item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,What body has stated that physicians can also dispense drugs under specific conditions?,The Drug Enforcement Administration has stated this.,Labour,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,52,7.0,7,9,2.8,30.53,10.74,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.2319,0.5,0.0,-0.2319,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The Drug Enforcement Administration'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9998.0,11344.0,147.0,135.0,40.0,872.0,737.0,10300.0,2588.0,3616.0,152.0,152.0,1.0,9.0,329.0,61.1,1.0,2286.0,2925.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,Since when was the Rhine part of the aerial of Hallstatt culture?,I'm not sure about that specific connection. When was the Rhine part of the Hallstatt culture?,Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,2,94,8.0,7,21,6.4,77.1,4.49,1.0,0.7912,13.0,13.0,12.0,1.0,0.0,False,0.0,severe,0.6405,0.5,0.0,-0.6405,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8930.0,10372.0,317.0,140.0,42.0,849.0,709.0,9229.0,2349.0,3323.0,123.0,243.0,2.0,22.0,329.0,69.3,1.0,2050.0,4632.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,When was Yale Divinity School established?,Yale Divinity School was established in eighteen hundred seventy-five.,1822,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,70,10.0,10,13,4.0,35.95,10.73,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6193.0,7500.0,206.0,194.0,34.0,859.0,665.0,6433.0,2721.0,3777.0,192.0,192.0,1.0,14.0,322.0,67.8,1.0,2481.0,3900.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,Did the insurgency lead to any economic changes in Burma?,"Yes, it did. The insurgency has contributed to economic instability and hindered development in various regions of Burma.",an increase in economic sanctions against the Burmese Government.,False,True,True,1.0,1.0,,,18,2,121,9.0,3,24,7.2,19.1,12.83,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.5993,0.3333,0.5993,0.0,0.1667,0.0,0.0,7.0,0.2857,0.0901,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6283.0,7989.0,345.0,83.0,38.0,862.0,779.0,6556.0,2044.0,3020.0,109.0,416.0,2.0,23.0,325.0,66.6,1.0,1771.0,7186.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,How many students does the University of Texas have?,The University of Texas has over forty thousand students.,"40,000",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,57,9.0,9,12,3.6,28.5,11.52,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6144.0,7398.0,165.0,151.0,38.0,789.0,638.0,6415.0,2255.0,3220.0,171.0,171.0,1.0,11.0,324.0,66.6,1.0,1984.0,3111.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,What company stated that Dell was preventing itself from innovating?,I'm not sure which company made that statement. Could you provide more context?,CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,2,79,6.5,8,17,5.2,76.59,4.19,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1695,0.1429,0.1695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6863.0,8301.0,246.0,152.0,38.0,893.0,741.0,7148.0,2603.0,3644.0,144.0,239.0,2.0,17.0,326.0,68.8,1.0,2319.0,4365.0
00093,unspecified,False,00093.wav,What decoy city was hit ,What decoy city was hit?,Could you please provide more context? Which event are you referring to?,"The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,12,2,72,6.0,6,16,4.8,80.9,3.47,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",4518.0,5798.0,228.0,117.0,34.0,780.0,663.0,4739.0,2114.0,3063.0,164.0,254.0,2.0,15.0,321.0,65.6,1.0,1894.0,3691.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,What was Xbox Live Free renamed as?,Xbox Live Free was renamed to Xbox Live Gold.,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,45,9.0,9,12,3.6,103.7,1.03,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.8571,1.0,0.0,0.3333,0.0,0.0,3.0,0.6667,0.3664,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live Free', 'Xbox Live Gold'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,7490.0,180.0,166.0,36.0,887.0,721.0,6414.0,2637.0,3696.0,167.0,167.0,1.0,12.0,322.0,66.6,1.0,2414.0,3262.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,Which king of pressure saw himself as a leader of the Enlightenment?,Louis XIV is often seen as such a king.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,39,9.0,9,12,3.6,94.3,2.34,0.1667,0.1029,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild,0.1592,0.1667,0.1592,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,8611.0,166.0,154.0,39.0,875.0,721.0,7526.0,2533.0,3602.0,189.0,189.0,1.0,11.0,327.0,65.9,1.0,2220.0,2867.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,On what date did Frederick Chopin begin his journey into Western Europe?,I'm not sure about the exact date. When did Chopin start his tour?,2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,2,66,6.5,7,17,5.2,96.11,1.47,0.1818,0.1587,11.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.3286,0.375,0.2471,-0.0815,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,8884.0,278.0,140.0,40.0,808.0,668.0,7836.0,2588.0,3524.0,122.0,217.0,2.0,18.0,328.0,64.7,1.0,2289.0,3959.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,A percentage of copper is used in industrial machinery.,Copper is indeed used in industrial machinery. It's often found in wiring and components.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,2,89,7.0,7,19,5.6,48.66,8.21,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.8034,0.4444,0.8034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,7581.0,272.0,137.0,39.0,766.0,629.0,6530.0,2689.0,3618.0,158.0,266.0,2.0,19.0,324.0,69.8,1.0,2443.0,5212.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,"If two-thirds of the rhyme flows through the moss, where does the other one-third flow through?",The other one-third flows elsewhere.,1400,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,36,6.0,6,8,2.4,73.85,4.45,3.6,1.9487,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.4689,0.8,0.0,-0.4689,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,10671.0,124.0,110.0,45.0,866.0,756.0,9628.0,2588.0,3611.0,152.0,152.0,1.0,8.0,334.0,64.4,1.0,2215.0,2321.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,What is the name of the process being considered in Arizona that allows copper to be recovered?,It's likely you're asking about heap leaching.,in-situ leach process,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,46,7.0,7,9,2.8,54.7,7.37,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7351.0,8736.0,173.0,158.0,43.0,890.0,732.0,7648.0,2688.0,3751.0,166.0,166.0,1.0,12.0,332.0,69.3,1.0,2391.0,2147.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,What does the health care advocates respect?,Health care advocates respect patient autonomy and informed consent.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,68,9.0,9,12,3.6,28.5,11.52,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,1.0,0.5,0.6398,-0.3602,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,8187.0,156.0,146.0,33.0,861.0,715.0,7065.0,2552.0,3650.0,231.0,231.0,1.0,11.0,322.0,70.4,1.0,2328.0,3947.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,Locke's theory of natural rights influenced what French document?,The Declaration of the Rights of Man and Citizen.,French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,49,9.0,9,12,3.6,66.1,6.28,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1377,0.25,0.1377,0.0,0.7368,0.0,0.0,12.0,0.5833,0.7035,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7815.0,9126.0,180.0,166.0,38.0,852.0,686.0,8108.0,2411.0,3403.0,135.0,135.0,1.0,11.0,326.0,61.0,1.0,2119.0,2635.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,What percentage of the GDP was public expenditure health after 2004?,I need more specific information about which country you are asking about. Could you please specify?,8.9,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,2,100,8.0,12,21,6.4,55.95,7.44,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10184.0,11677.0,289.0,207.0,43.0,900.0,693.0,10475.0,2314.0,3426.0,207.0,269.0,2.0,19.0,330.0,65.6,1.0,2024.0,5247.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,What led scientists to believe that plants should be classified according to something other than just sexual system?,Scientists found that the sexual system did not cover enough plant diversity.,Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,77,12.0,12,16,4.8,53.66,8.76,0.0,0.0,18.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.3912,0.5,0.3912,0.0,0.125,0.0,0.0,5.0,0.2,0.1341,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,11493.0,206.0,195.0,42.0,876.0,681.0,10366.0,-5026.0,-3928.0,217.0,217.0,1.0,14.0,333.0,67.7,1.0,-5359.0,4202.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,What makes how one can choose oneself now and in the future similar?,"Choosing now often involves considering current goals, while future choices may depend on evolving priorities.",accumulated experiences,True,False,False,0.8,0.8,opener_at_most_five_words;answers_in_english,opener_at_most_five_words;answers_in_english,15,1,110,15.0,15,20,6.0,28.05,13.07,0.1667,0.1061,12.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.2769,0.1538,0.2769,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, answers_in_english",7537.0,9122.0,249.0,237.0,34.0,921.0,684.0,7865.0,2553.0,3783.0,304.0,304.0,1.0,18.0,328.0,72.2,1.0,2225.0,6257.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,Which sun-stackers were arrested?,"I'm sorry, could you clarify which event or case you are referring to?","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,13,1,70,13.0,13,17,5.2,69.99,6.73,0.2,0.0625,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",5261.0,6793.0,259.0,247.0,32.0,1001.0,754.0,5527.0,2327.0,3569.0,237.0,237.0,1.0,17.0,321.0,65.5,1.1,2061.0,3982.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?","In the Bermuda landmass, how many islands are named long islands?",There is one island named Long Island in the Bermuda archipelago.,two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,65,11.0,11,15,4.4,49.54,9.08,0.25,0.0317,12.0,3.0,2.0,1.0,0.0,False,0.6667,mild,0.7809,0.7143,0.6464,-0.1346,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Long Island'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6065.0,7555.0,223.0,210.0,38.0,949.0,739.0,6363.0,-1732.0,-569.0,209.0,209.0,1.0,15.0,328.0,67.2,1.0,-2031.0,3494.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?","Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",That number isn't precisely recorded.,forty percent,False,True,True,1.0,1.0,,,5,1,37,5.0,5,7,2.0,32.56,9.96,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,9627.0,11073.0,127.0,113.0,46.0,899.0,786.0,10006.0,2230.0,3267.0,133.0,133.0,1.0,8.0,332.0,62.7,1.0,1851.0,2229.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,What were their periods of during the Triassic?,"I'm sorry, could you clarify which periods you are asking about during the Triassic?",increased rainfall,False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,14,1,84,14.0,14,19,5.6,59.68,8.41,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,1.0,0.4286,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",5726.0,7299.0,267.0,255.0,43.0,1015.0,760.0,5965.0,2349.0,3653.0,285.0,285.0,1.0,19.0,324.0,71.1,1.0,2110.0,4841.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,What do the Chinese say is the total number of shocks after the quake?,I need more context about which earthquake you are referring to. Could you please specify?,"42,719",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,15,2,90,7.5,11,20,6.0,75.14,4.64,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,9726.0,267.0,177.0,38.0,937.0,760.0,8502.0,2678.0,3815.0,195.0,261.0,2.0,18.0,329.0,67.4,1.0,2340.0,4899.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",When did Madonna audition for a dance role in the show A Chorus Line?,Madonna auditioned in 1976 but was not cast.,February 1984,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,44,8.0,8,11,3.2,82.39,3.76,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.2698,0.5,0.2698,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1976'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7622.0,9120.0,227.0,213.0,40.0,949.0,736.0,7929.0,-2630.0,-1453.0,222.0,222.0,1.0,16.0,330.0,70.4,1.0,-2938.0,3773.0
