====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:54
Run label              : 15 qwen2.5:7b-q4_K_M t0
Transcripts            : ..\results\text-only\15-qwen2_5_7b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_150321\transcripts.yaml
Run directory          : ..\results\text-only\15-qwen2_5_7b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_150321
System prompt          : ..\results\text-only\15-qwen2_5_7b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_150321\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:7b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_150321.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00089     	unspecified               	  0.10	  PASS	   100	     4	   75.9	  0.13	   0.14	    6977	     -	     -	     -	     -	    yes
00093     	unspecified               	  0.80	  FAIL	    80	    10	   61.3	  0.18	   0.31	    4831	     -	     -	     -	     -	     NO
00100     	unspecified               	  0.43	  FAIL	    90	     8	   82.4	  0.24	   0.49	    6300	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.08	  FAIL	    90	     8	   71.8	  0.48	   0.48	    7277	     -	     -	     -	     -	     NO
00118     	unspecified               	  0.27	  FAIL	    90	    10	   52.9	  0.84	   0.54	    7619	     -	     -	     -	     -	     NO
00124     	unspecified               	  0.11	  FAIL	    90	    20	   48.6	  0.42	   0.44	    6370	     -	     -	     -	     -	     NO
00130     	unspecified               	  3.60	  FAIL	    90	    23	   59.1	  0.00	   0.00	    9425	     -	     -	     -	     -	     NO
00149     	unspecified               	  0.35	  FAIL	    90	    16	   95.7	  0.10	   0.12	    7437	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  FAIL	    80	    15	   39.3	  0.00	   0.00	    6935	     -	     -	     -	     -	     NO
00178     	unspecified               	  0.11	  FAIL	    90	     9	   66.1	  0.14	   0.14	    7920	     -	     -	     -	     -	     NO
00181     	unspecified               	  0.07	  FAIL	    90	    16	   61.2	  0.00	   0.00	   10375	     -	     -	     -	     -	     NO
00197     	unspecified               	  0.17	  FAIL	    90	    34	   10.6	  0.50	   0.31	   10341	     -	     -	     -	     -	     NO
00201     	unspecified               	  0.42	  FAIL	    80	    16	   87.7	  0.41	   0.26	    7625	     -	     -	     -	     -	     NO
00206     	unspecified               	  0.20	  FAIL	    80	    13	   63.5	  0.00	   0.00	    5384	     -	     -	     -	     -	     NO
00208     	unspecified               	  0.33	  FAIL	    90	    10	   69.8	  0.38	   0.32	    6734	     -	     -	     -	     -	     NO
00211     	unspecified               	  0.08	  FAIL	    90	    18	   42.6	  0.00	   0.00	   10061	     -	     -	     -	     -	     NO
00233     	unspecified               	  0.12	  FAIL	    80	    14	   59.7	  1.00	   1.00	    5846	     -	     -	     -	     -	     NO
00236     	unspecified               	  0.14	  FAIL	    90	    12	   80.9	  0.00	   0.00	    8289	     -	     -	     -	     -	     NO
00244     	unspecified               	  0.00	  FAIL	    90	    10	   86.7	  0.27	   0.27	    7742	     -	     -	     -	     -	     NO
00245     	unspecified               	  0.22	  FAIL	    80	    11	   57.2	  0.15	   0.15	    6841	     -	     -	     -	     -	     NO
00259     	unspecified               	  0.00	  FAIL	    90	     9	   66.1	  1.00	   1.00	    6651	     -	     -	     -	     -	     NO
00261     	unspecified               	  0.15	  FAIL	    80	    13	   89.5	  1.00	   0.83	    7013	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.29	  FAIL	    80	    11	   57.2	  0.00	   0.00	   11229	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.29	  PASS	   100	    15	   83.3	  1.00	   0.46	    6115	     -	     -	     -	     -	    yes
00271     	unspecified               	  0.33	  FAIL	    90	    16	   34.8	  0.20	   0.16	    8366	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.33	  FAIL	    78	     6	   88.0	  1.00	   0.61	    5430	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  FAIL	    89	     7	   54.7	  1.00	   1.00	    5814	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    10	   69.8	  0.60	   0.00	    7408	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.69	  FAIL	    80	    11	   64.9	  0.28	   0.19	    9451	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  FAIL	    90	     8	   86.5	  0.25	   0.25	    8182	     -	     -	     -	     -	     NO
00326     	unspecified               	  0.42	  FAIL	    80	    11	   49.5	  0.00	   0.00	    9264	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  FAIL	    80	    16	   69.0	  1.00	   0.65	    6889	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.17	  FAIL	    78	     7	   42.6	  0.73	   0.00	    7607	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    24	   64.2	  0.63	   0.00	    9624	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  FAIL	    90	    16	   50.7	  0.49	   0.47	    6367	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.55	  FAIL	    90	    20	   78.2	  0.26	   0.26	   10151	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  FAIL	    90	    18	   70.8	  0.67	   0.49	    7337	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.38	  FAIL	    90	    11	   49.5	  0.80	   1.00	    6697	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.20	  FAIL	    80	     9	   66.1	  0.00	   0.00	    7649	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  FAIL	    90	    14	   48.7	  0.43	   0.53	    6084	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  FAIL	    90	    25	   52.0	  0.61	   0.51	    7642	     -	     -	     -	     -	     NO
00417     	unspecified               	  0.20	  FAIL	    90	    18	   89.6	  0.13	   0.00	    9650	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.05	  FAIL	    90	    27	   33.3	  0.51	   0.51	   10928	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  FAIL	    80	     9	   37.9	  0.26	   0.26	    7527	     -	     -	     -	     -	     NO
00432     	unspecified               	  0.17	  FAIL	    90	    23	   37.0	  1.00	   0.63	    8919	     -	     -	     -	     -	     NO
00433     	unspecified               	  0.90	  FAIL	    90	    10	   61.3	  0.47	   0.00	    6028	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.17	  FAIL	    80	     9	   66.1	  0.00	   0.00	    5470	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.57	  FAIL	    80	    10	   61.3	  0.18	   0.18	    6603	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	     5	   -1.3	  1.00	   1.00	    5139	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.69	  FAIL	    90	    27	   88.0	  0.25	   0.00	   10843	     -	     -	     -	     -	     NO
00455     	unspecified               	  1.22	  FAIL	    80	    13	   50.5	  0.19	   0.00	    8627	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.83	  FAIL	    80	    12	   81.9	  0.73	   0.00	    6677	     -	     -	     -	     -	     NO
00460     	unspecified               	  0.30	  FAIL	    80	    11	   95.7	  1.00	   0.47	    5523	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.50	  FAIL	    89	     7	    6.4	  0.57	   0.50	    7291	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.44	  FAIL	    90	    26	    8.2	  0.66	   1.00	    7959	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  FAIL	    89	     6	   17.4	  1.00	   1.00	    5821	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.14	  FAIL	    80	    10	   52.9	  0.00	   0.00	    6827	     -	     -	     -	     -	     NO
00484     	unspecified               	  0.30	  FAIL	    80	    10	   61.3	  0.00	   0.00	    7833	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    80	    10	   61.3	  0.31	   0.31	    7030	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.14	  FAIL	    90	    10	   19.0	  0.64	   0.64	    6209	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  PASS	   100	     5	   66.4	  0.49	   0.49	    7599	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  FAIL	    90	    10	   44.4	  0.21	   0.21	    9763	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    90	    13	   57.1	  0.14	   0.00	   10597	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    90	    17	   68.8	  0.13	   0.11	    7478	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    32	   66.3	  0.65	   0.48	    7086	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    80	     9	   66.1	  0.63	   0.29	    6763	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    90	     8	   29.5	  0.28	   0.28	    8059	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	     9	   14.3	  0.32	   0.37	    7424	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  PASS	   100	    16	   29.5	  0.59	   0.59	    8112	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.22	  PASS	   100	     5	   15.6	  0.25	   0.20	    7800	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.33	  FAIL	    80	    10	   61.3	  0.00	   0.00	    6409	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  FAIL	    80	    16	   63.7	  0.80	   0.59	    6659	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  FAIL	    89	     7	   66.8	  0.11	   0.11	    9410	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    90	    15	   80.8	  0.10	   0.13	    9153	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    18	   84.9	  0.72	   1.00	    6875	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    90	    11	   93.6	  0.33	   0.33	    7044	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    89	     6	    3.3	  0.12	   0.00	    9879	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    90	     8	   18.9	  1.00	   1.00	    6688	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  FAIL	    89	     3	    6.4	  0.29	   0.29	    5401	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.27	  FAIL	    80	    13	   70.0	  0.31	   0.31	    9082	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    90	    13	   70.1	  0.18	   0.00	    7742	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    14	   54.7	  0.00	   0.00	    7051	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    26	   84.2	  0.79	   0.00	    8190	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    80	    10	   69.8	  0.14	   0.16	    8451	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	     9	   98.9	  0.19	   0.19	   10759	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    24	   -0.8	  0.50	   0.00	    8924	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    90	    14	   71.8	  0.91	   0.91	    8748	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    10	   36.0	  0.48	   0.38	    8191	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    80	    12	   67.8	  0.11	   0.28	    9752	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    10	   10.6	  0.58	   0.58	    7231	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	     8	   61.2	  0.78	   0.78	    6924	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  FAIL	    89	     7	   78.9	  0.41	   0.40	    8040	     -	     -	     -	     -	     NO
00737     	unspecified               	  1.00	  FAIL	    89	     7	    6.4	  0.40	   0.00	    7814	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    15	   41.3	  0.29	   0.00	    7993	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    80	    12	   53.7	  0.00	   0.00	    8750	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    17	   63.8	  0.00	   0.00	    6107	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    11	  101.3	  0.00	   0.00	    6931	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    13	   37.5	  1.00	   1.00	    6993	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    20	   19.0	  0.55	   0.83	    8669	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    80	    11	   80.3	  0.36	   0.00	    7055	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    80	    11	   64.9	  0.00	   0.00	    6128	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    12	   39.6	  0.62	   0.23	    6624	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    89	     7	  103.0	  0.00	   0.00	    7392	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  FAIL	    90	    11	   70.5	  0.00	   0.00	    6816	     -	     -	     -	     -	     NO
00830     	unspecified               	  0.14	  PASS	   100	    10	   49.5	  0.59	   0.74	    6725	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      10.8	      10.8	     0.0
no_follow_up_question             	      41.7	      41.7	     0.0
opener_ends_with_full_stop        	      68.3	      68.3	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	       8.3	       8.3	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     11.8	      0.614	      0.614	    9.0	     6877
mild          	  66	  0.200	     12.1	      0.393	      0.317	   11.5	     7277
severe        	  37	  0.692	      0.0	      0.261	      0.000	   13.0	     7649
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7232	     6472	     8227	     9564	    10123	    11192
stt_endpoint_delay      	 119	      934	      822	     1010	     1091	     1119	     1300
llm_prompt_eval         	 119	       38	       35	       39	       42	       44	       48
llm_ttft                	 119	      770	      746	      792	      810	      828	      873
llm_first_chunk_fill    	 119	      168	      132	      228	      275	      300	      347
llm_ttfc                	 119	      945	      890	     1000	     1057	     1083	     1155
tts_first_chunk         	 119	      179	      140	      227	      263	      304	      419
ttfa                    	 119	     2053	     1877	     2178	     2309	     2373	     2557
llm_eval                	 119	      244	      182	      318	      432	      500	      553
tts_total               	 119	      235	      184	      285	      392	      416	      633
e2e_response_ready      	 119	     7408	     6730	     8408	     9754	    10344	    11229
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 66.8   mean 66.8
generated tokens                : median 16.0   mean 17.7
prompt tokens                   : median 326.0   mean 326.5
synthesized audio (ms)          : median 4167.0   mean 4746.4

Resource use (run medians):
  cpu_percent         : 8.7
  gpu_mem_used_mb     : 4892.0
  gpu_util_percent    : 10.4
  llm_model_vram_mb   : 4357.0
  llm_rss_mb          : 838.9
  llm_vram_mb         : 4892.0
  ram_percent         : 5.0
  rss_mb              : 573.6

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   13.017	    5.880	   11.000	    3.000	   34.000	     [12.008, 14.092]
sentence_count                  	 120	    1.433	    0.590	    1.000	    1.000	    3.000	       [1.333, 1.542]
opening_words                   	 120	    9.583	    4.441	    9.000	    1.000	   34.000	      [8.817, 10.417]
mean_words_per_sentence         	 120	    9.503	    3.827	    9.000	    3.000	   34.000	      [8.874, 10.249]
estimated_tokens                	 120	   17.325	    7.876	   15.000	    4.000	   45.000	     [15.975, 18.767]
estimated_spoken_seconds        	 120	    5.207	    2.352	    4.400	    1.200	   13.600	       [4.803, 5.637]
flesch_reading_ease             	 120	   56.235	   25.573	   61.330	   -1.280	  103.040	     [51.639, 60.765]
flesch_kincaid_grade            	 120	    7.777	    3.869	    7.325	    0.500	   20.230	       [7.092, 8.482]
request_coverage                	 120	    0.412	    0.328	    0.367	    0.000	    1.000	       [0.354, 0.472]
echo_ratio                      	 120	    0.320	    0.246	    0.290	    0.000	    1.000	       [0.277, 0.364]
intent_coverage                 	 120	    0.330	    0.332	    0.261	    0.000	    1.000	       [0.271, 0.390]
coverage_intent_gap             	 120	   -0.082	    0.210	    0.000	   -0.785	    0.343	     [-0.120, -0.046]
answer_presence                 	 120	    0.033	    0.180	    0.000	    0.000	    1.000	       [0.008, 0.067]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.047	    0.102	    0.000	    0.000	    0.737	       [0.030, 0.066]
reference_rouge_1               	 120	    0.115	    0.246	    0.000	    0.000	    1.000	       [0.073, 0.162]
reference_rouge_l               	 120	    0.046	    0.101	    0.000	    0.000	    0.704	       [0.030, 0.066]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7470.672	 1404.758	 7232.000	 4591.000	11192.000	 [7223.484, 7725.343]
lat_stt_endpoint_delay          	 119	  375.756	 1431.474	  934.000	-6765.000	 1300.000	   [109.692, 612.036]
lat_llm_prompt_eval             	 119	   37.815	    3.631	   38.000	   26.000	   48.000	     [37.168, 38.471]
lat_llm_ttft                    	 119	  767.597	   41.365	  770.000	  589.000	  873.000	   [759.747, 774.715]
lat_llm_first_chunk_fill        	 119	  181.227	   67.516	  168.000	   46.000	  347.000	   [169.157, 193.286]
lat_llm_ttfc                    	 119	  948.823	   78.230	  945.000	  766.000	 1155.000	   [934.814, 962.706]
lat_tts_first_chunk             	 119	  188.361	   64.382	  179.000	   75.000	  419.000	   [176.983, 199.916]
lat_ttfa                        	 119	 1517.336	 1429.845	 2053.000	-5313.000	 2557.000	 [1252.457, 1756.034]
lat_llm_eval                    	 119	  263.622	  106.695	  244.000	   80.000	  553.000	   [244.983, 282.774]
lat_tts_total                   	 119	  249.345	   95.553	  235.000	  105.000	  633.000	   [232.655, 267.092]
lat_e2e_response_ready          	 119	 7645.924	 1405.714	 7408.000	 4831.000	11229.000	 [7399.531, 7894.062]
llm_prompt_tokens               	 119	  326.504	    4.008	  326.000	  320.000	  339.000	   [325.807, 327.227]
llm_eval_tokens                 	 119	   17.672	    7.237	   16.000	    5.000	   38.000	     [16.412, 18.975]
llm_tokens_per_sec              	 119	   66.812	    4.197	   66.800	   57.200	   86.000	     [66.092, 67.572]
tts_audio_ms                    	 119	 4746.395	 2226.873	 4167.000	 1578.000	13142.000	 [4353.582, 5148.460]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : Could you provide more details about which campus TV station you're asking about?
  constraint violations:
    - opener_at_most_five_words: observed 13 words: Could you provide more details about which campus TV stat... | required first sentence <= 5 words
