====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:51
Run label              : 12 qwen2.5:1.5b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\12-qwen2_5_1_5b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_141554\transcripts.yaml
Run directory          : ..\results\text-only\12-qwen2_5_1_5b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_141554
System prompt          : ..\results\text-only\12-qwen2_5_1_5b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_141554\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:1.5b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_141554.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00093     	unspecified               	  0.80	  FAIL	    90	    25	   93.5	  0.00	   0.00	    5119	     -	     -	     -	     -	     NO
00100     	unspecified               	  0.43	  FAIL	    90	     9	  103.7	  1.00	   1.00	    6299	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.08	  FAIL	    90	    15	   56.2	  0.66	   0.66	    7383	     -	     -	     -	     -	     NO
00118     	unspecified               	  0.27	  FAIL	    90	    25	   42.7	  0.84	   0.54	    7644	     -	     -	     -	     -	     NO
00124     	unspecified               	  0.11	  FAIL	    90	    10	  -23.3	  0.43	   0.44	    6372	     -	     -	     -	     -	     NO
00130     	unspecified               	  3.60	  FAIL	    90	    34	   72.6	  0.62	   0.00	    9474	     -	     -	     -	     -	     NO
00149     	unspecified               	  0.35	  FAIL	    90	    21	   32.4	  0.50	   0.42	    7463	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  FAIL	    90	    11	   26.5	  0.25	   0.66	    6945	     -	     -	     -	     -	     NO
00178     	unspecified               	  0.11	  FAIL	    90	    13	   76.5	  0.14	   0.14	    7900	     -	     -	     -	     -	     NO
00181     	unspecified               	  0.07	  FAIL	    90	    40	   55.4	  0.57	   0.88	   10966	     -	     -	     -	     -	     NO
00197     	unspecified               	  0.17	  FAIL	    90	    17	   60.2	  0.30	   0.31	   10134	     -	     -	     -	     -	     NO
00201     	unspecified               	  0.42	  FAIL	    90	     8	   18.9	  0.15	   0.00	    7620	     -	     -	     -	     -	     NO
00206     	unspecified               	  0.20	  FAIL	    90	    12	   25.5	  0.64	   0.64	    5345	     -	     -	     -	     -	     NO
00208     	unspecified               	  0.33	  FAIL	    90	     9	  103.7	  0.39	   0.33	    6603	     -	     -	     -	     -	     NO
00211     	unspecified               	  0.08	  FAIL	    90	    14	   53.6	  0.59	   0.59	   10033	     -	     -	     -	     -	     NO
00233     	unspecified               	  0.12	  FAIL	    90	    23	   58.4	  0.71	   0.71	    6098	     -	     -	     -	     -	     NO
00236     	unspecified               	  0.14	  FAIL	    90	    14	   89.9	  1.00	   1.00	    8284	     -	     -	     -	     -	     NO
00244     	unspecified               	  0.00	  FAIL	    90	    17	   70.1	  0.86	   0.86	    7903	     -	     -	     -	     -	     NO
00245     	unspecified               	  0.22	  PASS	   100	    31	   57.2	  0.55	   0.55	    7005	     -	     -	     -	     -	    yes
00259     	unspecified               	  0.00	  FAIL	    90	    21	   28.4	  0.79	   0.79	    6817	     -	     -	     -	     -	     NO
00261     	unspecified               	  0.15	  FAIL	    90	    15	   67.5	  0.84	   0.67	    7002	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.29	  FAIL	    90	    16	   47.8	  0.24	   0.17	   11230	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.29	  FAIL	    90	    12	   96.0	  1.00	   0.46	    6161	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.33	  FAIL	    90	    10	   52.9	  1.00	   0.81	    8390	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.33	  PASS	   100	     9	   89.5	  0.00	   0.00	    5414	     -	     -	     -	     -	    yes
00298     	unspecified               	  0.00	  FAIL	    90	     9	   28.5	  1.00	   1.00	    5810	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    12	   18.4	  0.57	   0.00	    7385	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.69	  FAIL	    90	    21	   80.8	  0.72	   0.39	    9614	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  PASS	   100	     5	   66.4	  0.00	   0.00	    8188	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.42	  FAIL	    80	    17	   70.1	  0.69	   0.38	    9258	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  FAIL	    78	     4	  118.2	  0.00	   0.00	    6504	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.17	  FAIL	    90	     9	   19.1	  0.50	   0.00	    7609	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    12	   60.7	  0.12	   0.00	    9369	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  FAIL	    90	    10	   36.0	  0.50	   0.76	    6349	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.55	  FAIL	    90	    17	   15.4	  0.54	   0.36	   10152	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  FAIL	    78	     3	   62.8	  0.00	   0.00	    7329	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.38	  FAIL	    78	     5	   -1.3	  0.49	   1.00	    6695	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.20	  FAIL	    80	    41	   83.6	  0.00	   0.00	    8004	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  FAIL	    90	    11	   57.2	  0.70	   0.87	    6073	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  FAIL	    78	     4	   -8.7	  0.21	   0.17	    7287	     -	     -	     -	     -	     NO
00417     	unspecified               	  0.20	  FAIL	    90	     9	   75.5	  0.27	   0.00	    9422	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.05	  FAIL	    90	    17	   30.3	  0.90	   0.90	   10693	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  FAIL	    90	    16	   26.7	  0.52	   0.52	    7546	     -	     -	     -	     -	     NO
00432     	unspecified               	  0.17	  FAIL	    90	    14	   77.8	  0.47	   1.00	    8778	     -	     -	     -	     -	     NO
00433     	unspecified               	  0.90	  FAIL	    90	    15	   67.5	  0.76	   0.00	    6168	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.17	  FAIL	    89	     7	   42.6	  0.69	   0.69	    5455	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.57	  FAIL	    90	    22	   65.3	  0.37	   0.37	    6589	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  FAIL	    90	     8	    8.4	  1.00	   1.00	    5192	     -	     -	     -	     -	     NO
00452     	unspecified               	  0.69	  FAIL	    90	    25	   25.8	  0.49	   0.26	   10847	     -	     -	     -	     -	     NO
00455     	unspecified               	  1.22	  FAIL	    90	     8	   50.7	  0.00	   0.00	    8560	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.83	  PASS	   100	     4	   75.9	  0.24	   0.00	    6389	     -	     -	     -	     -	    yes
00460     	unspecified               	  0.30	  FAIL	    90	     9	   94.3	  0.59	   0.73	    5659	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.50	  FAIL	    90	     9	   66.1	  0.39	   0.51	    7285	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.44	  FAIL	    90	    13	   11.4	  0.49	   0.79	    7509	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  FAIL	    90	     9	   66.1	  0.49	   0.49	    5812	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.14	  PASS	   100	     5	  100.2	  0.73	   0.49	    6807	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.30	  FAIL	    90	    11	   80.3	  0.30	   0.16	    7826	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	     8	   61.2	  0.66	   0.31	    7033	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.14	  FAIL	    89	     4	   54.7	  0.00	   0.00	    6045	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  FAIL	    90	    21	   44.5	  0.71	   0.70	    7645	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  FAIL	    90	    22	   65.3	  0.21	   0.21	    9765	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    80	    12	   46.6	  1.00	   0.68	   10576	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    90	    16	   42.5	  0.63	   0.24	    7489	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    78	     2	  -49.0	  0.00	   0.00	    7120	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    90	    12	   53.7	  0.34	   0.00	    6772	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    90	    12	   39.6	  0.28	   0.28	    8152	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	     5	   32.6	  0.11	   0.12	    7460	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  PASS	   100	     5	  -85.9	  0.57	   0.57	    8108	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.22	  FAIL	    78	     5	  -18.2	  0.76	   0.63	    7810	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.33	  FAIL	    90	    18	   66.4	  0.82	   0.55	    6615	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  FAIL	    90	    21	   36.5	  1.00	   0.78	    6676	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  FAIL	    90	    24	   20.3	  0.54	   0.54	    9437	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    90	    13	   89.5	  0.80	   0.40	    9205	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    11	   72.6	  0.72	   1.00	    6885	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    90	     9	   56.7	  1.00	   0.68	    7030	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    20	   17.3	  0.62	   0.00	    9872	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    78	     1	  -48.0	  0.00	   0.00	    6587	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  FAIL	    90	    21	   67.3	  0.34	   0.34	    5361	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.27	  FAIL	    90	    10	   95.2	  0.60	   0.60	    9130	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    89	     6	   73.8	  0.61	   0.50	    7742	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    12	   60.7	  0.81	   0.65	    7060	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    11	   80.3	  0.58	   0.00	    7946	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    16	   26.7	  0.57	   0.65	    8450	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    26	   69.8	  0.61	   0.61	   10773	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    19	  -12.8	  0.50	   0.00	    8830	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    78	     1	  205.8	  0.00	   0.00	    8758	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    13	   89.5	  0.45	   0.36	    8254	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    90	    32	   71.6	  0.20	   0.55	   10103	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    15	   -5.8	  0.38	   0.38	    7328	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	     9	   84.9	  0.77	   0.77	    6934	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  FAIL	    90	    19	   58.4	  0.27	   0.26	    8048	     -	     -	     -	     -	     NO
00737     	unspecified               	  1.00	  PASS	   100	     5	   -1.3	  0.41	   0.00	    7823	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  FAIL	    90	    14	   17.4	  0.15	   0.00	    8057	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    90	    12	   80.9	  0.00	   0.00	    8593	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    70	     8	   93.0	  1.00	   1.00	    6097	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    12	  109.1	  0.31	   0.00	    6926	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    12	   74.8	  0.78	   0.78	    6969	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    11	   88.0	  0.41	   0.33	    8376	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    19	   45.1	  0.64	   0.48	    7076	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    90	    10	   95.2	  0.39	   0.23	    6077	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    11	   49.5	  1.00	   0.71	    6414	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    21	   44.5	  1.00	   1.00	    7493	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	     2	   77.9	  0.00	   0.00	    6671	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	     8	   87.8	  0.38	   0.49	    6708	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      17.5	      17.5	     0.0
opener_ends_with_full_stop        	      86.7	      86.7	     0.0
response_is_complete              	      90.8	      90.8	     0.0
no_follow_up_question             	      91.7	      91.7	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	       8.3	       8.3	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	      0.0	      0.610	      0.610	   12.0	     6969
mild          	  66	  0.200	     10.6	      0.566	      0.547	   11.0	     7260
severe        	  37	  0.692	      8.1	      0.496	      0.000	   13.0	     7620
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7230	     6484	     8232	     9568	    10143	    11194
stt_endpoint_delay      	 119	      935	      821	     1011	     1091	     1119	     1305
llm_prompt_eval         	 119	       26	       25	       28	       30	       31	       36
llm_ttft                	 119	      773	      738	      790	      801	      817	      852
llm_first_chunk_fill    	 119	      159	      118	      224	      271	      295	      337
llm_ttfc                	 119	      934	      876	      992	     1049	     1072	     1108
tts_first_chunk         	 119	      217	      163	      296	      340	      357	      459
ttfa                    	 119	     2074	     1850	     2239	     2355	     2442	     2531
llm_eval                	 119	      185	      138	      249	      314	      415	      566
tts_total               	 119	      235	      174	      316	      428	      474	      715
e2e_response_ready      	 119	     7383	     6686	     8383	     9786	    10194	    11230
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 89.5   mean 89.0
generated tokens                : median 17.0   mean 18.7
prompt tokens                   : median 326.0   mean 326.5
synthesized audio (ms)          : median 4133.0   mean 5005.0

Resource use (run medians):
  cpu_percent         : 8.7
  gpu_mem_used_mb     : 1434.0
  gpu_util_percent    : 4.6
  llm_model_vram_mb   : 1025.0
  llm_rss_mb          : 739.7
  llm_vram_mb         : 1434.0
  ram_percent         : 5.1
  rss_mb              : 619.1

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   13.358	    8.110	   12.000	    1.000	   41.000	     [11.950, 14.883]
sentence_count                  	 120	    1.142	    0.455	    1.000	    1.000	    3.000	       [1.067, 1.225]
opening_words                   	 120	   11.992	    6.373	   11.000	    1.000	   29.000	     [10.875, 13.125]
mean_words_per_sentence         	 120	   11.886	    6.123	   11.000	    1.000	   29.000	     [10.807, 12.954]
estimated_tokens                	 120	   17.842	   10.769	   16.000	    1.000	   55.000	     [15.983, 19.883]
estimated_spoken_seconds        	 120	    5.343	    3.244	    4.800	    0.400	   16.400	       [4.780, 5.953]
flesch_reading_ease             	 120	   53.099	   38.285	   56.935	  -85.880	  205.820	     [45.965, 59.582]
flesch_kincaid_grade            	 120	    8.806	    5.627	    8.615	  -15.200	   26.480	       [7.839, 9.823]
request_coverage                	 120	    0.509	    0.313	    0.538	    0.000	    1.000	       [0.454, 0.565]
echo_ratio                      	 120	    0.373	    0.247	    0.333	    0.000	    1.000	       [0.329, 0.417]
intent_coverage                 	 120	    0.422	    0.343	    0.432	    0.000	    1.000	       [0.361, 0.482]
coverage_intent_gap             	 120	   -0.086	    0.249	    0.000	   -1.000	    0.532	     [-0.132, -0.044]
answer_presence                 	 120	    0.033	    0.180	    0.000	    0.000	    1.000	       [0.008, 0.067]
reference_exact_match           	 120	    0.008	    0.091	    0.000	    0.000	    1.000	       [0.000, 0.025]
reference_token_f1              	 120	    0.058	    0.139	    0.000	    0.000	    1.000	       [0.035, 0.084]
reference_rouge_1               	 120	    0.116	    0.239	    0.000	    0.000	    1.000	       [0.075, 0.160]
reference_rouge_l               	 120	    0.059	    0.141	    0.000	    0.000	    1.000	       [0.036, 0.086]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7473.529	 1405.377	 7230.000	 4595.000	11194.000	 [7225.746, 7729.053]
lat_stt_endpoint_delay          	 119	  376.563	 1430.863	  935.000	-6764.000	 1305.000	   [111.320, 613.085]
lat_llm_prompt_eval             	 119	   26.395	    3.171	   26.000	   16.000	   36.000	     [25.840, 26.941]
lat_llm_ttft                    	 119	  763.672	   37.036	  773.000	  674.000	  852.000	   [757.025, 770.043]
lat_llm_first_chunk_fill        	 119	  170.294	   72.620	  159.000	   21.000	  337.000	   [156.874, 183.126]
lat_llm_ttfc                    	 119	  933.966	   86.205	  934.000	  740.000	 1108.000	   [918.378, 948.967]
lat_tts_first_chunk             	 119	  223.899	   84.707	  217.000	   79.000	  459.000	   [208.630, 238.800]
lat_ttfa                        	 119	 1538.782	 1438.438	 2074.000	-5507.000	 2531.000	 [1271.736, 1775.822]
lat_llm_eval                    	 119	  205.193	  103.688	  185.000	   21.000	  566.000	   [186.722, 223.935]
lat_tts_total                   	 119	  261.260	  123.328	  235.000	   83.000	  715.000	   [239.529, 283.842]
lat_e2e_response_ready          	 119	 7636.210	 1407.586	 7383.000	 5119.000	11230.000	 [7391.427, 7889.361]
llm_prompt_tokens               	 119	  326.504	    4.008	  326.000	  320.000	  339.000	   [325.807, 327.227]
llm_eval_tokens                 	 119	   18.723	   10.290	   17.000	    2.000	   55.000	     [16.874, 20.538]
llm_tokens_per_sec              	 119	   89.020	   10.771	   89.500	   64.500	  131.000	     [87.129, 90.912]
tts_audio_ms                    	 119	 5005.042	 2811.985	 4133.000	  650.000	14280.000	 [4506.541, 5509.804]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : The name of the campus TV station is KTV.
  constraint violations:
