item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,"Certainly, here's the information. The Food and Drug Administration has stated that physicians can dispense drugs under certain conditions. This generally applies to situations where immediate treatment is needed or when no pharmacy is reasonably available.",Labour,False,True,True,1.0,1.0,,,36,3,257,12.0,4,48,14.4,32.5,11.71,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.7712,0.3333,0.0,-0.7712,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Drug Administration'], 'atom_count': 1}",,,True,,9998.0,12647.0,1488.0,265.0,639.0,2521.0,2256.0,10089.0,914.0,3574.0,135.0,670.0,3.0,43.0,317.0,28.9,1.0,2286.0,13839.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"I'm sorry, I don’t understand that request. Could you please clarify whether you meant “Rhine” as in the river, or another word?",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,22,2,128,11.0,7,29,8.8,72.62,5.86,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.1315,0.0833,0.0,-0.1315,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8930.0,11623.0,1219.0,480.0,666.0,2758.0,2278.0,9037.0,1061.0,3985.0,161.0,355.0,2.0,34.0,318.0,27.9,1.0,2050.0,6594.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,"Yale Divinity School was founded in eighteen twenty-three. It began as a department within Yale College, and became an independent school in nineteen fifty-five. I hope that helps you with your research.",1822,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,34,3,203,11.333333333333334,9,45,13.6,60.97,7.57,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7339,0.2381,0.7339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Yale College', 'Yale Divinity School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6193.0,8793.0,1429.0,362.0,647.0,2631.0,2269.0,6260.0,1305.0,4133.0,193.0,549.0,3.0,41.0,311.0,28.7,1.0,2481.0,10936.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,"Yes, there were economic effects. The ongoing conflict in Myanmar has disrupted trade and investment, especially in key sectors like tourism and manufacturing. This has led to increased poverty and unemployment for many people.",an increase in economic sanctions against the Burmese Government.,False,True,True,1.0,1.0,,,34,3,227,11.333333333333334,5,45,13.6,43.55,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.2056,0.0556,0.2056,0.0,0.1,0.0,0.0,7.0,0.2857,0.0566,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6283.0,9298.0,1380.0,225.0,650.0,2472.0,2247.0,6356.0,1009.0,3619.0,133.0,629.0,3.0,40.0,315.0,29.0,1.0,1771.0,13038.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,"That’s a tricky question to answer directly. The University of Texas at Austin has over forty thousand students enrolled, but I don’t have information on how many *don’t* attend. Perhaps you meant to ask about total student enrollment?","40,000",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,38,3,235,12.666666666666666,7,51,15.2,49.27,9.53,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7248,0.1818,1.0,0.2752,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6144.0,9066.0,1772.0,327.0,660.0,2664.0,2337.0,6181.0,665.0,3499.0,166.0,667.0,3.0,51.0,315.0,28.8,1.0,1984.0,13177.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,Intel made that statement. They claimed Delta’s policies were hindering their ability to develop new technologies in Oregon. I can find more details about this if you like.,CNET,False,True,True,1.0,1.0,,,28,3,172,9.333333333333334,4,37,11.2,52.33,8.28,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6863.0,9248.0,1234.0,168.0,661.0,2532.0,2364.0,6955.0,977.0,3624.0,110.0,520.0,3.0,34.0,314.0,27.5,1.0,2319.0,9334.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"Okay, you mean Whitechapel City? That is a district in East London, and it’s known for its history and street art. Would you like to know more about it?","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.9,0.9,opener_ends_with_full_stop,opener_ends_with_full_stop,29,3,152,9.666666666666666,5,39,11.6,83.25,4.05,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.1772,0.1,0.3011,0.1239,0.04,0.0,0.0,22.0,0.0455,0.0409,"{'years': [], 'quantities': [], 'name_spans': ['East London', 'Whitechapel City'], 'atom_count': 2}",,,False,constraint violation: opener_ends_with_full_stop,4518.0,7699.0,1415.0,301.0,657.0,2636.0,2335.0,4594.0,1195.0,3962.0,127.0,500.0,3.0,39.0,310.0,27.6,1.0,1894.0,8150.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,It is now Xbox Game Pass Core. This service used to be called Xbox Live Gold and includes online console multiplayer access plus select games each month. Would you like to know more about what’s included?,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,36,3,204,12.0,7,48,14.4,81.86,4.82,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.2361,0.0455,0.4832,0.2471,0.1026,0.0,0.0,3.0,0.6667,0.121,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Game Pass Core', 'Xbox Live Gold'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,8697.0,1571.0,260.0,648.0,2462.0,2202.0,6281.0,1040.0,3617.0,111.0,552.0,3.0,42.0,312.0,26.7,1.0,2414.0,11900.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,"Frederick the Great did, yes. He corresponded with Voltaire and encouraged philosophical discussion throughout his reign. Prussia became known as a center of Enlightenment thought under his rule.",Frederick the Great,False,True,True,1.0,1.0,,,28,3,195,9.333333333333334,5,37,11.2,46.29,9.12,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3276,0.1053,0.3276,0.0,0.1429,1.0,0.0,2.0,1.0,0.169,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7212.0,9505.0,1145.0,224.0,648.0,2408.0,2184.0,7277.0,1026.0,3543.0,105.0,501.0,3.0,33.0,317.0,28.8,1.0,2220.0,9938.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Yes, here's some information. Frederic Chopin began his journey into Western Europe in November of eighteen thirty, leaving Poland after the November uprising. He initially travelled to Vienna and then on to Paris, which became his adopted home for most of his career.",2 November 1830,False,True,True,1.0,1.0,,,43,3,268,14.333333333333334,4,57,17.2,46.7,10.31,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.8351,0.3077,0.5357,-0.2994,0.0444,0.0,0.0,3.0,0.3333,0.0527,"{'years': [], 'quantities': [], 'name_spans': ['Frederic Chopin', 'Western Europe'], 'atom_count': 2}",,,True,,7537.0,10561.0,1824.0,276.0,631.0,2512.0,2236.0,7620.0,971.0,3603.0,114.0,669.0,3.0,52.0,319.0,28.5,1.0,2289.0,14024.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,"That’s an interesting question. Offer, did you mean copper? Around sixty percent of world copper production is indeed used in industrial machinery and electrical equipment.",15%,False,True,True,1.0,1.0,,,25,3,172,8.333333333333334,4,33,10.0,35.94,10.32,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.8093,0.2353,0.8043,-0.0049,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6283.0,8647.0,1172.0,240.0,641.0,2560.0,2320.0,6341.0,986.0,3667.0,116.0,533.0,3.0,32.0,313.0,27.3,1.0,2443.0,9427.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"That's an interesting question. You are likely referring to the circle of Willis, a network of arteries at the base of the brain. Two thirds of blood flow goes through the anterior circulation and one third through the posterior circulation.",1400,False,True,True,1.0,1.0,,,40,3,241,13.333333333333334,4,53,16.0,60.06,8.2,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.6038,0.3043,0.0,-0.6038,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,9255.0,12034.0,1652.0,220.0,636.0,2418.0,2198.0,9311.0,879.0,3452.0,151.0,658.0,3.0,47.0,322.0,28.4,1.0,2215.0,12620.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,I think you mean “prove up”. The process being considered in Arizona that allows copper claims to be proven up is called assessment work. This generally involves performing a certain amount of labor or expenditure on the claim to demonstrate continued interest and valid ownership.,in-situ leach process,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,45,3,281,15.0,6,60,18.0,46.85,10.45,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.7357,0.2222,0.6925,-0.0432,0.087,0.0,0.0,4.0,0.5,0.0511,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7351.0,10389.0,1740.0,268.0,652.0,2556.0,2288.0,7427.0,1074.0,3754.0,118.0,753.0,4.0,50.0,323.0,28.7,1.0,2391.0,15046.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,"They value patient well being. Health care advocates generally respect autonomy, confidentiality, and informed consent when working with patients and their families. They also prioritize equitable access to quality care for everyone.",Robots Exclusion Standard,True,True,True,1.0,1.0,,,32,3,233,10.666666666666666,5,43,12.8,24.16,12.54,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,1.0,0.25,0.6398,-0.3602,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6840.0,9254.0,1369.0,185.0,626.0,2391.0,2206.0,6926.0,1009.0,3522.0,118.0,627.0,3.0,38.0,311.0,27.7,1.0,2328.0,14349.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,"John Locke greatly influenced it. His ideas about life, liberty and property were key to the Declaration of the Rights of Man and of the Citizen, a foundational text of the French Revolution. I can tell you more about that document if you like.",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,True,True,1.0,1.0,,,44,3,244,14.666666666666666,5,59,17.6,65.05,7.83,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.5601,0.2105,0.7194,0.1593,0.3529,0.0,0.0,12.0,0.75,0.3468,"{'years': [], 'quantities': [], 'name_spans': ['French Revolution', 'John Locke'], 'atom_count': 2}",,,True,,7815.0,10934.0,1808.0,191.0,652.0,2501.0,2310.0,7883.0,1022.0,3652.0,124.0,650.0,4.0,50.0,313.0,27.6,1.0,2119.0,13235.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,"Here's some information on that. Public expenditure on health as a percentage of gross domestic product varied by country after two thousand and four, but averaged around eight percent across developed nations according to the World Health Organization. Would you like me to look up data for a specific country?",8.9,True,True,True,1.0,1.0,,,50,3,311,16.666666666666668,5,66,20.0,47.79,10.73,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.8588,0.3,0.6604,-0.1984,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['World Health Organization'], 'atom_count': 1}",,,True,,10184.0,13612.0,2064.0,284.0,665.0,2615.0,2331.0,10267.0,957.0,3719.0,143.0,739.0,4.0,57.0,319.0,27.6,1.0,2024.0,16486.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"That would be Carl Linnaeus. He thought physical characteristics were also important for classifying plants, not just their reproductive parts. This led him to develop a more comprehensive system beyond the traditional sexual system used at the time.",Increasing knowledge of plant anatomy,False,True,True,1.0,1.0,,,38,3,250,12.666666666666666,5,51,15.2,47.04,9.84,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.1969,0.1429,0.3908,0.1939,0.0,0.0,0.0,5.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Carl Linnaeus'], 'atom_count': 1}",,,True,,10033.0,12716.0,1578.0,226.0,656.0,2510.0,2284.0,10109.0,-6764.0,-4142.0,108.0,651.0,3.0,44.0,322.0,27.9,1.0,-5359.0,13502.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"That's an interesting question. You seem to be asking about free will versus teaching, and whether both involve choice or agency. Both choosing for yourself and a teacher guiding you require making decisions and influencing outcomes, though in different ways.",accumulated experiences,True,True,True,1.0,1.0,,,40,3,259,13.333333333333334,4,53,16.0,55.83,8.79,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.1567,0.04,0.0,-0.1567,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7537.0,10508.0,1686.0,218.0,625.0,2460.0,2242.0,7574.0,915.0,3487.0,107.0,699.0,3.0,48.0,317.0,28.5,1.0,2225.0,13804.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,"I can help with that. You likely mean which Sun staff members were arrested, and recent reports indicate two journalists from The Sun newspaper were arrested in connection with bribery allegations involving public officials – both have since been released on bail pending further investigation. Would you like me to find more details about the specific charges?","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,True,True,1.0,1.0,,,56,3,361,18.666666666666668,5,74,22.4,48.9,11.08,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.3146,0.0625,0.6552,0.3406,0.027,0.0,0.0,20.0,0.05,0.0295,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,5261.0,8659.0,2243.0,186.0,645.0,2383.0,2197.0,5379.0,812.0,3328.0,129.0,985.0,4.0,62.0,309.0,27.6,1.0,2061.0,19527.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,"There are two Long Islands. One is in the Bahamas, and the other is part of New York state in the United States. Would you like to know more about either of those locations?",two,False,True,True,1.0,1.0,,,34,3,173,11.333333333333334,5,45,13.6,88.34,3.75,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.3685,0.1429,0.3182,-0.0503,0.0625,1.0,0.0,1.0,1.0,0.0752,"{'years': [], 'quantities': [], 'name_spans': ['Long Islands', 'New York', 'United States'], 'atom_count': 3}",,,True,,6065.0,9281.0,1414.0,192.0,651.0,2392.0,2200.0,6144.0,-2578.0,-68.0,114.0,463.0,3.0,39.0,319.0,27.6,1.0,-2031.0,8939.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,"That’s a difficult question. Estimates suggest around twenty-five thousand people stayed on Galveston Island despite evacuation orders before Hurricane Ike hit in two thousand eight. Unfortunately, an exact number of those who intentionally refused to leave is not known.",forty percent,False,True,True,1.0,1.0,,,40,3,271,13.333333333333334,4,53,16.0,36.79,11.44,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.6844,0.2414,0.6844,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Galveston Island', 'Hurricane Ike'], 'atom_count': 2}",,,True,,9627.0,13056.0,1681.0,232.0,661.0,2573.0,2341.0,9710.0,1045.0,3723.0,101.0,697.0,4.0,48.0,320.0,28.5,1.0,1851.0,14733.0
