====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:57
Run label              : 21 gemma3:27b-q4_K_M t0
Transcripts            : ..\results\text-only\21-gemma3_27b_it_q4_K_M-t0_0-vosk_cpu\20260815_154046\transcripts.yaml
Run directory          : ..\results\text-only\21-gemma3_27b_it_q4_K_M-t0_0-vosk_cpu\20260815_154046
System prompt          : ..\results\text-only\21-gemma3_27b_it_q4_K_M-t0_0-vosk_cpu\20260815_154046\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : gemma3:27b-it-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_154046.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00089     	unspecified               	  0.10	  PASS	   100	    28	   52.3	  0.00	   0.00	    9248	     -	     -	     -	     -	    yes
00093     	unspecified               	  0.80	  FAIL	    90	    29	   83.2	  0.18	   0.30	    7699	     -	     -	     -	     -	     NO
00100     	unspecified               	  0.43	  FAIL	    90	    36	   81.9	  0.24	   0.48	    8697	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.08	  PASS	   100	    28	   46.3	  0.33	   0.33	    9505	     -	     -	     -	     -	    yes
00118     	unspecified               	  0.27	  PASS	   100	    43	   46.7	  0.84	   0.54	   10561	     -	     -	     -	     -	    yes
00124     	unspecified               	  0.11	  PASS	   100	    25	   35.9	  0.81	   0.80	    8647	     -	     -	     -	     -	    yes
00130     	unspecified               	  3.60	  PASS	   100	    40	   60.1	  0.60	   0.00	   12034	     -	     -	     -	     -	    yes
00149     	unspecified               	  0.35	  FAIL	    90	    45	   46.9	  0.74	   0.69	   10389	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  PASS	   100	    32	   24.2	  1.00	   0.64	    9254	     -	     -	     -	     -	    yes
00178     	unspecified               	  0.11	  PASS	   100	    44	   65.0	  0.56	   0.72	   10934	     -	     -	     -	     -	    yes
00181     	unspecified               	  0.07	  PASS	   100	    50	   47.8	  0.86	   0.66	   13612	     -	     -	     -	     -	    yes
00197     	unspecified               	  0.17	  PASS	   100	    38	   47.0	  0.20	   0.39	   12716	     -	     -	     -	     -	    yes
00201     	unspecified               	  0.42	  PASS	   100	    40	   55.8	  0.16	   0.00	   10508	     -	     -	     -	     -	    yes
00206     	unspecified               	  0.20	  PASS	   100	    56	   48.9	  0.31	   0.66	    8659	     -	     -	     -	     -	    yes
00208     	unspecified               	  0.33	  PASS	   100	    34	   88.3	  0.37	   0.32	    9281	     -	     -	     -	     -	    yes
00211     	unspecified               	  0.08	  PASS	   100	    40	   36.8	  0.68	   0.68	   13056	     -	     -	     -	     -	    yes
00233     	unspecified               	  0.12	  PASS	   100	    41	   63.0	  0.72	   0.72	    9086	     -	     -	     -	     -	    yes
00236     	unspecified               	  0.14	  PASS	   100	    45	   58.1	  0.50	   0.50	   11063	     -	     -	     -	     -	    yes
00244     	unspecified               	  0.00	  PASS	   100	    36	   58.4	  0.58	   0.58	   10682	     -	     -	     -	     -	    yes
00245     	unspecified               	  0.22	  PASS	   100	    24	   26.0	  0.00	   0.00	    8927	     -	     -	     -	     -	    yes
00259     	unspecified               	  0.00	  PASS	   100	    36	   88.9	  0.21	   0.21	    9498	     -	     -	     -	     -	    yes
00261     	unspecified               	  0.15	  PASS	   100	    41	   60.9	  0.82	   0.82	    9688	     -	     -	     -	     -	    yes
00266     	unspecified               	  0.29	  FAIL	    90	    33	   69.6	  0.89	   0.31	   13103	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.29	  FAIL	    90	    30	   50.0	  1.00	   0.46	    8446	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.33	  PASS	   100	    33	   85.0	  0.00	   0.00	   10409	     -	     -	     -	     -	    yes
00290     	unspecified               	  0.33	  PASS	   100	    34	   43.5	  0.62	   0.61	    8099	     -	     -	     -	     -	    yes
00298     	unspecified               	  0.00	  FAIL	    90	    39	   44.0	  1.00	   1.00	    8553	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  PASS	   100	    40	   53.7	  0.56	   0.11	   10462	     -	     -	     -	     -	    yes
00311     	unspecified               	  0.69	  PASS	   100	    48	   67.2	  0.68	   0.36	   12915	     -	     -	     -	     -	    yes
00325     	unspecified               	  0.10	  PASS	   100	    34	   58.5	  0.52	   0.25	   10637	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.42	  FAIL	    80	    43	   50.6	  0.26	   0.18	   11475	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  PASS	   100	    47	   75.7	  1.00	   0.63	    9873	     -	     -	     -	     -	    yes
00335     	unspecified               	  1.17	  PASS	   100	    39	   39.6	  0.50	   0.00	    9157	     -	     -	     -	     -	    yes
00352     	unspecified               	  1.00	  FAIL	    90	    38	   47.0	  0.33	   0.00	   11955	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  PASS	   100	    50	   47.8	  0.75	   1.00	    9510	     -	     -	     -	     -	    yes
00366     	unspecified               	  0.55	  FAIL	    90	    41	   25.8	  0.37	   0.26	   12937	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  PASS	   100	    39	   63.5	  0.32	   0.32	   10346	     -	     -	     -	     -	    yes
00382     	unspecified               	  0.38	  PASS	   100	    49	   50.4	  0.81	   0.64	    9715	     -	     -	     -	     -	    yes
00389     	unspecified               	  1.20	  FAIL	    80	    49	   64.2	  0.80	   0.00	   11057	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  PASS	   100	    29	   51.2	  1.00	   0.86	    8543	     -	     -	     -	     -	    yes
00406     	unspecified               	  0.08	  PASS	   100	    44	   51.6	  0.61	   0.51	   10715	     -	     -	     -	     -	    yes
00417     	unspecified               	  0.20	  PASS	   100	    42	   55.6	  0.54	   0.36	   12362	     -	     -	     -	     -	    yes
00422     	unspecified               	  0.05	  PASS	   100	    43	   40.8	  0.20	   0.20	   13761	     -	     -	     -	     -	    yes
00425     	unspecified               	  0.00	  PASS	   100	    34	   58.5	  0.00	   0.00	    9511	     -	     -	     -	     -	    yes
00432     	unspecified               	  0.17	  PASS	   100	    41	   56.8	  0.85	   0.63	   11695	     -	     -	     -	     -	    yes
00433     	unspecified               	  0.90	  PASS	   100	    43	   54.6	  0.71	   0.00	    9200	     -	     -	     -	     -	    yes
00441     	unspecified               	  0.17	  PASS	   100	    42	   51.6	  1.00	   1.00	    8656	     -	     -	     -	     -	    yes
00443     	unspecified               	  0.57	  FAIL	    90	    24	   39.6	  0.21	   0.20	    8644	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	    27	   47.3	  1.00	   1.00	    7719	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.69	  PASS	   100	    39	   48.3	  0.34	   0.19	   13607	     -	     -	     -	     -	    yes
00455     	unspecified               	  1.22	  PASS	   100	    40	   47.4	  0.58	   0.00	   11514	     -	     -	     -	     -	    yes
00457     	unspecified               	  0.83	  PASS	   100	    39	   70.0	  0.25	   0.00	    9660	     -	     -	     -	     -	    yes
00460     	unspecified               	  0.30	  PASS	   100	    44	   65.0	  0.79	   0.23	    9071	     -	     -	     -	     -	    yes
00474     	unspecified               	  0.50	  PASS	   100	    24	   68.3	  0.56	   0.53	    8686	     -	     -	     -	     -	    yes
00475     	unspecified               	  0.44	  FAIL	    90	    46	   36.8	  0.67	   1.00	   10712	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  PASS	   100	    31	   51.7	  0.74	   0.74	    8517	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.14	  PASS	   100	    29	   86.2	  0.73	   0.50	    9361	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.30	  PASS	   100	    46	   31.3	  0.24	   0.28	   10754	     -	     -	     -	     -	    yes
00496     	unspecified               	  0.33	  PASS	   100	    35	   45.1	  0.32	   0.32	    8478	     -	     -	     -	     -	    yes
00497     	unspecified               	  0.14	  PASS	   100	    43	   52.6	  1.00	   1.00	    9341	     -	     -	     -	     -	    yes
00498     	unspecified               	  0.33	  FAIL	    90	    36	   67.8	  0.50	   0.50	   10041	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  FAIL	    90	    37	   73.1	  0.64	   0.64	   12014	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  PASS	   100	    51	   30.3	  0.63	   0.41	   12578	     -	     -	     -	     -	    yes
00503     	unspecified               	  0.42	  FAIL	    90	    33	   80.3	  0.13	   0.11	    9914	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  PASS	   100	    42	   63.7	  0.00	   0.00	    9636	     -	     -	     -	     -	    yes
00521     	unspecified               	  0.30	  PASS	   100	    39	   61.3	  0.66	   0.30	    9423	     -	     -	     -	     -	    yes
00524     	unspecified               	  0.15	  FAIL	    90	    34	   46.0	  0.28	   0.28	   10974	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	    38	   38.1	  0.00	   0.00	   10216	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  PASS	   100	    54	   35.0	  0.78	   0.77	   11685	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.22	  PASS	   100	    35	   57.2	  0.24	   0.20	   10315	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.33	  FAIL	    90	    42	   81.8	  0.66	   0.41	    9691	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  PASS	   100	    46	   33.1	  0.79	   0.57	   10064	     -	     -	     -	     -	    yes
00571     	unspecified               	  0.06	  PASS	   100	    25	   39.3	  0.00	   0.00	   11605	     -	     -	     -	     -	    yes
00573     	unspecified               	  0.54	  FAIL	    90	    24	   78.3	  0.32	   0.10	   11880	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    38	   58.2	  1.00	   0.72	    9222	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    90	    38	   71.5	  1.00	   0.67	    9709	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  PASS	   100	    44	   24.7	  0.74	   0.20	   12762	     -	     -	     -	     -	    yes
00616     	unspecified               	  0.00	  PASS	   100	    36	   46.6	  0.34	   0.34	    9557	     -	     -	     -	     -	    yes
00626     	unspecified               	  0.33	  PASS	   100	    32	   42.7	  0.34	   0.34	    8066	     -	     -	     -	     -	    yes
00628     	unspecified               	  0.27	  FAIL	    90	    37	   77.7	  0.40	   0.40	   11635	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  PASS	   100	    33	   59.8	  0.22	   0.25	    9706	     -	     -	     -	     -	    yes
00640     	unspecified               	  0.08	  FAIL	    90	    46	   46.0	  0.46	   0.62	   10321	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  PASS	   100	    34	   68.4	  1.00	   0.00	   10708	     -	     -	     -	     -	    yes
00653     	unspecified               	  0.18	  PASS	   100	    44	   38.1	  0.56	   0.65	   10936	     -	     -	     -	     -	    yes
00656     	unspecified               	  0.00	  PASS	   100	    38	   56.0	  0.28	   0.28	   12476	     -	     -	     -	     -	    yes
00657     	unspecified               	  0.91	  FAIL	    90	    44	   18.9	  0.52	   0.00	   11774	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    90	    45	   56.2	  0.91	   0.91	   11797	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    45	   45.0	  0.28	   0.19	   11055	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  PASS	   100	    40	   64.3	  0.62	   0.26	   13075	     -	     -	     -	     -	    yes
00686     	unspecified               	  0.00	  PASS	   100	    38	   27.0	  0.59	   0.59	   10179	     -	     -	     -	     -	    yes
00692     	unspecified               	  0.14	  FAIL	    90	    35	   69.3	  0.77	   0.77	    8984	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	    37	   57.1	  0.27	   0.26	   10453	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  PASS	   100	    39	   35.3	  0.59	   0.00	   10420	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  FAIL	    90	    35	   57.2	  0.30	   0.00	   10882	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    90	    37	   75.4	  0.41	   0.00	   11406	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  PASS	   100	    49	   41.8	  0.29	   0.29	    8989	     -	     -	     -	     -	    yes
00778     	unspecified               	  0.43	  PASS	   100	    36	   67.8	  0.67	   0.46	    9628	     -	     -	     -	     -	    yes
00785     	unspecified               	  0.00	  FAIL	    90	    30	   47.2	  0.57	   0.57	    9768	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  PASS	   100	    44	   24.7	  0.27	   0.31	   11622	     -	     -	     -	     -	    yes
00801     	unspecified               	  0.30	  PASS	   100	    38	   47.0	  0.40	   0.47	    9516	     -	     -	     -	     -	    yes
00819     	unspecified               	  0.43	  FAIL	    90	    39	   72.2	  0.18	   0.22	    8848	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  PASS	   100	    38	   40.4	  0.44	   0.00	    9258	     -	     -	     -	     -	    yes
00827     	unspecified               	  0.00	  PASS	   100	    50	   44.4	  0.79	   0.79	   10990	     -	     -	     -	     -	    yes
00828     	unspecified               	  1.10	  PASS	   100	    26	   64.6	  0.30	   0.00	    9318	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	    50	   51.2	  0.79	   1.00	   10083	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      71.7	      71.7	     0.0
no_follow_up_question             	      75.8	      75.8	     0.0
opener_ends_with_full_stop        	      97.5	      97.5	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      70.8	      70.8	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     64.7	      0.578	      0.578	   36.0	     9498
mild          	  66	  0.200	     80.3	      0.579	      0.497	   38.5	    10083
severe        	  37	  0.692	     56.8	      0.439	      0.115	   39.0	    10508
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7235	     6480	     8221	     9563	    10125	    11192
stt_endpoint_delay      	 119	      935	      824	     1009	     1092	     1118	     1305
llm_prompt_eval         	 119	      651	      643	      656	      661	      665	      679
llm_ttft                	 119	     2288	     2238	     2330	     2367	     2405	     2507
llm_first_chunk_fill    	 119	      231	      201	      264	      350	      527	      879
llm_ttfc                	 119	     2532	     2461	     2587	     2668	     2770	     3168
tts_first_chunk         	 119	      124	      108	      148	      187	      206	      345
ttfa                    	 119	     3580	     3419	     3723	     3847	     4039	     4513
llm_eval                	 119	     1669	     1468	     1850	     2058	     2250	     2562
tts_total               	 119	      650	      572	      750	      853	      890	      985
e2e_response_ready      	 119	    10179	     9256	    11318	    12496	    12949	    13761
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 28.3   mean 28.1
generated tokens                : median 46.0   mean 47.2
prompt tokens                   : median 315.0   mean 315.4
synthesized audio (ms)          : median 13177.0   mean 13355.8

Resource use (run medians):
  cpu_percent         : 9.2
  gpu_mem_used_mb     : 18306.0
  gpu_util_percent    : 69.0
  llm_rss_mb          : 1821.0
  llm_vram_mb         : 18306.0
  ram_percent         : 5.4
  rss_mb              : 702.6

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   38.550	    7.297	   38.000	   22.000	   56.000	     [37.283, 39.858]
sentence_count                  	 120	    2.958	    0.201	    3.000	    2.000	    3.000	       [2.917, 2.992]
opening_words                   	 120	    5.583	    2.949	    5.000	    1.000	   22.000	       [5.092, 6.150]
mean_words_per_sentence         	 120	   13.039	    2.332	   13.000	    8.000	   18.667	     [12.628, 13.449]
estimated_tokens                	 120	   51.367	    9.677	   51.000	   29.000	   74.000	     [49.683, 53.100]
estimated_spoken_seconds        	 120	   15.420	    2.919	   15.200	    8.800	   22.400	     [14.913, 15.943]
flesch_reading_ease             	 120	   53.192	   15.691	   51.665	   18.900	   88.910	     [50.474, 56.072]
flesch_kincaid_grade            	 120	    9.079	    2.364	    9.100	    3.640	   14.270	       [8.650, 9.493]
request_coverage                	 120	    0.526	    0.279	    0.562	    0.000	    1.000	       [0.476, 0.575]
echo_ratio                      	 120	    0.158	    0.099	    0.140	    0.000	    0.588	       [0.140, 0.175]
intent_coverage                 	 120	    0.405	    0.303	    0.357	    0.000	    1.000	       [0.352, 0.459]
coverage_intent_gap             	 120	   -0.121	    0.242	   -0.004	   -1.000	    0.341	     [-0.165, -0.080]
answer_presence                 	 120	    0.050	    0.219	    0.000	    0.000	    1.000	       [0.017, 0.092]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.027	    0.048	    0.000	    0.000	    0.353	       [0.019, 0.036]
reference_rouge_1               	 120	    0.159	    0.269	    0.000	    0.000	    1.000	       [0.112, 0.208]
reference_rouge_l               	 120	    0.028	    0.048	    0.000	    0.000	    0.347	       [0.020, 0.037]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7473.059	 1405.334	 7235.000	 4594.000	11192.000	 [7225.662, 7728.498]
lat_stt_endpoint_delay          	 119	  375.924	 1431.172	  935.000	-6764.000	 1305.000	   [109.949, 612.187]
lat_llm_prompt_eval             	 119	  649.429	   10.883	  651.000	  621.000	  679.000	   [647.487, 651.353]
lat_llm_ttft                    	 119	 2285.941	   69.370	 2288.000	 2127.000	 2507.000	 [2273.487, 2298.185]
lat_llm_first_chunk_fill        	 119	  261.832	  118.344	  231.000	   42.000	  879.000	   [241.689, 284.244]
lat_llm_ttfc                    	 119	 2547.773	  133.939	 2532.000	 2259.000	 3168.000	 [2524.706, 2573.060]
lat_tts_first_chunk             	 119	  135.664	   42.773	  124.000	   81.000	  345.000	   [128.218, 143.681]
lat_ttfa                        	 119	 3064.782	 1453.364	 3580.000	-4142.000	 4513.000	 [2795.274, 3307.027]
lat_llm_eval                    	 119	 1677.101	  315.679	 1669.000	  971.000	 2562.000	 [1621.042, 1734.085]
lat_tts_total                   	 119	  662.546	  130.368	  650.000	  355.000	  985.000	   [639.336, 685.882]
lat_e2e_response_ready          	 119	10325.613	 1419.352	10179.000	 7699.000	13761.000	[10077.432, 10573.799]
llm_prompt_tokens               	 119	  315.370	    3.946	  315.000	  309.000	  327.000	   [314.672, 316.084]
llm_eval_tokens                 	 119	   47.176	    8.842	   46.000	   28.000	   73.000	     [45.597, 48.765]
llm_tokens_per_sec              	 119	   28.131	    0.628	   28.300	   25.900	   29.100	     [28.018, 28.242]
tts_audio_ms                    	 119	13355.849	 2854.479	13177.000	 6594.000	19527.000	[12835.033, 13866.609]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : now what does the name of the campus tv station
  response : Here's that information for you. The campus television station is called BUTV eleven,
             and it broadcasts student produced content across the Boston University campus. You can
             find more details on their website if you like.
  factual commitments to verify -> name_spans: Boston University
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=yes
  user     : why did the bureau used to ensure the safe travels of aircraft
  response : That’s an interesting question. The Bureau of Air Commerce, active from nineteen
