baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,12.1533,6.3467,-5.8067,-6.6568,-4.88,0,0,120,-0.7524,large,2.68e-17,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,37.958,28.0756,-9.8824,-10.5884,-9.1765,117,1,1,-0.9663,large,3.82e-21,3.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",118,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,866.7311,865.5882,-1.1429,-13.6492,12.2357,64,55,0,-0.004,negligible,0.637,0.682,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1086.5462,1046.2773,-40.2689,-64.2525,-15.6468,73,46,0,-0.1751,small,0.00261,0.0105,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,551.8067,238.2689,-313.5378,-343.8994,-283.0105,114,5,0,-0.9275,large,1.32e-20,9.24e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,218.3277,226.0084,7.6807,-13.5216,27.3464,56,62,1,0.0777,negligible,0.227,0.682,False,True,50.0,"Wilcoxon signed-rank, normal approximation",118,equivalent
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1684.9328,1652.4454,-32.4874,-76.6912,9.4626,62,57,0,-0.0383,negligible,0.325,0.682,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,524.437,281.7983,-242.6387,-274.505,-209.3271,106,13,0,-0.7845,large,1.75e-18,1.05e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,7962.5378,7702.0756,-260.4622,-304.0176,-217.3254,96,22,1,-0.1042,negligible,4.01e-16,2e-15,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,70.0714,85.9303,15.8588,14.3205,17.2748,116,3,0,0.9653,large,4.96e-21,3.97e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7470.9916,7471.7899,0.7983,-1.2523,2.7397,0,0,119,-0.0011,negligible,0.536,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.6975,375.9412,0.2437,-0.4622,0.933,0,0,119,0.0004,negligible,0.428,,False,,,"Wilcoxon signed-rank, normal approximation",91,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,219.8151,180.6891,-39.1261,-60.6155,-20.0076,0,0,119,-0.1976,small,0.001,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,307.5042,322.5042,15.0,15.0,15.0,0,0,119,0.9881,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,38.7395,20.8908,-17.8487,-20.4286,-15.3695,0,0,119,-0.7733,large,2.81e-17,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,11150.4454,5556.3613,-5594.084,-6386.9372,-4796.3153,0,0,119,-0.7634,large,7.62e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,99,1.0,0.9899,-0.0101,-0.0303,0.0,0,1,98,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8417,0.6333,-0.2083,-0.2917,-0.1333,1,26,93,,n/a,3.86e-06,6.56e-05,True,,,"McNemar, chi-square with continuity correction",27,degraded
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.1667,0.1583,-0.0083,-0.0917,0.075,13,14,93,,n/a,1.0,1.0,False,,,"McNemar, chi-square with continuity correction",27,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.9833,0.85,-0.1333,-0.2,-0.0667,2,18,100,,n/a,0.000402,0.00644,True,,,"McNemar, exact binomial",20,degraded
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.1667,0.25,0.0833,-0.0167,0.175,24,14,82,,n/a,0.144,1.0,False,,,"McNemar, chi-square with continuity correction",38,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.1667,0.25,0.0833,-0.0167,0.175,24,14,82,,n/a,0.144,1.0,False,,,"McNemar, chi-square with continuity correction",38,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9133,0.9081,-0.0053,-0.0189,0.0083,25,45,50,-0.1579,small,0.111,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",70,equivalent
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9133,0.9081,-0.0053,-0.0189,0.0083,25,45,50,-0.1579,small,0.111,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",70,equivalent
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.479,0.3014,-0.1776,-0.2366,-0.1203,31,84,5,-0.3738,medium,3.26e-08,3.26e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",115,degraded
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3895,0.2497,-0.1398,-0.1941,-0.086,25,71,24,-0.2595,small,9.31e-06,8.38e-05,True,False,0.02,"Wilcoxon signed-rank, normal approximation",96,degraded
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.1858,0.2996,0.1138,0.0581,0.1674,45,71,4,0.1699,small,0.000724,0.00507,True,False,0.02,"Wilcoxon signed-rank, normal approximation",116,degraded
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0583,0.025,-0.0333,-0.0833,0.0083,2,6,112,,n/a,0.289,0.805,False,,,"McNemar, exact binomial",8,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0083,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0317,0.0537,0.022,0.0019,0.047,24,22,74,-0.0225,negligible,0.201,0.805,False,False,0.02,"Wilcoxon signed-rank, normal approximation",46,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1492,0.1013,-0.0479,-0.1005,0.0035,10,26,84,-0.0744,negligible,0.0764,0.458,False,False,0.02,"Wilcoxon signed-rank, normal approximation",36,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0331,0.0551,0.022,0.0013,0.0474,25,21,74,-0.0206,negligible,0.229,0.805,False,False,0.02,"Wilcoxon signed-rank, normal approximation",46,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,53.6103,57.8159,4.2056,-5.2336,12.6646,72,48,0,0.15,small,0.0841,0.458,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,9.5123,7.2757,-2.2367,-3.5635,-0.8125,78,42,0,-0.2976,small,0.000274,0.00219,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,word_count,words,response,descriptive,120,30.3833,8.725,-21.6583,-23.6667,-19.6831,0,0,120,-0.9492,large,9.28e-21,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.1583,1.0417,-1.1167,-1.2333,-0.9917,0,0,120,-0.8516,large,5.26e-20,,False,,,"Wilcoxon signed-rank, normal approximation",104,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,11.8917,8.2833,-3.6083,-5.5252,-1.6417,0,0,120,-0.2635,small,0.00193,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,15.0174,8.3722,-6.6451,-8.1389,-5.043,0,0,120,-0.6515,large,3.13e-12,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,40.525,11.675,-28.85,-31.5417,-26.1994,0,0,120,-0.9492,large,9.44e-21,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,12.1533,3.49,-8.6633,-9.4667,-7.8733,0,0,120,-0.9492,large,9.47e-21,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,37.958,19.084,-18.8739,-19.5882,-18.1429,119,0,0,-1.0,large,2.63e-21,2.37e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,866.7311,864.0168,-2.7143,-13.7231,8.6817,59,60,0,-0.0273,negligible,0.874,0.874,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1086.5462,967.4202,-119.1261,-143.6172,-94.9487,94,24,1,-0.6237,large,1.6e-13,6.41e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,551.8067,120.4874,-431.3193,-461.7353,-403.5626,119,0,0,-0.999,large,2.91e-21,2.37e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,218.3277,172.7647,-45.563,-68.1021,-23.6613,76,43,0,-0.2882,small,0.000486,0.000971,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1684.9328,1520.8067,-164.1261,-209.5013,-120.3511,90,29,0,-0.2602,small,3.46e-09,1.04e-08,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,524.437,191.605,-332.8319,-365.8151,-302.1162,115,4,0,-0.9375,large,4.26e-21,2.56e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,7962.5378,7619.6807,-342.8571,-391.8363,-296.562,102,16,1,-0.1497,small,1.86e-18,9.31e-18,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,70.0714,101.2546,31.1832,28.4316,34.3027,119,0,0,0.9984,large,2.92e-21,2.37e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7470.9916,7473.1597,2.1681,0.1426,4.1771,0,0,119,0.0025,negligible,0.0428,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.6975,376.0924,0.395,-0.3113,1.1092,0,0,119,0.002,negligible,0.29,,False,,,"Wilcoxon signed-rank, normal approximation",94,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,219.8151,103.4034,-116.4118,-138.9697,-94.9176,0,0,119,-0.7187,large,1.86e-15,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,307.5042,322.5042,15.0,15.0,15.0,0,0,119,0.9881,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,38.7395,12.3613,-26.3782,-28.8655,-24.1676,0,0,119,-0.9576,large,5.56e-21,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,11150.4454,3387.1429,-7763.3025,-8584.17,-6986.43,0,0,119,-0.9324,large,5.49e-21,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,56,1.0,1.0,0.0,0.0,0.0,0,0,56,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8417,0.9417,0.1,0.025,0.175,17,5,98,,n/a,0.0169,0.237,False,,,"McNemar, exact binomial",22,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.1667,0.3667,0.2,0.0917,0.3083,36,12,72,,n/a,0.000901,0.0135,True,,,"McNemar, chi-square with continuity correction",48,improved
05 llama3.1:8b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.9833,0.8583,-0.125,-0.1917,-0.0667,1,16,103,,n/a,0.000275,0.00467,True,,,"McNemar, exact binomial",17,degraded
