====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:58:04
Run label              : 30 qwen2.5:1.5b-q4_K_M t0
Transcripts            : ..\results\text-only\30-qwen2_5_1_5b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_180511\transcripts.yaml
Run directory          : ..\results\text-only\30-qwen2_5_1_5b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_180511
System prompt          : ..\results\text-only\30-qwen2_5_1_5b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_180511\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:1.5b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : whisper
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.205 (245/1198 words); strata: clean 65, mild 39, severe 16
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_180511.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00507     	unspecified               	  0.17	  FAIL	    78	     2	   35.6	  0.00	   0.00	    8091	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.20	  PASS	   100	     5	  117.2	  0.00	   0.00	    7924	     -	     -	     -	     -	    yes
00524     	unspecified               	  0.00	  FAIL	    90	    14	   35.5	  0.58	   0.58	    9357	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.00	  PASS	   100	     5	   32.6	  0.12	   0.12	    8609	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.00	  FAIL	    90	     9	  -18.5	  1.00	   1.00	    9362	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.00	  FAIL	    90	     9	   37.9	  0.77	   0.77	    9139	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.17	  FAIL	    90	    11	   80.3	  0.82	   0.55	    7405	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.10	  FAIL	    90	    11	   57.2	  0.59	   0.59	    7381	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.00	  FAIL	    90	    14	   35.5	  0.45	   0.45	   10785	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.31	  FAIL	    78	     1	  205.8	  0.00	   0.00	   10003	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.00	  FAIL	    90	    11	   88.0	  1.00	   1.00	    8260	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.17	  FAIL	    90	    11	   34.2	  0.70	   1.00	    8371	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    20	   17.3	  0.62	   0.00	   11489	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  PASS	   100	     2	   -6.7	  0.00	   0.00	    7629	     -	     -	     -	     -	    yes
00626     	unspecified               	  0.00	  FAIL	    90	    11	   18.8	  0.69	   0.69	    6700	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.09	  FAIL	    90	    11	   88.0	  1.00	   0.80	   10489	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.14	  FAIL	    89	     7	   18.4	  0.51	   0.72	    8998	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.00	  FAIL	    90	    12	   53.7	  0.80	   0.80	    8404	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    13	   76.5	  1.00	   0.00	    9062	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    11	   26.5	  0.14	   0.16	    9789	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    16	   47.8	  0.30	   0.30	   12253	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    24	  -18.4	  0.50	   0.00	   10253	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.17	  FAIL	    78	     1	  205.8	  0.00	   0.00	    9936	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.00	  FAIL	    90	    15	   45.0	  0.25	   0.25	    9685	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.06	  FAIL	    90	    18	   94.6	  0.57	   0.57	   11192	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	     8	   18.9	  0.38	   0.38	    8219	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.00	  FAIL	    90	    12	   39.6	  0.42	   0.42	    8328	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.00	  FAIL	    78	     1	 -132.6	  0.00	   0.00	    9044	     -	     -	     -	     -	     NO
00737     	unspecified               	  1.00	  FAIL	    89	     6	  -10.8	  0.40	   0.00	    9041	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    18	   19.4	  0.14	   0.00	    8791	     -	     -	     -	     -	     NO
00744     	unspecified               	  0.90	  FAIL	    90	    16	   47.8	  0.74	   0.00	    9785	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    49	   67.7	  0.66	   0.66	    7858	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.29	  FAIL	    90	    10	   61.3	  0.66	   0.23	    8115	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    12	   74.8	  0.77	   0.77	    8121	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.08	  FAIL	    90	    22	  -38.5	  0.82	   0.66	    9786	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.00	  FAIL	    90	    17	   35.3	  0.48	   0.48	    8582	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.14	  FAIL	    90	     8	   82.4	  0.25	   0.25	    7199	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    15	   61.9	  1.00	   0.71	    7732	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    31	   38.9	  1.00	   1.00	    9126	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	     3	   91.0	  0.00	   0.00	    7709	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.00	  FAIL	    89	     7	   54.7	  0.49	   0.49	    7847	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      14.2	      14.2	     0.0
opener_ends_with_full_stop        	      94.2	      94.2	     0.0
response_is_complete              	      94.2	      94.2	     0.0
answers_in_english                	      98.9	      98.9	     0.0
no_follow_up_question             	      99.2	      99.2	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	       9.2	       9.2	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.000, mean 0.221, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  65	  0.000	     12.3	      0.641	      0.641	   10.0	     8366
mild          	  39	  0.167	      2.6	      0.581	      0.537	   11.0	     8491
severe        	  16	  1.000	     12.5	      0.597	      0.000	   10.5	     9405
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7436	     6679	     8456	     9803	    10393	    11398
stt_endpoint_delay      	 119	     2373	     1983	     2656	     2997	     3263	     4279
llm_prompt_eval         	 119	       26	       24	       28	       30	       31	       38
llm_ttft                	 119	      693	      668	      720	      742	      752	      810
llm_first_chunk_fill    	 119	      156	      114	      196	      237	      265	      292
llm_ttfc                	 119	      846	      798	      901	      955	      977	     1042
tts_first_chunk         	 119	      212	      163	      263	      309	      342	      398
ttfa                    	 119	     3495	     3023	     3756	     4007	     4381	     5561
llm_eval                	 119	      168	      132	      218	      267	      319	      677
tts_total               	 119	      216	      169	      274	      339	      406	      702
e2e_response_ready      	 119	     8582	     7752	     9716	    11142	    11650	    12556
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 90.2   mean 90.7
generated tokens                : median 15.0   mean 16.8
prompt tokens                   : median 326.0   mean 326.5
synthesized audio (ms)          : median 3889.0   mean 4462.5

Resource use (run medians):
  cpu_percent         : 7.8
  gpu_mem_used_mb     : 2372.0
  gpu_util_percent    : 5.7
  llm_model_vram_mb   : 1025.0
  llm_rss_mb          : 739.5
  llm_vram_mb         : 1434.0
  ram_percent         : 6.2
  rss_mb              : 1616.6

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   11.367	    6.651	   10.500	    1.000	   49.000	     [10.250, 12.608]
sentence_count                  	 120	    1.033	    0.222	    1.000	    1.000	    3.000	       [1.000, 1.075]
opening_words                   	 120	   10.917	    5.553	   10.000	    1.000	   31.000	      [9.958, 11.909]
mean_words_per_sentence         	 120	   10.928	    5.569	   10.000	    1.000	   31.000	      [9.961, 11.925]
estimated_tokens                	 120	   15.242	    8.890	   14.500	    1.000	   65.000	     [13.750, 16.900]
estimated_spoken_seconds        	 120	    4.547	    2.660	    4.200	    0.400	   19.600	       [4.100, 5.043]
flesch_reading_ease             	 120	   52.203	   41.285	   53.660	 -132.580	  205.820	     [45.024, 59.423]
flesch_kincaid_grade            	 120	    8.693	    6.161	    8.760	  -15.200	   32.000	       [7.581, 9.758]
request_coverage                	 120	    0.558	    0.328	    0.605	    0.000	    1.000	       [0.500, 0.615]
echo_ratio                      	 120	    0.405	    0.254	    0.400	    0.000	    1.000	       [0.358, 0.450]
intent_coverage                 	 120	    0.472	    0.348	    0.496	    0.000	    1.000	       [0.409, 0.533]
coverage_intent_gap             	 120	   -0.086	    0.243	    0.000	   -1.000	    0.512	     [-0.132, -0.044]
answer_presence                 	 120	    0.050	    0.219	    0.000	    0.000	    1.000	       [0.017, 0.092]
reference_exact_match           	 120	    0.008	    0.091	    0.000	    0.000	    1.000	       [0.000, 0.025]
reference_token_f1              	 120	    0.075	    0.149	    0.000	    0.000	    1.000	       [0.051, 0.102]
reference_rouge_1               	 120	    0.159	    0.289	    0.000	    0.000	    1.000	       [0.110, 0.211]
reference_rouge_l               	 120	    0.079	    0.155	    0.000	    0.000	    1.000	       [0.053, 0.108]
stt_wer                         	 120	    0.221	    0.469	    0.000	    0.000	    3.600	       [0.145, 0.317]
stt_cer                         	 120	    0.141	    0.325	    0.000	    0.000	    1.949	       [0.088, 0.205]
stt_content_recall              	 120	    0.796	    0.338	    1.000	    0.000	    1.000	       [0.733, 0.853]
lat_stt                         	 119	 7684.773	 1430.035	 7436.000	 4762.000	11398.000	 [7432.440, 7942.396]
lat_stt_endpoint_delay          	 119	 1919.933	 1543.551	 2373.000	-5026.000	 4279.000	 [1631.330, 2175.074]
lat_llm_prompt_eval             	 119	   25.655	    3.523	   26.000	   15.000	   38.000	     [25.017, 26.286]
lat_llm_ttft                    	 119	  695.084	   40.235	  693.000	  579.000	  810.000	   [687.739, 702.235]
lat_llm_first_chunk_fill        	 119	  159.219	   57.965	  156.000	   35.000	  292.000	   [148.815, 169.328]
lat_llm_ttfc                    	 119	  854.303	   74.541	  846.000	  703.000	 1042.000	   [840.807, 867.673]
lat_tts_first_chunk             	 119	  213.210	   73.587	  212.000	   73.000	  398.000	   [200.218, 225.984]
lat_ttfa                        	 119	 2992.168	 1566.292	 3495.000	-3979.000	 5561.000	 [2701.875, 3253.815]
lat_llm_eval                    	 119	  182.513	   83.048	  168.000	   27.000	  677.000	   [168.419, 197.707]
lat_tts_total                   	 119	  234.731	  105.426	  216.000	   73.000	  702.000	   [216.420, 253.952]
lat_e2e_response_ready          	 119	 8825.344	 1471.027	 8582.000	 5696.000	12556.000	 [8563.308, 9093.569]
llm_prompt_tokens               	 119	  326.513	    4.061	  326.000	  320.000	  339.000	   [325.815, 327.244]
llm_eval_tokens                 	 119	   16.823	    8.328	   15.000	    3.000	   63.000	     [15.378, 18.328]
llm_tokens_per_sec              	 119	   90.659	   11.322	   90.200	   64.400	  129.300	     [88.669, 92.693]
tts_audio_ms                    	 119	 4462.538	 2512.813	 3889.000	  766.000	16312.000	 [4018.408, 4911.812]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : What is the name of the campus TV station?
  response : It's called CampusTV.
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=NO
