item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,"Physicians have stated that they can prescribe and dispense certain medications, but not others.",Labour,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,96,14.0,14,19,5.6,53.64,9.26,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.3474,0.4286,0.0,-0.3474,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9998.0,10113.0,184.0,177.0,21.0,1062.0,885.0,10100.0,916.0,2220.0,237.0,237.0,1.0,19.0,325.0,102.9,1.0,2286.0,4911.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"The Rhine River is a major river in Europe, it flows through several countries including Germany and Switzerland before emptying into the North Sea.",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,24,1,148,24.0,24,32,9.6,41.48,13.44,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.1244,0.0625,0.0,-0.1244,0.0833,0.0,0.0,3.0,0.3333,0.0964,"{'years': [], 'quantities': [], 'name_spans': ['North Sea', 'The Rhine River'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,8930.0,9391.0,223.0,203.0,16.0,1025.0,822.0,9013.0,1062.0,2442.0,350.0,400.0,2.0,29.0,325.0,129.5,1.0,2050.0,8092.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,Yale Divinity School was founded 1814.,1822,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,38,6.0,6,8,2.4,73.85,4.45,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7348,0.6,0.7348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['1814'], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6193.0,6279.0,116.0,123.0,19.0,990.0,867.0,6259.0,1305.0,2503.0,204.0,204.0,1.0,12.0,319.0,103.0,1.0,2481.0,3680.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,Did the Myanmar military's actions contribute to economic instability?,an increase in economic sanctions against the Burmese Government.,False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,9,1,70,9.0,9,12,3.6,-18.5,18.08,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1925,0.1667,0.1925,0.0,0.1333,0.0,0.0,7.0,0.1429,0.135,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",6283.0,6755.0,127.0,119.0,21.0,976.0,857.0,6369.0,1003.0,2231.0,247.0,247.0,1.0,12.0,322.0,94.2,1.0,1771.0,4040.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,"""University of Texas has approximately 51,000 students.""","40,000",True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,56,7.0,7,9,2.8,-5.73,15.8,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7364,0.6,1.0,0.2636,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['51,000'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6144.0,6221.0,92.0,88.0,14.0,981.0,893.0,6199.0,665.0,1858.0,208.0,208.0,1.0,13.0,321.0,141.2,1.0,1984.0,3715.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,"""Apple.""",CNET,False,True,True,1.0,1.0,,,1,1,8,1.0,1,1,0.4,36.62,8.4,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6863.0,6970.0,33.0,27.0,19.0,852.0,825.0,6958.0,980.0,1897.0,59.0,59.0,1.0,4.0,322.0,118.6,1.0,2319.0,568.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"""City has white buildings.""","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,True,True,1.0,1.0,,,4,1,27,4.0,4,5,1.6,75.88,3.67,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.3636,0.6667,0.297,-0.0665,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,4518.0,4967.0,88.0,77.0,22.0,998.0,921.0,4592.0,1196.0,2324.0,126.0,126.0,1.0,7.0,317.0,79.5,1.0,1894.0,1602.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,Xbox Live is a subscription-based online gaming service.,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,56,9.0,9,12,3.6,66.1,6.28,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.2436,0.1429,0.4935,0.2499,0.3636,0.0,0.0,3.0,0.6667,0.3961,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6190.0,6294.0,147.0,135.0,19.0,1049.0,914.0,6275.0,1045.0,2303.0,203.0,203.0,1.0,12.0,319.0,81.1,1.0,2414.0,3738.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,King Frederick William III was the ruler of Prussia during the Enlightenment period.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,1,84,13.0,13,17,5.2,43.96,10.36,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.4873,0.3333,0.4873,0.0,0.1538,0.0,0.0,2.0,0.5,0.1758,"{'years': [], 'quantities': [], 'name_spans': ['King Frederick William'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7212.0,7291.0,138.0,133.0,17.0,1014.0,881.0,7270.0,1027.0,2254.0,208.0,208.0,1.0,16.0,324.0,115.4,1.0,2220.0,4620.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,He began his journey to Western Europe from Paris.,2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,50,9.0,9,12,3.6,66.1,6.28,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.5608,0.6667,0.5399,-0.0209,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Western Europe'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7537.0,7638.0,112.0,105.0,18.0,917.0,812.0,7617.0,970.0,2033.0,141.0,141.0,1.0,11.0,325.0,97.7,1.0,2289.0,2542.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,Eighty percent of industrial machinery is made from steel.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,58,9.0,9,12,3.6,47.3,8.9,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.4223,0.3333,0.4474,0.0252,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,6358.0,128.0,121.0,21.0,1005.0,884.0,6340.0,989.0,2223.0,225.0,225.0,1.0,12.0,320.0,93.3,1.0,2443.0,3192.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"""Where does the remaining one-third flow?""",1400,False,False,False,0.7778,0.7778,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,7,1,42,7.0,7,9,2.8,90.96,2.31,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.3755,0.75,0.0,-0.3755,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",9255.0,9340.0,105.0,98.0,20.0,1018.0,920.0,9309.0,880.0,2095.0,193.0,193.0,1.0,10.0,329.0,94.7,1.0,2215.0,2380.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,Copper smelting process is called smelting.,in-situ leach process,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,43,6.0,6,8,2.4,59.75,6.42,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.2242,0.4,0.2612,0.0369,0.2,0.0,0.0,4.0,0.25,0.2075,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7351.0,7457.0,148.0,138.0,22.0,1015.0,877.0,7426.0,1075.0,2232.0,138.0,138.0,1.0,13.0,329.0,87.7,1.0,2391.0,2356.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,They respect patients' autonomy and privacy.,Robots Exclusion Standard,True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,44,6.0,6,8,2.4,17.45,12.32,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.2393,0.25,0.3146,0.0753,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,6942.0,94.0,87.0,21.0,975.0,888.0,6925.0,1015.0,2140.0,147.0,147.0,1.0,9.0,318.0,95.3,1.0,2328.0,2449.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,"""French Declaration of Rights.""",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,True,True,1.0,1.0,,,4,1,31,4.0,4,5,1.6,54.73,6.62,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.2721,0.6667,0.2721,0.0,0.5,0.0,0.0,12.0,0.3333,0.4586,"{'years': [], 'quantities': [], 'name_spans': ['French Declaration'], 'atom_count': 1}",,,True,,7815.0,7881.0,79.0,70.0,20.0,945.0,875.0,7855.0,1022.0,2123.0,151.0,151.0,1.0,7.0,320.0,87.7,1.0,2119.0,1683.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,0.8 percent.,8.9,True,True,True,1.0,1.0,,,2,1,12,2.0,2,3,0.8,120.21,-3.01,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['0.8 percent'], 'name_spans': [], 'atom_count': 1}",,,True,,10184.0,10298.0,69.0,58.0,21.0,932.0,874.0,10268.0,958.0,1982.0,89.0,89.0,1.0,6.0,326.0,85.9,1.0,2024.0,1544.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"Dr. John Lee, a leading expert on genetics and evolutionary biology, was quoted in the press release as saying that Prince's genetic makeup is of particular interest due to his unique physical characteristics.",Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,33,1,209,33.0,33,44,13.2,14.39,19.45,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.2001,0.0909,0.0,-0.2001,0.0556,0.0,0.0,5.0,0.2,0.0639,"{'years': [], 'quantities': [], 'name_spans': ['John Lee'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,10033.0,10262.0,323.0,17.0,22.0,845.0,828.0,10106.0,-6763.0,-5836.0,78.0,615.0,3.0,39.0,329.0,120.6,1.0,-5359.0,12643.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,You want to know what makes you choose yourself now and your teacher similar.,accumulated experiences,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,77,14.0,14,19,5.6,83.85,5.04,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.7258,0.8333,0.4109,-0.3149,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,7618.0,117.0,111.0,13.0,925.0,814.0,7589.0,920.0,2096.0,246.0,246.0,1.0,16.0,324.0,136.1,1.0,2225.0,3587.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,Staffers arrested.,"crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,True,True,1.0,1.0,,,2,1,18,2.0,2,3,0.8,35.61,8.79,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.6398,1.0,0.6398,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,5261.0,5380.0,52.0,43.0,19.0,926.0,883.0,5354.0,813.0,1842.0,99.0,99.0,1.0,5.0,316.0,95.5,1.0,2061.0,1102.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,Two,two,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,1,1,3,1.0,1,1,0.4,121.22,-3.4,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",6065.0,6474.0,14.0,21.0,17.0,860.0,839.0,6133.0,-2577.0,-1651.0,62.0,62.0,1.0,2.0,326.0,134.7,1.0,-2031.0,452.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,"1,000+ people were stranded on Galveston Island due to Hurricane Ike.",forty percent,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,69,11.0,11,15,4.4,72.62,5.86,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.3815,0.5,0.3815,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': ['1,000'], 'name_spans': ['Galveston Island', 'Hurricane Ike'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,9627.0,10104.0,135.0,125.0,16.0,1021.0,896.0,9711.0,1047.0,2302.0,230.0,230.0,1.0,18.0,329.0,132.4,1.0,1851.0,4365.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,what were their periods of during the triassic,They lived from about 252 to 201 million years ago.,increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,51,10.0,10,13,4.0,112.09,0.11,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': ['201', '252'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,5726.0,5801.0,141.0,134.0,18.0,973.0,839.0,5778.0,901.0,2095.0,216.0,216.0,1.0,14.0,320.0,99.0,1.0,2110.0,4040.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,what do the chinese say is a total number of shocked after the quake,One hundred thousand people were injured.,"42,719",False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,41,6.0,6,8,2.4,73.85,4.45,0.1429,0.0725,14.0,2.0,2.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,8284.0,86.0,76.0,20.0,933.0,857.0,8253.0,894.0,2009.0,178.0,178.0,1.0,8.0,325.0,92.9,1.0,2340.0,2043.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",when did madonna audition for a dance role in the show a chorus line,1985,February 1984,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,1,1,4,1.0,1,1,0.4,205.82,-15.2,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1985'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",7622.0,7756.0,29.0,36.0,20.0,877.0,841.0,7722.0,-4136.0,-3150.0,105.0,105.0,1.0,3.0,326.0,101.8,1.0,-2938.0,1520.0
00245,unspecified,False,00245.wav,What's the size of the South Ribble school population?,what's the size of the south the rebel school population,Two hundred fifty students.,77,True,True,True,1.0,1.0,,,4,1,27,4.0,4,5,1.6,75.88,3.67,0.2222,0.1346,9.0,2.0,1.0,0.0,1.0,False,0.8,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6353.0,6639.0,65.0,55.0,19.0,968.0,913.0,6423.0,853.0,1948.0,122.0,122.0,1.0,6.0,322.0,91.7,1.0,1681.0,1532.0
