====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:58:01
Run label              : 25 llama3.2:1b-q4_K_M t0
Transcripts            : ..\results\text-only\25-llama3_2_1b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_170908\transcripts.yaml
Run directory          : ..\results\text-only\25-llama3_2_1b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_170908
System prompt          : ..\results\text-only\25-llama3_2_1b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_170908\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.2:1b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : whisper
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.205 (245/1198 words); strata: clean 65, mild 39, severe 16
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_170908.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00089     	unspecified               	  0.00	  FAIL	    90	     9	   56.7	  0.62	   0.62	    8259	     -	     -	     -	     -	     NO
00093     	unspecified               	  0.00	  FAIL	    78	     3	   91.0	  0.33	   0.33	    5717	     -	     -	     -	     -	     NO
00100     	unspecified               	  0.00	  FAIL	    89	     6	  116.2	  0.74	   0.74	    7492	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.17	  FAIL	    90	    12	   88.9	  0.16	   0.16	    8585	     -	     -	     -	     -	     NO
00118     	unspecified               	  0.18	  PASS	   100	     3	  119.2	  0.00	   0.00	    9012	     -	     -	     -	     -	    yes
00124     	unspecified               	  0.11	  FAIL	    78	     1	  205.8	  0.00	   0.00	    7562	     -	     -	     -	     -	     NO
00130     	unspecified               	  3.60	  FAIL	    89	     4	  118.2	  0.13	   0.00	   10640	     -	     -	     -	     -	     NO
00149     	unspecified               	  0.00	  FAIL	    78	     4	  -51.0	  0.41	   0.41	    8710	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  PASS	   100	     4	   12.4	  0.24	   0.31	    8133	     -	     -	     -	     -	    yes
00178     	unspecified               	  0.00	  PASS	   100	     4	   54.7	  0.27	   0.27	    9172	     -	     -	     -	     -	    yes
00181     	unspecified               	  0.00	  PASS	   100	    14	   72.8	  0.59	   0.59	   11741	     -	     -	     -	     -	    yes
00197     	unspecified               	  0.00	  FAIL	    89	     6	   17.4	  0.18	   0.18	   11388	     -	     -	     -	     -	     NO
00201     	unspecified               	  0.17	  FAIL	    89	     7	   54.7	  0.15	   0.00	    8815	     -	     -	     -	     -	     NO
00206     	unspecified               	  0.20	  FAIL	    90	    12	   11.4	  0.00	   0.00	    6713	     -	     -	     -	     -	     NO
00208     	unspecified               	  0.25	  PASS	   100	     5	  117.2	  0.40	   0.33	    7600	     -	     -	     -	     -	    yes
00211     	unspecified               	  0.00	  FAIL	    90	     8	   61.2	  0.19	   0.19	   11097	     -	     -	     -	     -	     NO
00233     	unspecified               	  0.12	  FAIL	    90	     9	  122.5	  0.00	   0.00	    7171	     -	     -	     -	     -	     NO
00236     	unspecified               	  0.00	  PASS	   100	     3	   91.0	  0.00	   0.00	    9443	     -	     -	     -	     -	    yes
00244     	unspecified               	  0.00	  PASS	   100	     3	   91.0	  0.14	   0.14	    8995	     -	     -	     -	     -	    yes
00245     	unspecified               	  0.00	  FAIL	    90	     9	   47.3	  0.58	   0.58	    7903	     -	     -	     -	     -	     NO
00259     	unspecified               	  0.00	  FAIL	    89	     7	   42.6	  0.40	   0.40	    7793	     -	     -	     -	     -	     NO
00261     	unspecified               	  0.00	  PASS	   100	     4	   33.6	  0.39	   0.39	    8202	     -	     -	     -	     -	    yes
00266     	unspecified               	  0.00	  FAIL	    90	    11	   64.9	  0.65	   0.65	   12783	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.00	  FAIL	    90	     9	   94.3	  0.76	   0.76	    7660	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.00	  FAIL	    89	     7	   91.0	  0.00	   0.00	    9765	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.00	  FAIL	    90	     8	   40.1	  0.61	   0.61	    6777	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  FAIL	    90	    12	   39.6	  1.00	   1.00	    7167	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    13	   63.5	  0.38	   0.00	    8385	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.08	  PASS	   100	     2	  -49.0	  0.00	   0.00	   10662	     -	     -	     -	     -	    yes
00325     	unspecified               	  0.10	  FAIL	    90	    10	   61.3	  0.74	   0.46	    9534	     -	     -	     -	     -	     NO
00326     	unspecified               	  0.08	  PASS	   100	     1	  205.8	  0.00	   0.00	   10431	     -	     -	     -	     -	    yes
00327     	unspecified               	  0.00	  FAIL	    89	     7	  127.2	  0.35	   0.35	    7396	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.00	  FAIL	    90	     8	   -2.2	  0.00	   0.00	    8814	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    78	     1	  205.8	  0.00	   0.00	    9947	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.00	  FAIL	    90	    12	   39.6	  1.00	   1.00	    7706	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.05	  PASS	   100	     4	   75.9	  0.09	   0.09	   11390	     -	     -	     -	     -	    yes
00369     	unspecified               	  0.00	  FAIL	    90	    19	   63.6	  0.33	   0.33	    8937	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.12	  FAIL	    90	    10	   19.0	  0.64	   0.64	    8006	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.10	  FAIL	    90	    23	   32.7	  0.31	   0.00	    9145	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.00	  PASS	   100	     1	  205.8	  0.00	   0.00	    7016	     -	     -	     -	     -	    yes
00406     	unspecified               	  0.08	  PASS	   100	     4	   12.4	  0.20	   0.17	    7983	     -	     -	     -	     -	    yes
00417     	unspecified               	  0.22	  FAIL	    89	     7	   78.9	  0.00	   0.00	   10502	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.00	  FAIL	    90	    12	   60.7	  0.20	   0.20	   12113	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  PASS	   100	     4	   75.9	  0.00	   0.00	    8696	     -	     -	     -	     -	    yes
00432     	unspecified               	  0.00	  FAIL	    89	     7	   78.9	  0.48	   0.48	    9854	     -	     -	     -	     -	     NO
00433     	unspecified               	  1.00	  FAIL	    78	     2	   77.9	  0.46	   0.00	    7177	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.00	  PASS	   100	     1	 -132.6	  0.32	   0.32	    6443	     -	     -	     -	     -	    yes
00443     	unspecified               	  0.00	  FAIL	    89	     7	   54.7	  0.41	   0.41	    7835	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	     4	   33.6	  1.00	   1.00	    6345	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.31	  FAIL	    90	    13	   70.0	  0.00	   0.00	   12441	     -	     -	     -	     -	     NO
00455     	unspecified               	  0.89	  FAIL	    90	    25	   56.2	  0.42	   0.00	   10182	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.00	  FAIL	    78	     4	   97.0	  0.00	   0.00	    7423	     -	     -	     -	     -	     NO
00460     	unspecified               	  0.20	  FAIL	    90	     9	  103.7	  1.00	   0.72	    6740	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.00	  FAIL	    89	     6	   73.8	  0.45	   0.45	    8534	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.22	  FAIL	    90	    12	   -2.8	  0.19	   0.19	    8496	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.17	  FAIL	    90	    10	   61.3	  0.24	   0.24	    7107	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.00	  PASS	   100	     1	  121.2	  0.00	   0.00	    7880	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.00	  FAIL	    90	     9	   19.1	  0.51	   0.51	    9219	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    89	     6	   73.8	  0.66	   0.31	    8247	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.00	  FAIL	    90	    13	   63.5	  0.34	   0.34	    7357	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.00	  PASS	   100	     2	   -6.7	  0.00	   0.00	    8732	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  PASS	   100	     5	   83.3	  0.10	   0.10	   11054	     -	     -	     -	     -	    yes
00501     	unspecified               	  0.25	  PASS	   100	     5	  100.2	  0.12	   0.14	   11849	     -	     -	     -	     -	    yes
00503     	unspecified               	  0.08	  FAIL	    90	     8	   71.8	  0.52	   0.52	    8736	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    10	   78.2	  0.17	   0.16	    8497	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.20	  PASS	   100	     3	  147.4	  0.00	   0.00	    7975	     -	     -	     -	     -	    yes
00524     	unspecified               	  0.00	  FAIL	    89	     7	   54.7	  0.15	   0.15	    9311	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.00	  FAIL	    89	     7	  -42.0	  0.00	   0.00	    8560	     -	     -	     -	     -	     NO
00532     	unspecified               	  0.00	  PASS	   100	     2	 -133.6	  0.37	   0.37	    9373	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.00	  FAIL	    78	     2	   -6.7	  0.21	   0.21	    8989	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.17	  FAIL	    89	     7	   78.9	  0.32	   0.13	    7404	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.10	  FAIL	    90	    17	   10.4	  0.00	   0.00	    7744	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.00	  PASS	   100	     5	   49.5	  0.12	   0.12	   10718	     -	     -	     -	     -	    yes
00573     	unspecified               	  0.31	  FAIL	    78	     2	  162.5	  0.00	   0.00	   10149	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.00	  PASS	   100	     3	  119.2	  0.00	   0.00	    8067	     -	     -	     -	     -	    yes
00594     	unspecified               	  0.17	  PASS	   100	     5	   66.4	  0.34	   0.63	    8281	     -	     -	     -	     -	    yes
00612     	unspecified               	  1.20	  FAIL	    90	    18	   38.2	  0.35	   0.00	   11476	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  PASS	   100	     3	   34.6	  0.00	   0.00	    7718	     -	     -	     -	     -	    yes
00626     	unspecified               	  0.00	  FAIL	    90	     9	   66.1	  0.00	   0.00	    6792	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.09	  PASS	   100	     2	  120.2	  0.12	   0.12	   10325	     -	     -	     -	     -	    yes
00639     	unspecified               	  0.14	  FAIL	    78	     3	   62.8	  0.26	   0.26	    8917	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.00	  FAIL	    89	     7	   78.9	  0.13	   0.13	    8436	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	     8	   93.0	  0.18	   0.00	    9034	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    12	   53.7	  0.71	   0.48	    9818	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	     8	  103.5	  0.00	   0.00	   12014	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    25	   18.2	  0.51	   0.00	   10281	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.17	  PASS	   100	     1	  205.8	  0.00	   0.00	    9999	     -	     -	     -	     -	    yes
00670     	unspecified               	  0.00	  PASS	   100	     4	   -8.7	  0.07	   0.07	    9508	     -	     -	     -	     -	    yes
00673     	unspecified               	  0.06	  FAIL	    90	     9	   84.9	  0.00	   0.00	   10920	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    11	   18.8	  0.57	   0.57	    8541	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.00	  FAIL	    90	    11	   80.3	  0.79	   0.79	    8139	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.00	  PASS	   100	     2	   -6.7	  0.00	   0.00	    9190	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  FAIL	    78	     2	   35.6	  0.20	   0.00	    9056	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	     8	   18.9	  0.28	   0.00	    8669	     -	     -	     -	     -	     NO
00744     	unspecified               	  0.90	  PASS	   100	     5	   49.5	  0.48	   0.00	    9435	     -	     -	     -	     -	    yes
00758     	unspecified               	  0.00	  PASS	   100	     5	   66.4	  0.32	   0.32	    7258	     -	     -	     -	     -	    yes
00778     	unspecified               	  0.29	  FAIL	    78	     1	   36.6	  0.00	   0.00	    7989	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  PASS	   100	     1	  121.2	  0.00	   0.00	    7990	     -	     -	     -	     -	    yes
00794     	unspecified               	  0.08	  FAIL	    89	     7	  -42.0	  0.15	   0.15	    9493	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.00	  FAIL	    89	     7	  -17.8	  0.00	   0.00	    8558	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.14	  PASS	   100	     5	   83.3	  0.00	   0.00	    7079	     -	     -	     -	     -	    yes
00822     	unspecified               	  0.29	  FAIL	    78	     4	   54.7	  0.61	   0.23	    7752	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    15	   84.5	  0.19	   0.19	    8873	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	     1	   36.6	  0.00	   0.00	    7821	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.00	  PASS	   100	     2	  162.5	  0.00	   0.00	    7834	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      45.0	      45.0	     0.0
opener_ends_with_full_stop        	      87.5	      87.5	     0.0
response_is_complete              	      88.3	      88.3	     0.0
no_follow_up_question             	      99.2	      99.2	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      32.5	      32.5	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.000, mean 0.221, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  65	  0.000	     35.4	      0.322	      0.322	    6.0	     8485
mild          	  39	  0.167	     35.9	      0.145	      0.131	    6.0	     8497
severe        	  16	  1.000	     12.5	      0.297	      0.000	    8.0	     9290
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7441	     6667	     8452	     9799	    10396	    11412
stt_endpoint_delay      	 119	     2367	     1988	     2658	     2984	     3247	     4248
llm_prompt_eval         	 119	       19	       18	       20	       22	       22	       26
llm_ttft                	 119	      817	      785	      846	      877	      894	      919
llm_first_chunk_fill    	 119	       95	       58	      126	      162	      184	      222
llm_ttfc                	 119	      909	      873	      950	      994	     1033	     1064
tts_first_chunk         	 119	      148	      111	      206	      247	      279	      357
ttfa                    	 119	     3475	     3076	     3738	     4061	     4374	     5281
llm_eval                	 119	      103	       65	      138	      172	      190	      264
tts_total               	 119	      149	      113	      208	      252	      331	      413
e2e_response_ready      	 119	     8560	     7794	     9521	    10947	    11646	    12783
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 96.4   mean 101.6
generated tokens                : median 10.0   mean 10.6
prompt tokens                   : median 322.0   mean 322.3
synthesized audio (ms)          : median 2600.0   mean 2957.0

Resource use (run medians):
  cpu_percent         : 8.3
  gpu_mem_used_mb     : 2202.0
  gpu_util_percent    : 2.6
  llm_model_vram_mb   : 856.0
  llm_rss_mb          : 741.9
  llm_vram_mb         : 1264.0
  ram_percent         : 6.1
  rss_mb              : 1582.8

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	    7.092	    4.967	    7.000	    1.000	   25.000	       [6.242, 7.992]
sentence_count                  	 120	    1.033	    0.180	    1.000	    1.000	    2.000	       [1.008, 1.067]
opening_words                   	 120	    6.867	    4.699	    6.000	    1.000	   25.000	       [6.058, 7.725]
mean_words_per_sentence         	 120	    6.821	    4.551	    6.500	    1.000	   25.000	       [6.042, 7.642]
estimated_tokens                	 120	    9.500	    6.609	    9.000	    1.000	   33.000	      [8.367, 10.700]
estimated_spoken_seconds        	 120	    2.837	    1.987	    2.800	    0.400	   10.000	       [2.497, 3.197]
flesch_reading_ease             	 120	   61.042	   59.048	   62.060	 -133.590	  205.820	     [50.907, 71.500]
flesch_kincaid_grade            	 120	    6.440	    8.514	    6.740	  -15.200	   32.390	       [4.908, 7.914]
request_coverage                	 120	    0.280	    0.280	    0.200	    0.000	    1.000	       [0.230, 0.330]
echo_ratio                      	 119	    0.297	    0.278	    0.250	    0.000	    1.000	       [0.248, 0.348]
intent_coverage                 	 120	    0.232	    0.277	    0.143	    0.000	    1.000	       [0.182, 0.281]
coverage_intent_gap             	 120	   -0.048	    0.132	    0.000	   -0.506	    0.289	     [-0.072, -0.025]
answer_presence                 	 120	    0.017	    0.129	    0.000	    0.000	    1.000	       [0.000, 0.042]
reference_exact_match           	 120	    0.008	    0.091	    0.000	    0.000	    1.000	       [0.000, 0.025]
reference_token_f1              	 120	    0.066	    0.149	    0.000	    0.000	    1.000	       [0.042, 0.095]
reference_rouge_1               	 120	    0.101	    0.207	    0.000	    0.000	    1.000	       [0.067, 0.140]
reference_rouge_l               	 120	    0.068	    0.150	    0.000	    0.000	    1.000	       [0.044, 0.097]
stt_wer                         	 120	    0.221	    0.469	    0.000	    0.000	    3.600	       [0.145, 0.317]
stt_cer                         	 120	    0.141	    0.325	    0.000	    0.000	    1.949	       [0.088, 0.205]
stt_content_recall              	 120	    0.796	    0.338	    1.000	    0.000	    1.000	       [0.733, 0.853]
lat_stt                         	 119	 7681.176	 1427.580	 7441.000	 4771.000	11412.000	 [7428.861, 7939.222]
lat_stt_endpoint_delay          	 119	 1916.412	 1543.517	 2367.000	-5000.000	 4248.000	 [1628.902, 2172.561]
lat_llm_prompt_eval             	 119	   18.899	    2.471	   19.000	   11.000	   26.000	     [18.454, 19.336]
lat_llm_ttft                    	 119	  816.748	   47.272	  817.000	  696.000	  919.000	   [808.453, 825.051]
lat_llm_first_chunk_fill        	 119	   96.580	   48.076	   95.000	    9.000	  222.000	    [88.134, 105.244]
lat_llm_ttfc                    	 119	  913.328	   64.208	  909.000	  751.000	 1064.000	   [902.118, 925.219]
lat_tts_first_chunk             	 119	  161.891	   67.706	  148.000	   61.000	  357.000	   [149.916, 174.597]
lat_ttfa                        	 119	 2996.445	 1555.439	 3475.000	-4030.000	 5281.000	 [2706.326, 3255.082]
lat_llm_eval                    	 119	  104.882	   52.137	  103.000	   16.000	  264.000	    [95.797, 114.496]
lat_tts_total                   	 119	  167.412	   75.652	  149.000	   61.000	  413.000	   [154.219, 181.362]
lat_e2e_response_ready          	 119	 8814.656	 1445.903	 8560.000	 5717.000	12783.000	 [8561.117, 9075.078]
llm_prompt_tokens               	 119	  322.344	    3.830	  322.000	  316.000	  335.000	   [321.689, 323.025]
llm_eval_tokens                 	 119	   10.597	    5.698	   10.000	    3.000	   29.000	      [9.613, 11.639]
llm_tokens_per_sec              	 119	  101.630	   18.194	   96.400	   75.500	  177.100	    [98.540, 105.001]
tts_audio_ms                    	 119	 2957.034	 1868.729	 2600.000	  545.000	10983.000	 [2632.222, 3300.687]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : What is the name of the campus TV station?
  response : Campus TV station is called WTV.
  constraint violations:
    - opener_at_most_five_words: observed 6 words: Campus TV station is called WTV. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
----------------------------------------------------------------------------------------------------
