item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,When was Yale Divinity School established?,Yale Divinity School was founded in 1871.,1822,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,41,7.0,7,9,2.8,78.87,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7287,0.6,0.7287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['1871'], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6193.0,7572.0,119.0,125.0,17.0,909.0,784.0,6429.0,2716.0,3838.0,208.0,208.0,1.0,13.0,318.0,109.1,1.0,2481.0,4121.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,Did the insurgency lead to any economic changes in Burma?,Burma's economy has been impacted by the conflict.,an increase in economic sanctions against the Burmese Government.,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,50,8.0,8,11,3.2,50.67,8.18,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1975,0.25,0.1975,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,7673.0,124.0,118.0,19.0,933.0,815.0,6567.0,2055.0,3140.0,148.0,148.0,1.0,12.0,321.0,96.0,1.0,1771.0,2577.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,How many students does the University of Texas have?,"The University of Texas has approximately 51,000 students.","40,000",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,58,8.0,8,11,3.2,8.37,14.08,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['51,000'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6144.0,7544.0,134.0,127.0,19.0,891.0,764.0,6384.0,2224.0,3364.0,244.0,244.0,1.0,13.0,320.0,96.8,1.0,1984.0,3808.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,What company stated that Dell was preventing itself from innovating?,Dell stated that they were preventing themselves from innovating.,CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,65,9.0,9,12,3.6,56.7,7.59,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6247,0.8,0.6247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6863.0,8259.0,112.0,105.0,15.0,905.0,800.0,7136.0,2591.0,3690.0,190.0,190.0,1.0,13.0,322.0,115.8,1.0,2319.0,3181.0
00093,unspecified,False,00093.wav,What decoy city was hit ,What decoy city was hit?,New York City,"The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,3,1,13,3.0,3,4,1.2,90.99,1.31,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.3276,0.3333,0.3276,0.0,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['New York City'], 'atom_count': 1}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",4518.0,5717.0,41.0,47.0,19.0,835.0,788.0,4771.0,2147.0,3075.0,89.0,89.0,1.0,4.0,317.0,96.4,1.1,1894.0,1114.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,What was Xbox Live Free renamed as?,Xbox Live Gold is now free.,Xbox Live Silver,True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,27,6.0,6,8,2.4,116.15,-1.45,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7355,0.6,0.7355,0.0,0.4444,0.0,0.0,3.0,0.6667,0.4729,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live Gold'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6190.0,7492.0,96.0,85.0,18.0,900.0,815.0,6439.0,2662.0,3692.0,125.0,125.0,1.0,9.0,318.0,93.6,1.0,2414.0,2043.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,Which king of pressure saw himself as a leader of the Enlightenment?,Charles VII was the King of France during the 17th century.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,59,12.0,12,16,4.8,88.91,3.84,0.1667,0.1029,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild,0.1605,0.125,0.1605,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,8585.0,155.0,149.0,19.0,894.0,745.0,7458.0,2465.0,3565.0,201.0,201.0,1.0,15.0,323.0,96.6,1.0,2220.0,3866.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,On what date did Frederick Chopin begin his journey into Western Europe?,"October 4, 1817.",2 November 1830,False,True,True,1.0,1.0,,,3,1,16,3.0,3,4,1.2,119.19,-2.62,0.1818,0.1587,11.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': ['1817'], 'quantities': ['4'], 'name_spans': [], 'atom_count': 2}",,,True,,7537.0,9012.0,97.0,103.0,19.0,943.0,840.0,7855.0,2607.0,3742.0,187.0,187.0,1.0,9.0,324.0,92.3,1.0,2289.0,3146.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,A percentage of copper is used in industrial machinery.,0%,15%,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,1,1,2,1.0,1,1,0.4,205.82,-15.2,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['0'], 'name_spans': [], 'atom_count': 1}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",6283.0,7562.0,29.0,35.0,19.0,893.0,858.0,6553.0,2712.0,3686.0,76.0,76.0,1.0,3.0,320.0,103.4,1.0,2443.0,1033.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,"If two-thirds of the rhyme flows through the moss, where does the other one-third flow through?",Where does it flow?,1400,False,False,False,0.8889,0.8889,opener_ends_with_full_stop,opener_ends_with_full_stop,4,1,19,4.0,4,5,1.6,118.18,-2.23,3.6,1.9487,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.1263,1.0,0.0,-0.1263,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_ends_with_full_stop,9255.0,10640.0,64.0,54.0,22.0,856.0,802.0,9662.0,2621.0,3576.0,93.0,93.0,1.0,6.0,330.0,93.5,1.0,2215.0,1311.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,What is the name of the process being considered in Arizona that allows copper to be recovered?,Arizona's Copper Recovery Process,in-situ leach process,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,4,1,33,4.0,4,6,1.6,-51.02,21.37,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.4107,0.75,0.4107,0.0,0.25,0.0,0.0,4.0,0.25,0.25,"{'years': [], 'quantities': [], 'name_spans': ['Copper Recovery Process'], 'atom_count': 1}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",7351.0,8710.0,63.0,69.0,21.0,877.0,808.0,7658.0,2697.0,3735.0,156.0,156.0,1.0,6.0,328.0,94.6,1.0,2391.0,2229.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,What does the health care advocates respect?,They respect patients' autonomy.,Robots Exclusion Standard,True,True,True,1.0,1.0,,,4,1,32,4.0,4,5,1.6,12.43,12.52,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.2417,0.3333,0.3146,0.073,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6840.0,8133.0,71.0,62.0,18.0,877.0,815.0,7094.0,2582.0,3586.0,122.0,122.0,1.0,7.0,318.0,98.4,1.0,2328.0,1764.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,Locke's theory of natural rights influenced what French document?,"""French Declaration of Rights.""",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,True,True,1.0,1.0,,,4,1,31,4.0,4,5,1.6,54.73,6.62,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.2714,0.6667,0.2714,0.0,0.5,0.0,0.0,12.0,0.3333,0.4586,"{'years': [], 'quantities': [], 'name_spans': ['French Declaration'], 'atom_count': 1}",,,True,,7815.0,9172.0,83.0,73.0,20.0,936.0,863.0,8094.0,2398.0,3451.0,113.0,113.0,1.0,7.0,322.0,84.2,1.0,2119.0,1660.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,What percentage of the GDP was public expenditure health after 2004?,GDP is gross domestic product. Public expenditure on health is around 8% of GDP.,8.9,True,True,True,1.0,1.0,,,14,2,80,7.0,5,19,5.6,72.83,4.84,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.5855,0.5556,0.5855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['8'], 'name_spans': [], 'atom_count': 1}",,,True,,10184.0,11741.0,181.0,78.0,21.0,938.0,860.0,10442.0,2282.0,3399.0,171.0,335.0,2.0,20.0,324.0,110.4,1.0,2024.0,5828.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,What led scientists to believe that plants should be classified according to something other than just sexual system?,Plants' reproductive systems differ from animals'.,Increasing knowledge of plant anatomy,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,50,6.0,6,8,2.4,17.45,12.32,0.0,0.0,18.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1845,0.4,0.1845,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,11388.0,84.0,77.0,17.0,830.0,753.0,10391.0,-5000.0,-4030.0,134.0,134.0,1.0,10.0,329.0,118.3,1.0,-5359.0,2716.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,What makes how one can choose oneself now and in the future similar?,Choose yourself by understanding what you value.,accumulated experiences,True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,48,7.0,7,9,2.8,54.7,7.37,0.1667,0.1061,12.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.1487,0.25,0.0,-0.1487,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,8815.0,96.0,88.0,19.0,845.0,757.0,7792.0,2480.0,3475.0,146.0,146.0,1.0,9.0,324.0,93.6,1.0,2225.0,2623.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,Which sun-stackers were arrested?,Sunstackers are individuals who engage in illegal activities related to solar panels.,"crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,85,12.0,12,16,4.8,11.36,14.66,0.2,0.0625,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5261.0,6713.0,157.0,150.0,18.0,917.0,767.0,5509.0,2309.0,3481.0,249.0,249.0,1.0,16.0,317.0,101.5,1.0,2061.0,4969.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?","In the Bermuda landmass, how many islands are named long islands?",There are 21 Long Island.,two,False,True,True,1.0,1.0,,,5,1,25,5.0,5,7,2.0,117.16,-1.84,0.25,0.0317,12.0,3.0,2.0,1.0,0.0,False,0.6667,mild,0.4003,0.6667,0.3285,-0.0718,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['21'], 'name_spans': ['Long Island'], 'atom_count': 2}",,,True,,6065.0,7600.0,87.0,78.0,19.0,986.0,908.0,6398.0,-1697.0,-556.0,149.0,149.0,1.0,8.0,324.0,91.6,1.1,-2031.0,1741.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?","Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",Two hundred and fifty thousand people left Galveston.,forty percent,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,53,8.0,8,11,3.2,61.24,6.71,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1895,0.2857,0.1895,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9627.0,11097.0,136.0,120.0,22.0,951.0,831.0,9973.0,2197.0,3291.0,140.0,140.0,1.0,12.0,328.0,87.9,1.0,1851.0,2960.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,What were their periods of during the Triassic?,They lived from 252 to 201 million years ago.,increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,45,9.0,9,12,3.6,122.5,-1.59,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': ['201', '252'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,5726.0,7171.0,145.0,139.0,19.0,958.0,819.0,5983.0,2367.0,3538.0,208.0,208.0,1.0,13.0,320.0,89.1,1.0,2110.0,3761.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,What do the Chinese say is the total number of shocks after the quake?,One hundred thousand.,"42,719",False,True,True,1.0,1.0,,,3,1,21,3.0,3,4,1.2,90.99,1.31,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,8164.0,9443.0,57.0,46.0,19.0,834.0,788.0,8489.0,2665.0,3598.0,94.0,94.0,1.0,5.0,325.0,87.7,1.0,2340.0,1172.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",When did Madonna audition for a dance role in the show A Chorus Line?,She auditioned 1975.,February 1984,False,True,True,1.0,1.0,,,3,1,20,3.0,3,4,1.2,90.99,1.31,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.145,0.5,0.145,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1975'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,7622.0,8995.0,87.0,93.0,19.0,911.0,818.0,7923.0,-2636.0,-1586.0,135.0,135.0,1.0,8.0,326.0,91.8,1.0,-2938.0,2356.0
00245,unspecified,False,00245.wav,What's the size of the South Ribble school population?,What's the size of the South Ribble School population?,"The South Ribble School district has approximately 4,500 students.",77,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,66,9.0,9,12,3.6,47.3,8.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.5824,0.4286,0.5824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['4,500'], 'name_spans': ['The South Ribble School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6353.0,7903.0,145.0,139.0,19.0,994.0,855.0,6635.0,1962.0,3196.0,235.0,235.0,1.0,15.0,322.0,103.2,1.0,1681.0,4109.0
