====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:58:07
Run label              : 35 gemma3:27b-q4_K_M t0
Transcripts            : ..\results\text-only\35-gemma3_27b_it_q4_K_M-t0_0-whisper-gpu\20260815_190001\transcripts.yaml
Run directory          : ..\results\text-only\35-gemma3_27b_it_q4_K_M-t0_0-whisper-gpu\20260815_190001
System prompt          : ..\results\text-only\35-gemma3_27b_it_q4_K_M-t0_0-whisper-gpu\20260815_190001\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : gemma3:27b-it-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : whisper
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.205 (245/1198 words); strata: clean 65, mild 39, severe 16
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_190001.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00259     	unspecified               	  0.00	  PASS	   100	    38	   89.3	  0.21	   0.21	   10540	     -	     -	     -	     -	    yes
00261     	unspecified               	  0.00	  FAIL	    90	    36	   74.8	  0.43	   0.43	   11154	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.00	  PASS	   100	    40	   49.5	  0.30	   0.30	   15665	     -	     -	     -	     -	    yes
00267     	unspecified               	  0.00	  FAIL	    90	    35	   52.4	  1.00	   1.00	   10158	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.00	  PASS	   100	    36	   39.6	  0.00	   0.00	   12281	     -	     -	     -	     -	    yes
00290     	unspecified               	  0.00	  PASS	   100	    40	   38.9	  1.00	   1.00	    9713	     -	     -	     -	     -	    yes
00298     	unspecified               	  0.00	  PASS	   100	    34	   63.5	  1.00	   1.00	    9972	     -	     -	     -	     -	    yes
00305     	unspecified               	  0.92	  PASS	   100	    39	   50.5	  0.76	   0.00	   11495	     -	     -	     -	     -	    yes
00311     	unspecified               	  0.08	  FAIL	    70	    46	   73.8	  0.79	   0.70	   14082	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  PASS	   100	    34	   75.9	  0.26	   0.00	   12262	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.08	  FAIL	    90	    43	   66.4	  0.40	   0.40	   13478	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.00	  PASS	   100	    39	   83.0	  0.64	   0.64	   10552	     -	     -	     -	     -	    yes
00335     	unspecified               	  1.00	  FAIL	    90	    41	   38.2	  0.46	   0.00	   12019	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    30	   38.8	  0.33	   0.00	   12698	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.00	  PASS	   100	    36	   53.7	  1.00	   1.00	   10431	     -	     -	     -	     -	    yes
00366     	unspecified               	  0.05	  PASS	   100	    40	   49.5	  0.45	   0.55	   14942	     -	     -	     -	     -	    yes
00369     	unspecified               	  0.00	  PASS	   100	    40	   17.8	  0.34	   0.34	   11826	     -	     -	     -	     -	    yes
00382     	unspecified               	  0.12	  PASS	   100	    67	   46.5	  0.66	   0.31	   12319	     -	     -	     -	     -	    yes
00389     	unspecified               	  1.10	  PASS	   100	    30	   64.2	  0.30	   0.00	   11438	     -	     -	     -	     -	    yes
00394     	unspecified               	  0.00	  FAIL	    90	    34	   56.0	  0.55	   0.55	    9999	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  PASS	   100	    35	   42.7	  0.40	   0.34	   10995	     -	     -	     -	     -	    yes
00417     	unspecified               	  0.22	  PASS	   100	    45	   65.7	  0.28	   0.15	   13588	     -	     -	     -	     -	    yes
00422     	unspecified               	  0.00	  PASS	   100	    44	   49.7	  0.18	   0.18	   15436	     -	     -	     -	     -	    yes
00425     	unspecified               	  0.00	  PASS	   100	    29	   62.8	  0.00	   0.00	   11567	     -	     -	     -	     -	    yes
00432     	unspecified               	  0.00	  PASS	   100	    36	   65.4	  0.48	   0.48	   12769	     -	     -	     -	     -	    yes
00433     	unspecified               	  1.00	  FAIL	    90	    42	   59.7	  0.46	   0.00	   10406	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.00	  PASS	   100	    29	   39.5	  1.00	   1.00	    9068	     -	     -	     -	     -	    yes
00443     	unspecified               	  0.00	  FAIL	    90	    44	   53.5	  0.60	   0.60	   11218	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	    25	   42.7	  1.00	   1.00	    8805	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.31	  PASS	   100	    32	   48.0	  0.29	   0.62	   15208	     -	     -	     -	     -	    yes
00455     	unspecified               	  0.89	  PASS	   100	    42	   43.6	  0.66	   0.00	   12809	     -	     -	     -	     -	    yes
00457     	unspecified               	  0.00	  FAIL	    90	    43	   36.9	  1.00	   1.00	   10791	     -	     -	     -	     -	     NO
00460     	unspecified               	  0.20	  PASS	   100	    47	   73.9	  0.48	   0.23	   10318	     -	     -	     -	     -	    yes
00474     	unspecified               	  0.00	  PASS	   100	    35	   62.0	  0.46	   0.46	   11395	     -	     -	     -	     -	    yes
00475     	unspecified               	  0.22	  FAIL	    90	    30	   27.5	  0.60	   0.38	   11247	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.17	  FAIL	    90	    39	   24.4	  0.49	   0.49	   10476	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.00	  PASS	   100	    25	   42.7	  0.70	   0.70	   10341	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.00	  PASS	   100	    33	   70.0	  0.30	   0.30	   11836	     -	     -	     -	     -	    yes
00496     	unspecified               	  0.33	  PASS	   100	    35	   45.1	  0.31	   0.31	   10982	     -	     -	     -	     -	    yes
00497     	unspecified               	  0.00	  FAIL	    90	    31	    2.6	  0.63	   0.63	   10040	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.00	  FAIL	    90	    36	   60.7	  0.70	   0.70	   11583	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  FAIL	    90	    37	   75.4	  0.54	   0.54	   13950	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.25	  FAIL	    90	    43	   62.4	  0.53	   0.30	   15136	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.08	  PASS	   100	    39	   50.5	  0.39	   0.39	   11858	     -	     -	     -	     -	    yes
00507     	unspecified               	  0.17	  PASS	   100	    39	   30.9	  0.00	   0.00	   11334	     -	     -	     -	     -	    yes
00521     	unspecified               	  0.20	  PASS	   100	    38	   67.1	  0.64	   0.30	   10951	     -	     -	     -	     -	    yes
00524     	unspecified               	  0.00	  PASS	   100	    35	   54.8	  0.26	   0.26	   12135	     -	     -	     -	     -	    yes
00531     	unspecified               	  0.00	  PASS	   100	    38	   18.1	  0.23	   0.23	   11724	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.00	  PASS	   100	    37	   18.3	  0.56	   0.56	   12581	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.00	  FAIL	    90	    32	   58.5	  0.77	   0.77	   11672	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.17	  PASS	   100	    35	   69.3	  0.49	   0.42	   10066	     -	     -	     -	     -	    yes
00554     	unspecified               	  0.10	  PASS	   100	    40	   53.7	  0.78	   0.55	   10604	     -	     -	     -	     -	    yes
00571     	unspecified               	  0.00	  PASS	   100	    28	   40.2	  0.00	   0.00	   13507	     -	     -	     -	     -	    yes
00573     	unspecified               	  0.31	  FAIL	    90	    34	   80.9	  0.45	   0.13	   12969	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.00	  FAIL	    90	    36	   51.3	  0.73	   0.73	   11114	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.17	  PASS	   100	    36	   60.7	  0.29	   0.00	   11179	     -	     -	     -	     -	    yes
00612     	unspecified               	  1.20	  PASS	   100	    36	   30.2	  0.62	   0.00	   14193	     -	     -	     -	     -	    yes
00616     	unspecified               	  0.00	  PASS	   100	    31	   46.2	  0.00	   0.00	   10501	     -	     -	     -	     -	    yes
00626     	unspecified               	  0.00	  FAIL	    90	    37	   13.7	  0.00	   0.00	    9517	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.09	  FAIL	    90	    42	   57.7	  0.43	   0.43	   13485	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.14	  FAIL	    90	    37	   82.3	  0.47	   0.26	   11885	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.00	  FAIL	    90	    37	   52.5	  0.60	   0.60	   11248	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  PASS	   100	    27	   63.0	  0.57	   0.00	   11404	     -	     -	     -	     -	    yes
00653     	unspecified               	  0.18	  PASS	   100	    44	   42.0	  0.56	   0.64	   13022	     -	     -	     -	     -	    yes
00656     	unspecified               	  0.00	  PASS	   100	    35	   59.6	  0.10	   0.10	   14927	     -	     -	     -	     -	    yes
00657     	unspecified               	  0.91	  FAIL	    90	    44	   18.9	  0.50	   0.00	   13233	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.17	  FAIL	    90	    43	   74.2	  0.72	   0.91	   13202	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.00	  FAIL	    90	    33	   67.5	  0.16	   0.16	   12271	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.06	  PASS	   100	    44	   61.2	  0.56	   0.56	   14675	     -	     -	     -	     -	    yes
00686     	unspecified               	  0.00	  PASS	   100	    36	   16.1	  0.82	   0.82	   11270	     -	     -	     -	     -	    yes
00692     	unspecified               	  0.00	  FAIL	    90	    35	   74.1	  0.58	   0.58	   10850	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.00	  PASS	   100	    26	   45.1	  0.42	   0.42	   11783	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  PASS	   100	    33	   41.9	  0.59	   0.00	   11970	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  FAIL	    90	    31	   51.7	  0.29	   0.00	   11239	     -	     -	     -	     -	     NO
00744     	unspecified               	  0.90	  FAIL	    90	    38	   67.1	  0.48	   0.00	   12471	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  PASS	   100	    44	   51.6	  0.29	   0.29	   10577	     -	     -	     -	     -	    yes
00778     	unspecified               	  0.29	  PASS	   100	    40	   53.7	  0.34	   0.00	   11495	     -	     -	     -	     -	    yes
00785     	unspecified               	  0.00	  PASS	   100	    31	   54.4	  0.55	   0.55	   10759	     -	     -	     -	     -	    yes
00794     	unspecified               	  0.08	  PASS	   100	    49	   31.4	  0.82	   0.66	   12853	     -	     -	     -	     -	    yes
00801     	unspecified               	  0.00	  PASS	   100	    38	   27.0	  0.00	   0.00	   11755	     -	     -	     -	     -	    yes
00819     	unspecified               	  0.14	  FAIL	    90	    38	   53.7	  0.75	   0.75	    9929	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  PASS	   100	    40	   41.0	  0.43	   0.00	   10469	     -	     -	     -	     -	    yes
00827     	unspecified               	  0.00	  FAIL	    90	    48	   61.9	  0.59	   0.59	   12112	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	    36	   77.2	  0.30	   0.00	   10669	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.00	  FAIL	    90	    34	   63.5	  0.24	   0.24	   10653	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      65.0	      65.0	     0.0
no_follow_up_question             	      93.3	      93.3	     0.0
opener_ends_with_full_stop        	      99.2	      99.2	     0.0
at_most_two_detail_sentences      	      99.2	      99.2	     0.0
total_sentences_at_most_three     	      99.2	      99.2	     0.0
non_empty                         	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      64.2	      64.2	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.000, mean 0.221, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  65	  0.000	     61.5	      0.477	      0.477	   36.0	    11259
mild          	  39	  0.167	     71.8	      0.451	      0.328	   39.0	    11495
severe        	  16	  1.000	     56.2	      0.493	      0.000	   36.0	    12245
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7450	     6680	     8455	     9821	    10457	    11449
stt_endpoint_delay      	 119	     2361	     1983	     2667	     2984	     3247	     4242
llm_prompt_eval         	 119	      647	      642	      654	      661	      663	      691
llm_ttft                	 119	     2237	     2192	     2293	     2346	     2362	     2394
llm_first_chunk_fill    	 119	      229	      192	      280	      358	      493	      547
llm_ttfc                	 119	     2492	     2428	     2563	     2661	     2722	     2801
tts_first_chunk         	 119	      124	      108	      150	      182	      220	      309
ttfa                    	 119	     5001	     4578	     5335	     5647	     5907	     7241
llm_eval                	 119	     1576	     1450	     1805	     2005	     2083	     2774
tts_total               	 119	      643	      562	      736	      803	      823	     1109
e2e_response_ready      	 119	    11422	    10550	    12640	    14207	    14705	    15665
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 28.3   mean 28.2
generated tokens                : median 45.0   mean 45.8
prompt tokens                   : median 315.0   mean 315.3
synthesized audio (ms)          : median 12829.0   mean 13117.1

Resource use (run medians):
  cpu_percent         : 8.1
  gpu_mem_used_mb     : 19244.0
  gpu_util_percent    : 69.0
  llm_model_vram_mb   : 16672.0
  llm_rss_mb          : 1822.2
  llm_vram_mb         : 18306.0
  ram_percent         : 6.5
  rss_mb              : 1639.9

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   36.867	    6.400	   36.500	   21.000	   67.000	     [35.758, 38.042]
sentence_count                  	 120	    2.992	    0.159	    3.000	    2.000	    4.000	       [2.967, 3.017]
opening_words                   	 120	    5.683	    2.348	    5.000	    1.000	   14.000	       [5.283, 6.108]
mean_words_per_sentence         	 120	   12.340	    2.168	   12.000	    8.333	   22.333	     [11.975, 12.736]
estimated_tokens                	 120	   49.150	    8.521	   48.500	   28.000	   89.000	     [47.675, 50.708]
estimated_spoken_seconds        	 120	   14.747	    2.560	   14.600	    8.400	   26.800	     [14.303, 15.217]
flesch_reading_ease             	 120	   51.750	   16.998	   52.885	    2.590	   92.640	     [48.678, 54.753]
flesch_kincaid_grade            	 120	    9.107	    2.427	    8.990	    2.900	   15.470	       [8.671, 9.543]
request_coverage                	 120	    0.464	    0.266	    0.472	    0.000	    1.000	       [0.417, 0.510]
echo_ratio                      	 120	    0.132	    0.083	    0.120	    0.000	    0.412	       [0.118, 0.147]
intent_coverage                 	 120	    0.366	    0.305	    0.332	    0.000	    1.000	       [0.312, 0.420]
coverage_intent_gap             	 120	   -0.098	    0.204	    0.000	   -0.908	    0.326	     [-0.136, -0.062]
answer_presence                 	 120	    0.092	    0.290	    0.000	    0.000	    1.000	       [0.042, 0.150]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.036	    0.058	    0.000	    0.000	    0.383	       [0.027, 0.047]
reference_rouge_1               	 120	    0.217	    0.318	    0.000	    0.000	    1.000	       [0.163, 0.274]
reference_rouge_l               	 120	    0.039	    0.060	    0.000	    0.000	    0.373	       [0.029, 0.050]
stt_wer                         	 120	    0.221	    0.469	    0.000	    0.000	    3.600	       [0.145, 0.317]
stt_cer                         	 120	    0.141	    0.325	    0.000	    0.000	    1.949	       [0.088, 0.205]
stt_content_recall              	 120	    0.796	    0.338	    1.000	    0.000	    1.000	       [0.733, 0.853]
lat_stt                         	 119	 7683.698	 1430.287	 7450.000	 4748.000	11449.000	 [7431.871, 7942.465]
lat_stt_endpoint_delay          	 119	 1918.874	 1542.638	 2361.000	-5027.000	 4242.000	 [1630.278, 2174.946]
lat_llm_prompt_eval             	 119	  647.563	   11.893	  647.000	  618.000	  691.000	   [645.412, 649.706]
lat_llm_ttft                    	 119	 2243.244	   71.862	 2237.000	 2053.000	 2394.000	 [2230.260, 2256.513]
lat_llm_first_chunk_fill        	 119	  255.151	   93.287	  229.000	   45.000	  547.000	   [238.857, 271.623]
lat_llm_ttfc                    	 119	 2498.395	  119.084	 2492.000	 2215.000	 2801.000	 [2477.150, 2519.908]
lat_tts_first_chunk             	 119	  134.269	   39.906	  124.000	   69.000	  309.000	   [127.529, 141.782]
lat_ttfa                        	 119	 4556.202	 1566.345	 5001.000	-2406.000	 7241.000	 [4265.024, 4818.304]
lat_llm_eval                    	 119	 1622.109	  294.288	 1576.000	  858.000	 2774.000	 [1569.252, 1675.942]
lat_tts_total                   	 119	  651.983	  114.486	  643.000	  425.000	 1109.000	   [632.243, 672.590]
lat_e2e_response_ready          	 119	11752.210	 1514.083	11422.000	 8805.000	15665.000	[11490.306, 12026.821]
llm_prompt_tokens               	 119	  315.286	    4.026	  315.000	  309.000	  329.000	   [314.580, 316.017]
llm_eval_tokens                 	 119	   45.782	    8.367	   45.000	   25.000	   79.000	     [44.286, 47.328]
llm_tokens_per_sec              	 119	   28.221	    0.635	   28.300	   26.800	   29.200	     [28.107, 28.330]
tts_audio_ms                    	 119	13117.092	 2598.024	12829.000	 8254.000	23127.000	[12653.151, 13585.545]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : What is the name of the campus TV station?
  response : That’s CTV. It stands for Columbia Television, and it's run by students at Columbia
             University. They create all sorts of video content you can find online.
  factual commitments to verify -> name_spans: Columbia Television, Columbia University
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=yes
  user     : What did the Bureau used to ensure the safe travels of aircraft?
