item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,Physicians have issued guidelines on certain medications.,Labour,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,57,7.0,7,10,2.8,6.36,14.11,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.1274,0.2,0.0,-0.1274,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9998.0,10102.0,112.0,102.0,22.0,954.0,852.0,10084.0,911.0,2094.0,224.0,224.0,1.0,10.0,325.0,89.1,1.0,2286.0,3401.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"What is the specific question about Hallstatt, Rhine Valley's aerial.",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,69,10.0,10,13,4.0,52.87,8.37,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.2711,0.3333,0.0,-0.2711,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Rhine Valley'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,8930.0,9246.0,155.0,149.0,19.0,1080.0,931.0,9010.0,1072.0,2348.0,191.0,191.0,1.0,16.0,325.0,102.9,1.0,2050.0,3668.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,1946.,1822,False,True,True,1.0,1.0,,,1,1,5,1.0,1,1,0.4,205.82,-15.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['1946'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,6193.0,6276.0,42.0,49.0,20.0,871.0,822.0,6254.0,1303.0,2292.0,114.0,114.0,1.0,4.0,319.0,93.5,1.0,2481.0,1613.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,Financial instability.,an increase in economic sanctions against the Burmese Government.,False,True,True,1.0,1.0,,,2,1,22,2.0,2,4,0.8,-133.59,32.39,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6283.0,6498.0,45.0,33.0,19.0,843.0,810.0,6372.0,1015.0,1967.0,104.0,104.0,1.0,4.0,322.0,87.4,1.0,1771.0,1451.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,1 hundred thousand.,"40,000",True,True,True,1.0,1.0,,,3,1,19,3.0,3,4,1.2,119.19,-2.62,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['1'], 'name_spans': [], 'atom_count': 1}",,,True,,6144.0,6218.0,57.0,44.0,19.0,902.0,858.0,6195.0,665.0,1664.0,92.0,92.0,1.0,5.0,321.0,87.4,1.0,1984.0,1172.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,Nasa,CNET,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,1,1,4,1.0,1,1,0.4,36.62,8.4,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",6863.0,6992.0,29.0,35.0,19.0,848.0,813.0,6963.0,980.0,1902.0,70.0,70.0,1.0,3.0,322.0,101.8,1.0,2319.0,592.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,You want to know what white is used for in a city?,"The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,12,1,50,12.0,12,16,4.8,103.01,1.87,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.367,0.6667,0.3035,-0.0636,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",4518.0,5036.0,138.0,132.0,18.0,1050.0,918.0,4571.0,1197.0,2393.0,142.0,142.0,1.0,14.0,317.0,100.7,1.0,1894.0,2496.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,"""What is Xbox Live?""",Xbox Live Silver,True,False,False,0.8889,0.8889,opener_ends_with_full_stop,opener_ends_with_full_stop,4,1,20,4.0,4,5,1.6,118.18,-2.23,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.2406,0.5,0.4821,0.2416,0.5714,0.0,0.0,3.0,0.6667,0.5865,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live'], 'atom_count': 1}",,,False,constraint violation: opener_ends_with_full_stop,6190.0,6308.0,72.0,58.0,19.0,916.0,858.0,6284.0,1050.0,2113.0,141.0,141.0,1.0,6.0,319.0,82.8,1.0,2414.0,1532.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,Georg Wilhelm Friedrich Heinrich Frederick William Ludwig von Bernadotte King of Prussia.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,89,12.0,12,16,4.8,39.56,10.72,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3248,0.1818,0.3248,0.0,0.1429,0.0,0.0,2.0,0.5,0.164,"{'years': [], 'quantities': [], 'name_spans': ['Bernadotte King', 'Georg Wilhelm Friedrich Heinrich Frederick William Ludwig'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,7212.0,7339.0,177.0,171.0,19.0,1012.0,841.0,7312.0,1028.0,2296.0,251.0,251.0,1.0,19.0,324.0,107.3,1.0,2220.0,5201.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,he began in 1810.,2 November 1830,False,True,True,1.0,1.0,,,4,1,17,4.0,4,5,1.6,118.18,-2.23,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': ['1810'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,7537.0,7644.0,88.0,94.0,22.0,969.0,875.0,7620.0,972.0,2099.0,154.0,154.0,1.0,8.0,325.0,90.2,1.0,2289.0,2507.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,One percent of offers are used in industrial machinery.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,55,9.0,9,12,3.6,47.3,8.9,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.8095,0.6667,0.6238,-0.1857,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,6376.0,117.0,109.0,19.0,976.0,867.0,6350.0,986.0,2124.0,157.0,157.0,1.0,11.0,320.0,93.5,1.0,2443.0,2995.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"""The other part flows from the beginning.""",1400,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,42,7.0,7,9,2.8,78.87,4.0,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.2463,0.5,0.0,-0.2463,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,9327.0,95.0,87.0,20.0,949.0,862.0,9309.0,879.0,2004.0,171.0,171.0,1.0,9.0,329.0,94.2,1.0,2215.0,1962.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,Alaska Creek Water Treatment Process,in-situ leach process,False,False,False,0.7778,0.7778,opener_ends_with_full_stop;response_is_complete,opener_ends_with_full_stop;response_is_complete,5,1,36,5.0,5,7,2.0,32.56,9.96,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.1241,0.2,0.1443,0.0202,0.2222,0.0,0.0,4.0,0.25,0.2268,"{'years': [], 'quantities': [], 'name_spans': ['Alaska Creek Water Treatment Process'], 'atom_count': 1}",,,False,"constraint violation: opener_ends_with_full_stop, response_is_complete",7351.0,7449.0,81.0,87.0,23.0,987.0,900.0,7424.0,1059.0,2248.0,198.0,198.0,1.0,7.0,329.0,86.0,1.0,2391.0,2519.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,People who care about healthcare generally respect the rights and dignity of all individuals.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,93,14.0,14,19,5.6,35.51,11.78,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.5,0.2222,0.6611,0.1611,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,6929.0,158.0,152.0,19.0,993.0,841.0,6908.0,1008.0,2260.0,255.0,255.0,1.0,16.0,318.0,101.0,1.0,2328.0,5131.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,French Declaration of 1789.,French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,True,True,1.0,1.0,,,4,1,27,4.0,4,5,1.6,75.88,3.67,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.1315,0.3333,0.1315,0.0,0.375,0.0,0.0,12.0,0.25,0.344,"{'years': ['1789'], 'quantities': [], 'name_spans': ['French Declaration'], 'atom_count': 2}",,,True,,7815.0,7903.0,85.0,91.0,18.0,919.0,828.0,7884.0,1023.0,2129.0,182.0,182.0,1.0,8.0,320.0,93.1,1.0,2119.0,3076.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,Three percent.,8.9,True,True,True,1.0,1.0,,,2,1,14,2.0,2,3,0.8,77.91,2.89,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,10184.0,10308.0,49.0,39.0,21.0,859.0,820.0,10276.0,959.0,1896.0,72.0,72.0,1.0,4.0,326.0,80.6,1.0,2024.0,719.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"""The Royal Research Unit.""",Increasing knowledge of plant anatomy,False,True,True,1.0,1.0,,,4,1,26,4.0,4,5,1.6,54.73,6.62,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The Royal Research Unit'], 'atom_count': 1}",,,True,,10033.0,10153.0,67.0,57.0,22.0,900.0,843.0,10125.0,-6761.0,-5705.0,151.0,151.0,1.0,6.0,329.0,89.0,1.0,-5359.0,1637.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"I am not sure what you mean by ""choose oneself"" here. Can you explain?",accumulated experiences,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,2,70,7.0,11,19,5.6,97.0,1.47,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.2972,0.4,0.1433,-0.1539,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,7627.0,178.0,142.0,20.0,1032.0,890.0,7593.0,915.0,2148.0,196.0,253.0,2.0,19.0,324.0,106.4,1.0,2225.0,4051.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,Employees involved in an investigation were arrested.,"crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,53,7.0,7,9,2.8,18.44,12.43,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.3146,0.25,0.3146,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5261.0,5386.0,106.0,95.0,19.0,943.0,848.0,5359.0,813.0,1950.0,190.0,190.0,1.0,9.0,316.0,84.3,1.0,2061.0,3099.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,And Bermuda is one of the 13 main US states stop.,two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,49,11.0,11,15,4.4,103.38,1.57,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.1917,0.1429,0.1644,-0.0274,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['13'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6065.0,6759.0,148.0,141.0,20.0,1000.0,859.0,6145.0,-2578.0,-1366.0,207.0,207.0,1.0,14.0,326.0,94.4,1.0,-2031.0,3157.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,Eighty-six thousand two hundred fifty-five people left Houston.,forty percent,False,False,False,0.8,0.8,opener_at_most_five_words;answers_in_english,opener_at_most_five_words;answers_in_english,10,1,63,10.0,10,13,4.0,69.79,6.01,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.0845,0.1,0.0845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, answers_in_english",9627.0,10024.0,127.0,120.0,22.0,984.0,864.0,9720.0,1042.0,2219.0,189.0,189.0,1.0,13.0,329.0,101.7,1.0,1851.0,3390.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,what were their periods of during the triassic,Fossil record shows Triassic had two main periods 252 million to 201 million years ago slowly changing climate and life forms.,increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,21,1,126,21.0,21,28,8.4,72.72,8.33,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7034,0.1111,0.7034,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': ['201', '252'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,5726.0,6087.0,238.0,233.0,21.0,1124.0,891.0,5783.0,902.0,2445.0,415.0,415.0,1.0,27.0,320.0,113.0,1.0,2110.0,8626.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,what do the chinese say is a total number of shocked after the quake,"""A total number of shocked people.""","42,719",False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,35,6.0,6,8,2.4,73.85,4.45,0.1429,0.0725,14.0,2.0,2.0,0.0,0.0,False,1.0,mild,0.499,0.75,0.499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,8286.0,83.0,75.0,19.0,986.0,911.0,8253.0,890.0,2006.0,125.0,125.0,1.0,8.0,325.0,95.3,1.0,2340.0,1962.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",when did madonna audition for a dance role in the show a chorus line,"""1989.""",February 1984,False,True,True,1.0,1.0,,,1,1,7,1.0,1,1,0.4,205.82,-15.2,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1989'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,7622.0,7723.0,59.0,47.0,19.0,873.0,826.0,7704.0,-4135.0,-3149.0,109.0,109.0,1.0,5.0,326.0,84.0,1.0,-2938.0,1509.0
00245,unspecified,False,00245.wav,What's the size of the South Ribble school population?,what's the size of the south the rebel school population,"""About 800 students.""",77,True,True,True,1.0,1.0,,,3,1,21,3.0,3,4,1.2,90.99,1.31,0.2222,0.1346,9.0,2.0,1.0,0.0,1.0,False,0.8,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['800'], 'name_spans': [], 'atom_count': 1}",,,True,,6353.0,6480.0,45.0,40.0,13.0,790.0,750.0,6444.0,855.0,1761.0,112.0,112.0,1.0,7.0,322.0,152.9,1.0,1681.0,1671.0
