====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:58:05
Run label              : 31 qwen2.5:3b-q4_K_M t0
Transcripts            : ..\results\text-only\31-qwen2_5_3b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_182321\transcripts.yaml
Run directory          : ..\results\text-only\31-qwen2_5_3b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_182321
System prompt          : ..\results\text-only\31-qwen2_5_3b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_182321\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : qwen2.5:3b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : whisper
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.205 (245/1198 words); strata: clean 65, mild 39, severe 16
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_182321.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00245     	unspecified               	  0.00	  FAIL	    90	    19	   54.7	  0.15	   0.15	    7811	     -	     -	     -	     -	     NO
00259     	unspecified               	  0.00	  FAIL	    90	    19	   67.3	  1.00	   1.00	    7915	     -	     -	     -	     -	     NO
00261     	unspecified               	  0.00	  FAIL	    90	    10	   78.2	  0.58	   0.58	    8251	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.00	  FAIL	    90	    10	   69.8	  0.30	   0.30	   12574	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.00	  FAIL	    90	    10	   69.8	  1.00	   1.00	    7546	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.00	  FAIL	    90	    11	   41.9	  0.00	   0.00	    9619	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.00	  FAIL	    90	    27	   36.5	  0.66	   0.66	    6841	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  FAIL	    90	    25	   48.6	  1.00	   1.00	    7297	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    14	   53.6	  0.00	   0.00	    8370	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.08	  FAIL	    90	    10	   86.7	  0.40	   0.49	   10783	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  FAIL	    90	    17	   78.8	  0.00	   0.00	    9578	     -	     -	     -	     -	     NO
00326     	unspecified               	  0.08	  FAIL	    90	    22	   72.6	  0.82	   0.82	   10780	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.00	  FAIL	    90	    13	   63.5	  0.64	   0.64	    7673	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.00	  FAIL	    90	    26	   -5.0	  1.00	   0.00	    9223	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    89	     7	   78.9	  0.46	   0.00	    9972	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.00	  FAIL	    90	    12	   25.5	  1.00	   1.00	    7576	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.05	  FAIL	    90	    16	   69.0	  0.71	   0.61	   11533	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.00	  FAIL	    90	    13	   50.5	  0.50	   0.50	    8695	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.12	  FAIL	    90	    10	   36.0	  0.64	   1.00	    7989	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.10	  FAIL	    90	    15	   30.0	  0.00	   0.00	    8877	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.00	  FAIL	    89	     6	   45.6	  0.53	   0.53	    7173	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  FAIL	    89	     6	  -10.8	  0.21	   0.17	    7936	     -	     -	     -	     -	     NO
00417     	unspecified               	  0.22	  FAIL	    90	    18	   70.8	  0.53	   0.22	   10728	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.00	  FAIL	    90	    22	   26.5	  0.10	   0.10	   12333	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  FAIL	    90	     8	   40.1	  0.00	   0.00	    8791	     -	     -	     -	     -	     NO
00432     	unspecified               	  0.00	  FAIL	    90	    13	   37.5	  0.00	   0.00	    9965	     -	     -	     -	     -	     NO
00433     	unspecified               	  1.00	  FAIL	    90	    11	   88.0	  1.00	   0.00	    7094	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.00	  FAIL	    90	    17	   58.9	  0.00	   0.00	    6609	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.00	  FAIL	    90	    11	   57.2	  0.80	   0.80	    7891	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  FAIL	    90	     8	    8.4	  1.00	   1.00	    6230	     -	     -	     -	     -	     NO
00452     	unspecified               	  0.31	  FAIL	    90	    13	   -8.1	  0.39	   0.39	   12357	     -	     -	     -	     -	     NO
00455     	unspecified               	  0.89	  FAIL	    90	    16	   66.5	  0.00	   0.00	    9945	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.00	  FAIL	    90	    13	   44.0	  1.00	   1.00	    7798	     -	     -	     -	     -	     NO
00460     	unspecified               	  0.20	  FAIL	    90	    24	   25.5	  0.51	   0.24	    7046	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.00	  FAIL	    90	    19	   68.1	  0.73	   0.73	    8584	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.22	  FAIL	    90	    16	    8.4	  0.59	   0.81	    8603	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.17	  FAIL	    90	    20	   57.1	  1.00	   1.00	    7131	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.00	  FAIL	    89	     6	   73.8	  0.71	   0.71	    7829	     -	     -	     -	     -	     NO
00484     	unspecified               	  0.00	  FAIL	    90	    10	   78.2	  0.81	   0.81	    9102	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	    14	   72.8	  0.00	   0.00	    8334	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.00	  FAIL	    90	    11	   64.9	  0.64	   0.64	    7323	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.00	  FAIL	    89	     7	   54.7	  1.00	   1.00	    8796	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  FAIL	    90	    15	   58.2	  0.40	   0.40	   11166	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.25	  FAIL	    90	    13	   44.0	  0.86	   0.52	   12018	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.08	  FAIL	    90	    14	   84.9	  0.11	   0.11	    8806	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    18	   66.1	  0.00	   0.00	    8533	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.20	  FAIL	    90	    13	   76.6	  0.00	   0.00	    8030	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.00	  FAIL	    90	    13	   44.0	  0.57	   0.57	    9428	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.00	  FAIL	    89	     7	  -29.9	  0.12	   0.12	    8734	     -	     -	     -	     -	     NO
00532     	unspecified               	  0.00	  FAIL	    90	     9	  -18.5	  1.00	   1.00	    9461	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.00	  FAIL	    90	     9	   19.1	  0.77	   0.77	    9107	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.17	  FAIL	    90	    11	   49.5	  0.83	   0.70	    7356	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.10	  FAIL	    90	    12	   60.7	  0.59	   0.59	    7390	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.00	  FAIL	    90	    21	   12.3	  0.45	   0.45	   11044	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.31	  FAIL	    90	    13	   63.5	  0.10	   0.14	   10282	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.00	  FAIL	    90	    11	   80.3	  1.00	   1.00	    8295	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.17	  FAIL	    89	     6	   31.6	  0.70	   1.00	    8204	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    15	  -28.4	  0.75	   0.00	   11463	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    90	    14	   11.3	  1.00	   1.00	    7922	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.00	  FAIL	    90	    27	   49.0	  0.69	   0.69	    7038	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.09	  FAIL	    90	    12	   81.9	  1.00	   0.79	   10569	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.14	  FAIL	    90	     8	   50.7	  0.51	   0.72	    9039	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.00	  FAIL	    90	    10	   69.8	  0.47	   0.47	    8394	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    13	   89.6	  1.00	   0.00	    8996	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    39	   48.2	  0.55	   0.65	   10264	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    17	   50.2	  0.40	   0.40	   12278	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    19	  -16.5	  0.50	   0.14	   10096	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.17	  FAIL	    90	    10	   69.8	  0.72	   0.91	   10189	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.00	  FAIL	    90	    13	   63.5	  0.36	   0.36	    9649	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.06	  FAIL	    90	    36	   63.1	  0.57	   0.57	   11490	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    14	   11.3	  0.79	   0.79	    8488	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.00	  FAIL	    90	     9	   84.9	  0.79	   0.79	    8248	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.00	  FAIL	    90	    10	   52.9	  0.70	   0.70	    9205	     -	     -	     -	     -	     NO
00737     	unspecified               	  1.00	  FAIL	    90	     9	    9.7	  0.40	   0.00	    9158	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	     9	   -9.1	  0.14	   0.00	    8610	     -	     -	     -	     -	     NO
00744     	unspecified               	  0.90	  FAIL	    90	    21	   47.1	  0.00	   0.00	    9848	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    32	   61.0	  1.00	   1.00	    7719	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.29	  FAIL	    90	     8	   93.0	  0.66	   0.49	    8125	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    11	   57.2	  1.00	   1.00	    8095	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.08	  FAIL	    90	    12	   -9.8	  1.00	   0.83	    9570	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.00	  FAIL	    90	    16	   61.2	  0.00	   0.00	    8425	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.14	  FAIL	    90	     8	  114.1	  0.75	   0.75	    7071	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    12	   46.6	  0.80	   0.46	    7889	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    22	   49.5	  0.39	   0.39	    9065	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  FAIL	    90	     8	   40.1	  0.31	   0.00	    7846	     -	     -	     -	     -	     NO
00830     	unspecified               	  0.00	  FAIL	    90	     9	   66.1	  0.75	   0.75	    7910	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	       1.7	       1.7	     0.0
no_follow_up_question             	      88.3	      88.3	     0.0
non_empty                         	     100.0	     100.0	     0.0
opener_ends_with_full_stop        	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	       1.7	       1.7	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.000, mean 0.221, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  65	  0.000	      3.1	      0.625	      0.625	   13.0	     8406
mild          	  39	  0.167	      0.0	      0.567	      0.549	   12.0	     8603
severe        	  16	  1.000	      0.0	      0.430	      0.000	   14.5	     9536
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7421	     6664	     8450	     9825	    10423	    11417
stt_endpoint_delay      	 119	     2355	     1988	     2655	     2993	     3214	     4250
llm_prompt_eval         	 119	       32	       31	       34	       37	       37	       54
llm_ttft                	 119	      709	      679	      730	      744	      755	      783
llm_first_chunk_fill    	 119	      178	      148	      212	      252	      264	      300
llm_ttfc                	 119	      882	      844	      930	      962	      978	     1030
tts_first_chunk         	 119	      209	      178	      240	      284	      310	      358
ttfa                    	 119	     3480	     3039	     3770	     4101	     4338	     5429
llm_eval                	 119	      227	      180	      276	      354	      446	      645
tts_total               	 119	      243	      196	      324	      429	      484	      634
e2e_response_ready      	 119	     8610	     7885	     9634	    11068	    11712	    12574
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 80.2   mean 80.1
generated tokens                : median 18.0   mean 19.8
prompt tokens                   : median 326.0   mean 326.5
synthesized audio (ms)          : median 4574.0   mean 5410.5

Resource use (run medians):
  cpu_percent         : 7.7
  gpu_mem_used_mb     : 3312.0
  gpu_util_percent    : 9.6
  llm_model_vram_mb   : 1948.0
  llm_rss_mb          : 782.1
  llm_vram_mb         : 2374.0
  ram_percent         : 6.1
  rss_mb              : 1577.0

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   14.350	    6.738	   13.000	    6.000	   39.000	     [13.200, 15.600]
sentence_count                  	 120	    1.350	    0.496	    1.000	    1.000	    3.000	       [1.267, 1.442]
opening_words                   	 120	   10.842	    3.524	   10.000	    3.000	   26.000	     [10.242, 11.483]
mean_words_per_sentence         	 120	   10.738	    3.361	   10.000	    6.000	   26.000	     [10.158, 11.338]
estimated_tokens                	 120	   19.183	    8.946	   17.000	    8.000	   52.000	     [17.650, 20.825]
estimated_spoken_seconds        	 120	    5.740	    2.695	    5.200	    2.400	   15.600	       [5.280, 6.240]
flesch_reading_ease             	 120	   49.555	   29.559	   53.650	  -29.900	  114.120	     [44.403, 54.865]
flesch_kincaid_grade            	 120	    9.015	    4.322	    8.485	   -0.670	   20.940	       [8.241, 9.793]
request_coverage                	 120	    0.545	    0.347	    0.575	    0.000	    1.000	       [0.482, 0.608]
echo_ratio                      	 120	    0.378	    0.268	    0.364	    0.000	    1.000	       [0.331, 0.427]
intent_coverage                 	 120	    0.480	    0.368	    0.492	    0.000	    1.000	       [0.412, 0.545]
coverage_intent_gap             	 120	   -0.066	    0.221	    0.000	   -1.000	    0.360	     [-0.108, -0.029]
answer_presence                 	 120	    0.067	    0.251	    0.000	    0.000	    1.000	       [0.025, 0.117]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.054	    0.120	    0.000	    0.000	    0.615	       [0.034, 0.076]
reference_rouge_1               	 120	    0.140	    0.291	    0.000	    0.000	    1.000	       [0.090, 0.193]
reference_rouge_l               	 120	    0.060	    0.130	    0.000	    0.000	    0.624	       [0.038, 0.084]
stt_wer                         	 120	    0.221	    0.469	    0.000	    0.000	    3.600	       [0.145, 0.317]
stt_cer                         	 120	    0.141	    0.325	    0.000	    0.000	    1.949	       [0.088, 0.205]
stt_content_recall              	 120	    0.796	    0.338	    1.000	    0.000	    1.000	       [0.733, 0.853]
lat_stt                         	 119	 7678.824	 1432.926	 7421.000	 4738.000	11417.000	 [7426.699, 7937.689]
lat_stt_endpoint_delay          	 119	 1914.076	 1541.445	 2355.000	-4972.000	 4250.000	 [1626.554, 2170.878]
lat_llm_prompt_eval             	 119	   32.622	    3.664	   32.000	   23.000	   54.000	     [31.992, 33.303]
lat_llm_ttft                    	 119	  702.975	   37.880	  709.000	  579.000	  783.000	   [695.823, 709.564]
lat_llm_first_chunk_fill        	 119	  181.395	   48.002	  178.000	   59.000	  300.000	   [173.277, 189.715]
lat_llm_ttfc                    	 119	  884.370	   61.420	  882.000	  695.000	 1030.000	   [873.705, 894.891]
lat_tts_first_chunk             	 119	  212.966	   51.539	  209.000	   83.000	  358.000	   [204.243, 222.319]
lat_ttfa                        	 119	 3016.177	 1548.697	 3480.000	-3853.000	 5429.000	 [2727.440, 3272.864]
lat_llm_eval                    	 119	  244.706	   93.990	  227.000	  115.000	  645.000	   [228.714, 262.009]
lat_tts_total                   	 119	  274.672	  106.752	  243.000	  122.000	  634.000	   [256.267, 294.454]
lat_e2e_response_ready          	 119	 8892.185	 1466.768	 8610.000	 5947.000	12574.000	 [8637.806, 9157.120]
llm_prompt_tokens               	 119	  326.513	    4.061	  326.000	  320.000	  339.000	   [325.815, 327.244]
llm_eval_tokens                 	 119	   19.832	    8.392	   18.000	    9.000	   57.000	     [18.395, 21.370]
llm_tokens_per_sec              	 119	   80.106	    5.224	   80.200	   62.900	   93.300	     [79.144, 81.044]
tts_audio_ms                    	 119	 5410.454	 2513.680	 4574.000	 2124.000	14988.000	 [4977.055, 5883.490]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : What is the name of the campus TV station?
  response : I'm sorry, I don't have that information. Could you please provide more context?
  constraint violations:
