item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,the FDA (Food and Drug Administration) has stated that physicians can dispense drugs under specific conditions.,Labour,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,1,111,16.0,16,21,6.4,42.55,11.3,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.8573,0.7273,0.0,-0.8573,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Drug Administration'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9998.0,10071.0,238.0,229.0,29.0,1015.0,786.0,10055.0,911.0,2206.0,275.0,275.0,1.0,21.0,329.0,88.0,1.0,2286.0,5804.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"Since the 19th century, it has been part of the Rhineland region.",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,1,65,13.0,13,17,5.2,83.01,4.91,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.2743,0.2857,0.0,-0.2743,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8930.0,9093.0,209.0,198.0,26.0,912.0,714.0,9001.0,1061.0,2202.0,225.0,225.0,1.0,20.0,329.0,95.7,1.0,2050.0,3587.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,Yale Divinity School was established in 1837.,1822,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,45,7.0,7,9,2.8,54.7,7.37,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['1837'], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6193.0,6279.0,176.0,185.0,25.0,954.0,769.0,6260.0,1305.0,2462.0,199.0,199.0,1.0,15.0,323.0,84.8,1.0,2481.0,4063.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,"Yes, the Burmese Civil War led to significant economic changes.",an increase in economic sanctions against the Burmese Government.,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,63,10.0,10,13,4.0,44.41,9.55,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.3764,0.2857,0.3764,0.0,0.25,0.0,0.0,7.0,0.2857,0.1279,"{'years': [], 'quantities': [], 'name_spans': ['Burmese Civil War'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6283.0,6646.0,123.0,116.0,18.0,894.0,778.0,6373.0,1015.0,2107.0,194.0,194.0,1.0,15.0,326.0,121.6,1.0,1771.0,4051.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,"University of Texas has over 50,000 students.","40,000",True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,45,7.0,7,9,2.8,42.62,9.05,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.747,0.6,1.0,0.253,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['50,000'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6144.0,6217.0,172.0,161.0,26.0,923.0,762.0,6196.0,664.0,1782.0,190.0,190.0,1.0,15.0,325.0,87.1,1.0,1984.0,3030.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,IBM stated that delays were preventing Del from innovating.,CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,59,9.0,9,12,3.6,56.7,7.59,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.6327,0.6667,0.4855,-0.1472,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6863.0,6953.0,142.0,135.0,26.0,896.0,761.0,6932.0,977.0,2129.0,251.0,251.0,1.0,12.0,326.0,84.0,1.0,2319.0,3343.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"Sorry, I didn't understand that. Could you please rephrase your request?","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,True,True,1.0,1.0,,,11,2,72,5.5,5,15,4.4,78.2,3.72,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,4518.0,4956.0,196.0,105.0,25.0,850.0,745.0,4593.0,1195.0,2201.0,152.0,266.0,2.0,17.0,321.0,86.5,1.0,1894.0,4075.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,X-Box Live Free was renamed to Xbox Game Pass.,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,46,10.0,10,13,4.0,103.62,1.29,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,1.0,0.5714,1.0,0.0,0.3077,0.0,0.0,3.0,0.6667,0.1704,"{'years': [], 'quantities': [], 'name_spans': ['Box Live Free', 'Xbox Game Pass'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,6304.0,155.0,146.0,24.0,912.0,766.0,6282.0,1045.0,2154.0,192.0,192.0,1.0,13.0,323.0,83.6,1.0,2414.0,3320.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,"Frederick II of Prussia, also known as Frederick the Great, was often referred to as a leader of Enlightenment thought.",Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,1,119,20.0,20,27,8.0,51.18,11.09,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.4873,0.2727,0.4873,0.0,0.2,1.0,0.0,2.0,1.0,0.2337,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,7412.0,275.0,267.0,26.0,1030.0,763.0,7281.0,1029.0,2404.0,341.0,341.0,1.0,27.0,328.0,98.1,1.0,2220.0,6397.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Frederic Chopin began his journey into Western Europe on June 20, 1831.",2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,71,12.0,12,16,4.8,67.76,6.79,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.8384,0.6,0.5455,-0.2928,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': ['1831'], 'quantities': ['20'], 'name_spans': ['Frederic Chopin', 'Western Europe'], 'atom_count': 4}",,,False,constraint violation: opener_at_most_five_words,7537.0,7634.0,249.0,256.0,27.0,921.0,665.0,7619.0,968.0,2160.0,267.0,267.0,1.0,24.0,329.0,96.2,1.0,2289.0,5572.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,Industrial machinery uses about 10% of total energy consumption globally.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,73,10.0,10,13,4.0,10.56,14.27,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.4246,0.25,0.4394,0.0148,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['10'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6283.0,6372.0,173.0,164.0,27.0,887.0,723.0,6339.0,988.0,2123.0,244.0,244.0,1.0,15.0,324.0,86.4,1.0,2443.0,4620.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"It's likely you meant to say ""two-thirds of the rhyme flows through the mass, and the other one-third flows elsewhere.""",1400,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,22,1,119,22.0,22,29,8.8,80.68,7.47,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,1.0,0.7692,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,9306.0,265.0,258.0,37.0,994.0,736.0,9290.0,879.0,2151.0,274.0,274.0,1.0,27.0,333.0,101.5,1.0,2215.0,6083.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,The process being discussed is called the Copper Cupboard Process.,in-situ leach process,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,66,10.0,10,13,4.0,69.79,6.01,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.3631,0.6667,0.2646,-0.0985,0.1667,0.0,0.0,4.0,0.25,0.1773,"{'years': [], 'quantities': [], 'name_spans': ['Copper Cupboard Process'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7351.0,7448.0,152.0,144.0,28.0,913.0,769.0,7420.0,1073.0,2161.0,171.0,171.0,1.0,13.0,333.0,85.2,1.0,2391.0,3215.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,Healthcare advocates respect professionals who prioritize patient well-being and advocate for better healthcare policies.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,15,1,121,15.0,15,20,6.0,16.77,14.65,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.4935,0.2,1.0,0.5065,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,6946.0,195.0,187.0,24.0,969.0,782.0,6921.0,1008.0,2310.0,328.0,328.0,1.0,18.0,322.0,92.2,1.0,2328.0,7093.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,The Declaration of the Rights of Man and of the Citizen,French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.7,0.7,opener_at_most_five_words;opener_ends_with_full_stop;response_is_complete,opener_at_most_five_words;opener_ends_with_full_stop;response_is_complete,11,1,55,11.0,11,15,4.4,72.62,5.86,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.1383,0.25,0.1383,0.0,0.8,0.0,0.0,12.0,0.6667,0.7722,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, response_is_complete",7815.0,7885.0,118.0,127.0,23.0,890.0,763.0,7856.0,1022.0,2069.0,154.0,154.0,1.0,12.0,324.0,101.0,1.0,2119.0,2681.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,Public expenditure on healthcare made up 6% of GDP in 2004.,8.9,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,59,11.0,11,15,4.4,88.0,3.72,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.3518,0.4286,0.5973,0.2456,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2004'], 'quantities': ['6'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,10184.0,10338.0,205.0,216.0,28.0,955.0,739.0,10266.0,957.0,2154.0,237.0,237.0,1.0,19.0,330.0,92.6,1.0,2024.0,4911.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"It's difficult to pinpoint exactly who first proposed classifying princes based on criteria other than their sexual systems, as this concept has been debated throughout history. The idea of categorizing royalty by more complex factors likely predates modern scientific classification methods but is not widely documented in historical records.",Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,49,2,343,24.5,26,65,19.6,17.95,16.84,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.2763,0.0968,0.2825,0.0062,0.0377,0.0,0.0,5.0,0.2,0.0442,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,10628.0,650.0,303.0,28.0,1107.0,804.0,10106.0,-6762.0,-5251.0,400.0,868.0,4.0,57.0,333.0,87.6,1.0,-5359.0,20120.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"Education allows individuals to make choices independently, just like teachers guide their students.",accumulated experiences,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,1,100,13.0,13,17,5.2,24.44,13.08,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.1491,0.125,0.0,-0.1491,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,7623.0,188.0,179.0,31.0,914.0,735.0,7590.0,919.0,2128.0,290.0,290.0,1.0,16.0,328.0,84.8,1.0,2225.0,5770.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,The staff members involved in the incident were arrested.,"crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,57,9.0,9,12,3.6,66.1,6.28,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.3146,0.2,0.3146,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5261.0,5392.0,103.0,93.0,20.0,825.0,732.0,5365.0,817.0,1809.0,163.0,163.0,1.0,11.0,320.0,106.4,1.0,2061.0,3041.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,There is one island named Long Island.,two,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,38,7.0,7,9,2.8,90.96,2.31,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.5681,0.8,0.4887,-0.0795,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Long Island'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6065.0,6520.0,114.0,104.0,26.0,832.0,728.0,6142.0,-2578.0,-1602.0,139.0,139.0,1.0,9.0,330.0,78.6,1.0,-2031.0,2182.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,Many people refused to leave Galveston before Hurricane Ike.,forty percent,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,60,9.0,9,12,3.6,37.9,10.21,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.6893,1.0,0.6893,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Hurricane Ike'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9627.0,9889.0,155.0,148.0,28.0,857.0,709.0,9701.0,1037.0,2085.0,186.0,186.0,1.0,13.0,333.0,83.7,1.0,1851.0,3355.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,what were their periods of during the triassic,"During the Triassic period, dinosaurs had long reproductive cycles.",increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,67,9.0,9,12,3.6,28.5,11.52,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,1.0,0.4286,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5726.0,5811.0,115.0,107.0,20.0,886.0,779.0,5778.0,901.0,2025.0,233.0,233.0,1.0,13.0,324.0,112.5,1.0,2110.0,4527.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,what do the chinese say is a total number of shocked after the quake,"""Shocked"" translates to ""惊魂未定"" (jīng hún wèilìng) in Chinese.","42,719",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,61,9.0,9,12,3.6,103.7,1.03,0.1429,0.0725,14.0,2.0,2.0,0.0,0.0,False,1.0,mild,0.3422,0.2857,0.3422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,8268.0,290.0,283.0,26.0,1033.0,750.0,8248.0,894.0,2204.0,273.0,273.0,1.0,28.0,329.0,96.5,1.0,2340.0,5479.0
