item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,WHO has stated this. The World Health Organization allows doctors to dispense medicines under certain conditions.,Labour,False,True,True,1.0,1.0,,,16,2,113,8.0,4,21,6.4,45.38,8.92,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.4855,0.3636,0.0,-0.4855,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The World Health Organization'], 'atom_count': 1}",,,True,,9998.0,10449.0,737.0,203.0,106.0,1079.0,876.0,10077.0,912.0,2118.0,122.0,358.0,2.0,20.0,329.0,27.1,1.0,2286.0,6350.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"Rhine wasn't part of it. Hallstatt culture used salt from Hallstatt, Austria. Rhine's role came later in trade.",Modernism and Postmodernism,False,True,True,1.0,1.0,,,18,3,111,6.0,5,24,7.2,87.95,2.48,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.3972,0.2857,0.0,-0.3972,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,8930.0,9906.0,1063.0,279.0,105.0,1111.0,832.0,9005.0,1062.0,2284.0,106.0,410.0,3.0,29.0,329.0,27.3,1.0,2050.0,7163.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,Yale Divinity School was established in 1822.,1822,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,45,7.0,7,9,2.8,54.7,7.37,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.8,1.0,0.0,0.25,1.0,0.0,1.0,1.0,0.2891,"{'years': ['1822'], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6193.0,6626.0,543.0,552.0,89.0,1382.0,830.0,6274.0,1304.0,2898.0,208.0,208.0,1.0,15.0,323.0,27.6,1.0,2481.0,4191.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,"Yes, it did. Insurgency in Burma has disrupted local economies and affected foreign investments, leading to economic challenges.",an increase in economic sanctions against the Burmese Government.,False,True,True,1.0,1.0,,,18,2,128,9.0,3,24,7.2,28.5,11.52,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.8036,0.3636,0.8036,0.0,0.16,0.0,0.0,7.0,0.2857,0.1738,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6283.0,7557.0,902.0,200.0,105.0,1022.0,822.0,6379.0,1009.0,2148.0,112.0,441.0,2.0,25.0,326.0,27.7,1.0,1771.0,7755.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,That's unclear. How many students does it have?,"40,000",True,True,True,1.0,1.0,,,8,2,47,4.0,2,11,3.2,86.45,2.2,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.2531,0.5,0.335,0.0819,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6144.0,6211.0,426.0,163.0,104.0,957.0,794.0,6190.0,665.0,1726.0,100.0,221.0,2.0,12.0,325.0,28.2,1.0,1984.0,2879.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,Deloitte made that statement. They suggested Dell needed to change its approach to foster innovation.,CNET,False,True,True,1.0,1.0,,,15,2,101,7.5,4,20,6.0,63.86,6.22,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.0,0.0,0.1448,0.1448,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6863.0,7275.0,720.0,276.0,104.0,1113.0,837.0,6952.0,977.0,2214.0,119.0,338.0,2.0,20.0,326.0,27.7,1.0,2319.0,5352.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"Did you mean Paris? White city often refers to Paris due to its historical nickname, the City of Light.","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.9,0.9,opener_ends_with_full_stop,opener_ends_with_full_stop,19,2,103,9.5,4,25,7.6,68.07,6.13,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.3674,0.25,0.3058,-0.0616,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_ends_with_full_stop,4518.0,5608.0,838.0,165.0,90.0,915.0,750.0,4590.0,1195.0,2215.0,101.0,319.0,2.0,23.0,321.0,27.4,1.0,1894.0,5944.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,Xbox Live Free is now called Xbox Live Basic.,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,45,9.0,9,12,3.6,103.7,1.03,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.4873,0.375,0.7377,0.2504,0.3333,0.0,0.0,3.0,0.6667,0.3664,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live Basic', 'Xbox Live Free'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,6285.0,434.0,398.0,90.0,1191.0,793.0,6263.0,1045.0,2421.0,181.0,181.0,1.0,12.0,323.0,27.6,1.0,2414.0,3239.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,Frederick the Great did. He was known for his Enlightenment ideals and supported philosophers and thinkers.,Frederick the Great,False,True,True,1.0,1.0,,,16,2,107,8.0,4,21,6.4,55.95,7.44,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.1542,0.1111,0.1542,0.0,0.2353,1.0,0.0,2.0,1.0,0.2729,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7212.0,7841.0,761.0,239.0,106.0,1062.0,823.0,7272.0,1026.0,2193.0,100.0,354.0,2.0,21.0,328.0,27.6,1.0,2220.0,5537.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Chopin left Poland in 1830. He began his journey to Western Europe, specifically Paris, to pursue his career as a composer and pianist.",2 November 1830,False,True,True,1.0,1.0,,,23,2,135,11.5,5,31,9.2,55.39,8.39,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.6934,0.375,0.5481,-0.1453,0.08,0.0,0.0,3.0,0.3333,0.0927,"{'years': ['1830'], 'quantities': [], 'name_spans': ['Western Europe'], 'atom_count': 2}",,,True,,7537.0,8646.0,1313.0,477.0,110.0,1316.0,839.0,7619.0,969.0,2466.0,175.0,475.0,2.0,35.0,329.0,26.6,1.0,2289.0,9090.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,It's variable. Different industries use varying percentages. Specific rates depend on industry needs.,15%,False,False,False,0.9,0.9,answers_in_english,answers_in_english,13,3,101,4.333333333333333,2,17,5.2,26.73,10.61,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: answers_in_english,6283.0,6453.0,656.0,164.0,104.0,1029.0,865.0,6351.0,987.0,2104.0,83.0,346.0,3.0,18.0,324.0,27.4,1.0,2443.0,6130.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,It's unclear what you're asking about. Could you clarify the context of your question?,1400,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,2,86,7.0,6,19,5.6,72.83,4.84,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,9563.0,676.0,351.0,123.0,1189.0,838.0,9297.0,877.0,2196.0,126.0,264.0,2.0,19.0,333.0,28.1,1.0,2215.0,4562.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,"Process is called leaching. In Arizona, copper is extracted using a method known as heap leaching.",in-situ leach process,False,True,True,1.0,1.0,,,16,2,98,8.0,4,21,6.4,61.24,6.71,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.3603,0.2727,0.4214,0.0611,0.2105,0.0,0.0,4.0,0.5,0.1175,"{'years': [], 'quantities': [], 'name_spans': ['In Arizona'], 'atom_count': 1}",,,True,,7351.0,7848.0,804.0,236.0,126.0,1058.0,822.0,7429.0,1073.0,2259.0,123.0,335.0,2.0,22.0,333.0,27.4,1.0,2391.0,5874.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,Healthcare advocates respect patient rights. They also value quality care and ethical practices.,Robots Exclusion Standard,True,True,True,1.0,1.0,,,13,2,96,6.5,5,17,5.2,37.55,9.64,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.7671,0.3,1.0,0.2329,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6840.0,7126.0,623.0,244.0,92.0,1064.0,820.0,6922.0,1009.0,2227.0,150.0,326.0,2.0,17.0,322.0,27.2,1.0,2328.0,5665.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,"Yes, it did. Locke's theories influenced the Declaration of the Rights of Man and of the Citizen.",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,True,True,1.0,1.0,,,17,2,97,8.5,3,23,6.8,78.77,4.38,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.2741,0.2857,0.4256,0.1516,0.6154,0.0,0.0,12.0,0.6667,0.624,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7815.0,8545.0,837.0,203.0,105.0,997.0,794.0,7864.0,1022.0,2112.0,90.0,300.0,2.0,23.0,324.0,27.5,1.0,2119.0,5166.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,"Public health spending varies. After 2004, countries showed different percentages of GDP spent on health. Data specifics depend on the country in question.",8.9,True,True,True,1.0,1.0,,,23,3,155,7.666666666666667,4,31,9.2,62.96,6.38,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.4393,0.2778,0.7077,0.2684,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2004'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,10184.0,11249.0,1171.0,207.0,112.0,1030.0,823.0,10273.0,959.0,2118.0,126.0,507.0,3.0,32.0,330.0,27.3,1.0,2024.0,9810.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"Research showed more complexity. Scientists found evidence of diverse gender identities beyond biological classifications, leading to broader categorizations in studies and discussions about prince or non-binary individuals.",Increasing knowledge of plant anatomy,False,True,True,1.0,1.0,,,28,2,224,14.0,4,37,11.2,-0.75,16.84,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.2984,0.1429,0.1,-0.1985,0.0606,0.0,0.0,5.0,0.2,0.0693,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,10033.0,10858.0,1228.0,205.0,122.0,1018.0,813.0,10108.0,-6765.0,-5624.0,118.0,577.0,3.0,33.0,333.0,26.9,1.0,-5359.0,13351.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"They both involve selection. Choosing involves picking what suits best, whether it's personal choice or educational guidance.",accumulated experiences,True,True,True,1.0,1.0,,,17,2,125,8.5,4,23,6.8,43.94,9.24,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7537.0,8135.0,792.0,201.0,105.0,1059.0,858.0,7587.0,915.0,2082.0,102.0,366.0,2.0,22.0,328.0,27.8,1.0,2225.0,6745.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,"Staffers from Son's office were arrested. Several employees associated with Representative Matt Gaetz's former chief of staff, Mario Gonzalez-Son确保答案内容完整且未使用中文。如需保持回答的专业性和完整性，我可以再次调整以确保符合所有指导原则： Answer: Some staffers were arrested. They worked for a congressman's son. Details are not clear without more context.","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.7,0.7,opener_at_most_five_words;at_most_two_detail_sentences;total_sentences_at_most_three,opener_at_most_five_words;at_most_two_detail_sentences;total_sentences_at_most_three,40,4,312,10.0,6,53,16.0,63.44,6.89,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,1.0,0.2143,0.6552,-0.3448,0.0678,0.0,0.0,20.0,0.1,0.036,"{'years': [], 'quantities': [], 'name_spans': ['Mario Gonzalez', 'Representative Matt Gaetz'], 'atom_count': 2}",,,False,"constraint violation: opener_at_most_five_words, at_most_two_detail_sentences, total_sentences_at_most_three",5261.0,8277.0,2883.0,354.0,87.0,1162.0,808.0,5359.0,817.0,2116.0,131.0,1762.0,7.0,78.0,320.0,27.0,1.0,2061.0,42434.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,Bermuda has one Long Island. It is the largest island in the Bermuda archipelago.,two,False,True,True,1.0,1.0,,,14,2,81,7.0,5,19,5.6,48.66,8.21,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.5805,0.625,0.5006,-0.0799,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Long Island'], 'atom_count': 1}",,,True,,6065.0,7332.0,781.0,287.0,111.0,1124.0,837.0,6137.0,-2570.0,-1321.0,120.0,317.0,2.0,21.0,330.0,26.9,1.0,-2031.0,4667.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,Many people stayed. Exact numbers are not specified. Fear of traffic delayed evacuations.,forty percent,False,True,True,1.0,1.0,,,13,3,89,4.333333333333333,3,17,5.2,46.25,7.88,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.292,0.3333,0.292,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,9627.0,10435.0,650.0,167.0,122.0,991.0,824.0,9700.0,1042.0,2131.0,94.0,362.0,3.0,18.0,333.0,27.7,1.0,1851.0,5897.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,what were their periods of during the triassic,"Triassic had three periods. They were Early, Middle, and Late Triassic.",increased rainfall,False,True,True,1.0,1.0,,,11,2,71,5.5,4,15,4.4,78.2,3.72,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7108,0.4286,0.7108,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Late Triassic'], 'atom_count': 1}",,,True,,5726.0,6106.0,655.0,239.0,108.0,1050.0,811.0,5777.0,901.0,2081.0,125.0,265.0,2.0,18.0,324.0,27.4,1.0,2110.0,4237.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,what do the chinese say is a total number of shocked after the quake,"Data on shocks varies. Chinese sources report different totals for aftershocks following an earthquake, depending on the seismic activity and measurement standards used.","42,719",False,True,True,1.0,1.0,,,23,2,169,11.5,4,31,9.2,29.64,11.98,0.1429,0.0725,14.0,2.0,2.0,0.0,0.0,False,1.0,mild,0.5208,0.1765,0.5208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,8164.0,8865.0,1046.0,202.0,108.0,1027.0,825.0,8258.0,894.0,2030.0,105.0,462.0,3.0,29.0,329.0,27.7,1.0,2340.0,9032.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",when did madonna audition for a dance role in the show a chorus line,Madonna auditioned in 1975. She was too young for the role then.,February 1984,False,True,True,1.0,1.0,,,12,2,64,6.0,4,16,4.8,87.95,2.48,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.403,0.5,0.403,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1975'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,True,,7622.0,8110.0,759.0,426.0,107.0,1272.0,846.0,7705.0,-4133.0,-2697.0,159.0,263.0,2.0,21.0,330.0,27.7,1.0,-2938.0,4493.0
00245,unspecified,False,00245.wav,What's the size of the South Ribble school population?,what's the size of the south the rebel school population,I'm unsure about that. Could you clarify which specific school you're asking about?,77,True,True,True,1.0,1.0,,,13,2,83,6.5,4,17,5.2,63.58,6.01,0.2222,0.1346,9.0,2.0,1.0,0.0,1.0,False,0.8,mild,0.1545,0.1429,0.1545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6353.0,7181.0,655.0,201.0,106.0,1062.0,861.0,6428.0,855.0,2022.0,101.0,247.0,2.0,18.0,326.0,27.5,1.0,1681.0,4632.0
