====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:42
Run label              : 04 llama3.2:3b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\04-llama3_2_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_113331\transcripts.yaml
Run directory          : ..\results\text-only\04-llama3_2_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_113331
System prompt          : ..\results\text-only\04-llama3_2_3b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_113331\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.2:3b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_113331.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00267     	unspecified               	  0.29	  FAIL	    90	    24	   57.2	  1.00	   0.46	    6351	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.33	  FAIL	    90	    14	   41.5	  1.00	   0.82	    8348	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.33	  FAIL	    80	     9	   84.9	  0.00	   0.00	    5415	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  FAIL	    90	    22	   34.5	  1.00	   1.00	    5903	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    15	   28.1	  1.00	   0.00	    7584	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.69	  FAIL	    78	     7	   78.9	  0.00	   0.00	    9467	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  FAIL	    90	    14	  103.0	  0.00	   0.00	    8188	     -	     -	     -	     -	     NO
00326     	unspecified               	  0.42	  FAIL	    80	    17	   55.2	  0.28	   0.19	    9251	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  FAIL	    90	     9	  103.7	  0.00	   0.00	    6777	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.17	  FAIL	    90	    61	   35.0	  0.25	   0.00	    7616	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    16	   47.8	  0.68	   0.00	    9364	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  FAIL	    90	    27	   67.8	  0.75	   0.71	    6398	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.55	  FAIL	    90	    22	   68.8	  0.46	   0.26	   10203	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  FAIL	    80	    16	   95.4	  0.00	   0.00	    7474	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.38	  FAIL	    90	    19	   36.2	  0.53	   0.31	    6750	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.20	  FAIL	    80	     8	  103.5	  0.00	   0.00	    7648	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  FAIL	    89	     6	   73.8	  0.00	   0.00	    5946	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  FAIL	    90	    25	   15.6	  0.00	   0.00	    7959	     -	     -	     -	     -	     NO
00417     	unspecified               	  0.20	  FAIL	    90	    23	   51.1	  0.70	   0.14	    9858	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.05	  FAIL	    90	    11	   18.8	  0.00	   0.00	   10777	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  FAIL	    90	    12	   11.4	  0.26	   0.26	    7536	     -	     -	     -	     -	     NO
00432     	unspecified               	  0.17	  FAIL	    90	    15	   73.2	  0.48	   1.00	    8993	     -	     -	     -	     -	     NO
00433     	unspecified               	  0.90	  FAIL	    90	    35	   52.9	  1.00	   0.00	    6539	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.17	  FAIL	    78	     6	   73.8	  0.32	   0.32	    5572	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.57	  FAIL	    90	    31	   41.6	  0.39	   0.37	    6860	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  FAIL	    90	    11	   34.2	  1.00	   1.00	    5382	     -	     -	     -	     -	     NO
00452     	unspecified               	  0.69	  FAIL	    90	    20	   74.0	  0.69	   0.09	   10876	     -	     -	     -	     -	     NO
00455     	unspecified               	  1.22	  FAIL	    80	     8	   61.2	  0.00	   0.00	    8566	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.83	  PASS	   100	    12	   80.9	  0.00	   0.00	    6714	     -	     -	     -	     -	    yes
00460     	unspecified               	  0.30	  FAIL	    90	    37	   55.4	  0.59	   0.00	    6198	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.50	  PASS	   100	    23	   77.5	  0.56	   0.76	    7293	     -	     -	     -	     -	    yes
00475     	unspecified               	  0.44	  FAIL	    90	    15	   45.0	  0.50	   0.81	    7647	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  PASS	   100	     5	   32.6	  0.24	   0.24	    5793	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.14	  FAIL	    90	    23	   77.5	  0.73	   0.50	    6964	     -	     -	     -	     -	     NO
00484     	unspecified               	  0.30	  FAIL	    90	     9	   66.1	  0.00	   0.00	    7836	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  PASS	   100	     9	   42.5	  0.34	   0.00	    7028	     -	     -	     -	     -	    yes
00497     	unspecified               	  0.14	  FAIL	    90	    20	   51.2	  0.64	   0.64	    6475	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  PASS	   100	     5	   15.6	  0.50	   0.49	    7594	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  FAIL	    90	    15	   67.5	  0.21	   0.21	    9743	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    90	    25	   55.4	  0.51	   0.15	   10581	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    80	    13	   89.5	  0.00	   0.00	    7498	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    23	   65.8	  0.18	   0.17	    7097	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    90	    21	   72.7	  0.64	   0.29	    6767	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    89	     6	   59.8	  0.27	   0.27	    8137	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	     4	  -29.9	  0.00	   0.00	    7456	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  FAIL	    89	     6	  -53.0	  0.58	   0.57	    8084	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.22	  FAIL	    90	    16	   56.0	  0.25	   0.20	    7809	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.33	  FAIL	    90	     8	   93.0	  0.49	   0.42	    6372	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  FAIL	    90	    17	   25.4	  0.81	   0.58	    6697	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  FAIL	    90	    60	   18.5	  0.77	   0.77	   10026	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    90	    34	   70.1	  0.34	   0.13	    9555	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    89	     6	   73.8	  0.72	   1.00	    6878	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    80	    21	   68.7	  1.00	   0.68	    6997	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    34	   23.0	  0.24	   0.00	   10036	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    89	     5	  100.2	  0.00	   0.00	    6657	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  PASS	   100	     4	   -8.7	  0.34	   0.34	    5352	     -	     -	     -	     -	    yes
00628     	unspecified               	  0.27	  FAIL	    80	    17	   75.1	  0.00	   0.00	    9115	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    80	    15	   67.5	  0.18	   0.00	    7756	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    19	   67.3	  1.00	   0.84	    7087	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    80	    10	   69.8	  1.00	   0.00	    7992	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    47	   28.2	  0.55	   0.65	    8427	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    80	    19	   76.2	  0.30	   0.30	   10767	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  PASS	   100	    36	   17.0	  0.84	   0.00	    9239	     -	     -	     -	     -	    yes
00669     	unspecified               	  0.08	  FAIL	    90	    12	   46.6	  0.91	   0.91	    8748	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    19	   76.2	  0.38	   0.29	    8258	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    90	    23	   69.5	  0.09	   0.43	   10167	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    24	   20.3	  0.58	   0.58	    7702	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	     9	   66.1	  0.77	   0.77	    6927	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  FAIL	    90	    41	   37.5	  0.70	   0.69	    8339	     -	     -	     -	     -	     NO
00737     	unspecified               	  1.00	  FAIL	    90	    12	   46.6	  1.00	   0.00	    7802	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    26	   17.8	  0.68	   0.00	    8277	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    80	    21	   60.6	  0.61	   0.00	    8956	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    56	   33.7	  0.66	   0.66	    6370	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    21	   68.7	  0.65	   0.23	    6907	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    24	   71.3	  1.00	   1.00	    7221	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    28	   33.4	  0.71	   0.49	    8956	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    27	   64.7	  0.35	   0.00	    7074	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    90	     8	   93.0	  0.17	   0.22	    6132	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    89	     7	   42.6	  0.81	   0.46	    6469	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    45	   59.9	  0.79	   0.79	    8080	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  FAIL	    90	    32	   66.0	  0.67	   0.00	    7414	     -	     -	     -	     -	     NO
00830     	unspecified               	  0.14	  FAIL	    90	     8	   71.8	  0.80	   0.75	    6720	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      10.0	      10.0	     0.0
no_follow_up_question             	      65.8	      65.8	     0.0
opener_ends_with_full_stop        	      83.3	      83.3	     0.0
answers_in_english                	      99.0	      99.0	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	       9.2	       9.2	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	      5.9	      0.746	      0.746	   19.0	     7258
mild          	  66	  0.200	     10.6	      0.455	      0.322	   12.0	     7298
severe        	  37	  0.692	      8.1	      0.394	      0.000	   18.0	     7648
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7228	     6469	     8222	     9570	    10130	    11204
stt_endpoint_delay      	 119	      936	      827	     1012	     1092	     1119	     1304
llm_prompt_eval         	 119	       28	       26	       29	       30	       31	       35
llm_ttft                	 119	      875	      842	      898	      928	      939	     1018
llm_first_chunk_fill    	 119	      177	      124	      243	      290	      321	      361
llm_ttfc                	 119	     1056	      984	     1133	     1170	     1213	     1313
tts_first_chunk         	 119	      235	      168	      300	      353	      373	      456
ttfa                    	 119	     2196	     1984	     2374	     2501	     2601	     2807
llm_eval                	 119	      241	      151	      333	      464	      534	      772
tts_total               	 119	      274	      190	      409	      547	      705	      998
e2e_response_ready      	 119	     7474	     6808	     8392	    10028	    10332	    11239
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 89.9   mean 89.3
generated tokens                : median 22.0   mean 23.9
prompt tokens                   : median 322.0   mean 322.5
synthesized audio (ms)          : median 5259.0   mean 6414.1

Resource use (run medians):
  cpu_percent         : 8.9
  gpu_mem_used_mb     : 2540.0
  gpu_util_percent    : 7.1
  llm_model_vram_mb   : 2097.0
  llm_rss_mb          : 864.2
  llm_vram_mb         : 2540.0
  ram_percent         : 5.1
  rss_mb              : 620.3

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   18.292	   12.342	   16.000	    3.000	   61.000	     [16.125, 20.567]
sentence_count                  	 120	    1.258	    0.494	    1.000	    1.000	    3.000	       [1.175, 1.350]
opening_words                   	 120	   14.125	    8.569	   12.000	    3.000	   56.000	     [12.650, 15.709]
mean_words_per_sentence         	 120	   14.493	    8.291	   12.250	    3.000	   56.000	     [13.054, 16.006]
estimated_tokens                	 120	   24.400	   16.406	   21.000	    4.000	   81.000	     [21.508, 27.442]
estimated_spoken_seconds        	 120	    7.317	    4.937	    6.400	    1.200	   24.400	       [6.450, 8.227]
flesch_reading_ease             	 120	   54.972	   27.413	   56.940	  -53.050	  103.700	     [49.976, 59.953]
flesch_kincaid_grade            	 120	    9.193	    4.621	    8.830	    0.520	   22.470	      [8.360, 10.041]
request_coverage                	 120	    0.452	    0.331	    0.473	    0.000	    1.000	       [0.394, 0.513]
echo_ratio                      	 120	    0.274	    0.219	    0.250	    0.000	    0.833	       [0.235, 0.314]
intent_coverage                 	 120	    0.333	    0.333	    0.256	    0.000	    1.000	       [0.274, 0.393]
coverage_intent_gap             	 120	   -0.120	    0.278	    0.000	   -1.000	    0.525	     [-0.170, -0.073]
answer_presence                 	 120	    0.025	    0.157	    0.000	    0.000	    1.000	       [0.000, 0.058]
reference_exact_match           	 120	    0.008	    0.091	    0.000	    0.000	    1.000	       [0.000, 0.025]
reference_token_f1              	 120	    0.043	    0.132	    0.000	    0.000	    1.000	       [0.022, 0.070]
reference_rouge_1               	 120	    0.093	    0.230	    0.000	    0.000	    1.000	       [0.054, 0.137]
reference_rouge_l               	 120	    0.046	    0.137	    0.000	    0.000	    1.000	       [0.024, 0.073]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7471.992	 1404.946	 7228.000	 4593.000	11204.000	 [7225.863, 7727.903]
lat_stt_endpoint_delay          	 119	  375.605	 1431.274	  936.000	-6763.000	 1304.000	   [109.561, 612.080]
lat_llm_prompt_eval             	 119	   27.235	    2.689	   28.000	   20.000	   35.000	     [26.756, 27.706]
lat_llm_ttft                    	 119	  870.983	   49.606	  875.000	  721.000	 1018.000	   [862.368, 879.556]
lat_llm_first_chunk_fill        	 119	  186.210	   76.628	  177.000	   54.000	  361.000	   [172.426, 199.370]
lat_llm_ttfc                    	 119	 1057.193	   90.797	 1056.000	  821.000	 1313.000	 [1040.814, 1073.101]
lat_tts_first_chunk             	 119	  240.798	   85.020	  235.000	   88.000	  456.000	   [225.495, 256.044]
lat_ttfa                        	 119	 1677.882	 1431.323	 2196.000	-5248.000	 2807.000	 [1404.538, 1914.083]
lat_llm_eval                    	 119	  262.135	  146.563	  241.000	   66.000	  772.000	   [236.971, 288.328]
lat_tts_total                   	 119	  324.378	  181.270	  274.000	   88.000	  998.000	   [293.626, 357.202]
lat_e2e_response_ready          	 119	 7741.613	 1403.449	 7474.000	 5175.000	11239.000	 [7494.527, 7990.149]
llm_prompt_tokens               	 119	  322.504	    4.008	  322.000	  316.000	  335.000	   [321.807, 323.227]
llm_eval_tokens                 	 119	   23.874	   14.418	   22.000	    6.000	   77.000	     [21.420, 26.513]
llm_tokens_per_sec              	 119	   89.257	    8.677	   89.900	   68.600	  121.000	     [87.713, 90.814]
tts_audio_ms                    	 119	 6414.092	 4400.681	 5259.000	 1114.000	23394.000	 [5655.761, 7218.413]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : That's the student-run television station on campus.
  constraint violations:
