baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1592,0.0223,-0.0269,0.0731,23,12,85,0.0637,negligible,0.371,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",35,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0279,-0.0182,-0.0318,-0.0054,20,32,68,-0.0001,negligible,0.0181,0.127,False,False,0.02,"Wilcoxon signed-rank, normal approximation",52,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,53.1917,-3.5509,-7.894,1.0126,52,68,0,-0.1339,negligible,0.0518,0.259,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,9.0794,1.6208,0.9491,2.274,36,84,0,0.2968,small,1.38e-05,0.000124,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,38.55,21.125,19.4583,22.8167,0,0,120,0.9515,large,3.76e-21,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,2.9583,0.8833,0.8,0.9667,0,0,120,0.8035,large,2.96e-21,,False,,,"Wilcoxon signed-rank, normal approximation",97,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,5.5833,0.2167,-0.45,0.9085,0,0,120,0.0251,negligible,0.157,,False,,,"Wilcoxon signed-rank, normal approximation",92,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,13.0389,4.5306,3.8082,5.2003,0,0,120,0.7621,large,4.07e-17,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,51.3667,28.0083,25.7498,30.2585,0,0,120,0.9505,large,3.83e-21,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,15.42,8.45,7.7833,9.1267,0,0,120,0.9515,large,3.66e-21,,False,,,"Wilcoxon signed-rank, normal approximation",120,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,649.4286,546.2269,543.7813,548.7985,0,119,0,1.0,large,2.89e-21,2.6e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,2285.9412,1463.9496,1450.5853,1477.1187,0,119,0,1.0,large,2.91e-21,2.6e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,2547.7731,1445.6387,1416.9973,1473.8475,0,119,0,1.0,large,2.91e-21,2.6e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,1677.1008,797.8319,722.5748,875.8179,5,114,0,0.9075,large,6.51e-20,2.6e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,135.6639,1.7227,-7.734,9.9252,51,66,2,-0.0305,negligible,0.572,0.572,False,True,50.0,"Wilcoxon signed-rank, normal approximation",117,equivalent
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,3064.7815,1448.4034,1413.0914,1481.3229,0,119,0,0.7281,large,2.92e-21,2.6e-20,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,662.5462,281.9748,233.6908,322.8145,6,113,0,0.9056,large,2.63e-19,7.9e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,10325.6134,2188.1849,2091.8395,2282.4998,1,118,0,0.7238,large,2.99e-21,2.6e-20,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,28.1311,0.8084,0.658,0.9529,100,18,1,0.693,large,1.17e-14,2.34e-14,True,True,5.0,"Wilcoxon signed-rank, normal approximation",118,improved
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7473.0588,1.0756,-0.7483,3.042,0,0,119,0.0018,negligible,0.187,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.9244,-0.1092,-0.8908,0.6723,0,0,119,-0.0008,negligible,0.695,,False,,,"Wilcoxon signed-rank, normal approximation",79,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,261.8319,-18.3109,-41.4645,4.9916,0,0,119,-0.1604,small,0.0593,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,315.3697,-11.1345,-11.2605,-11.0082,0,0,119,-0.9429,large,6.91e-23,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,47.1765,23.1849,21.1176,25.3447,0,0,119,0.9227,large,3.68e-20,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,13355.8487,6310.6807,5191.8735,7225.8439,0,0,119,0.9029,large,3.52e-19,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,114,0.9474,1.0,0.0526,0.0175,0.0965,6,0,108,,n/a,0.0312,0.531,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.7583,0.025,-0.0833,0.1333,22,19,79,,n/a,0.755,1.0,False,,,"McNemar, chi-square with continuity correction",41,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.7167,0.0167,-0.0917,0.125,21,19,80,,n/a,0.874,1.0,False,,,"McNemar, chi-square with continuity correction",40,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.975,0.0,-0.0333,0.0333,2,2,116,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",4,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,21 gemma3:27b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.0833,-0.5667,-0.6667,-0.4665,4,72,44,,n/a,1.52e-14,2.44e-13,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.0833,-0.5667,-0.6667,-0.4665,4,72,44,,n/a,1.52e-14,2.44e-13,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.9033,-0.0579,-0.069,-0.046,11,73,36,-0.5175,large,4.68e-13,6.56e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.9033,-0.0579,-0.069,-0.046,11,73,36,-0.5175,large,4.68e-13,6.56e-12,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.4972,0.0467,-0.0067,0.1047,66,48,6,0.1,negligible,0.145,0.872,False,False,0.02,"Wilcoxon signed-rank, normal approximation",114,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3916,0.0251,-0.0213,0.0751,49,41,30,0.0563,negligible,0.303,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",90,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.1946,-0.0767,-0.111,-0.0409,76,40,4,-0.2435,small,0.000116,0.00105,True,False,0.02,"Wilcoxon signed-rank, normal approximation",116,improved
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,answer_presence,reference answer present,response,higher,120,0.0417,0.075,0.0333,-0.0167,0.0833,7,3,110,,n/a,0.344,1.0,False,,,"McNemar, exact binomial",10,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0276,-0.0151,-0.0268,-0.0039,20,29,71,-0.026,negligible,0.0321,0.256,False,False,0.02,"Wilcoxon signed-rank, normal approximation",49,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.152,0.0151,-0.0349,0.0662,21,15,84,0.0201,negligible,0.74,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",36,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0297,-0.0164,-0.0299,-0.0041,20,29,71,-0.0222,negligible,0.0461,0.323,False,False,0.02,"Wilcoxon signed-rank, normal approximation",49,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,54.0382,-2.7043,-7.0099,1.5457,57,63,0,-0.0881,negligible,0.209,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,9.3979,1.9392,1.2646,2.6193,38,82,0,0.3063,small,1.12e-06,1.12e-05,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,word_count,words,response,descriptive,120,17.425,31.6167,14.1917,11.8496,16.5,0,0,120,0.7488,large,8.24e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,sentence_count,sentences,response,descriptive,120,2.075,2.1833,0.1083,-0.0333,0.2333,0,0,120,0.0999,negligible,0.121,,False,,,"Wilcoxon signed-rank, normal approximation",60,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,opening_words,opening sentence length,response,descriptive,120,5.3667,14.0,8.6333,7.0917,10.2085,0,0,120,0.7853,large,1.15e-18,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,14.7958,6.2875,5.2972,7.2768,0,0,120,0.7928,large,1.94e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,42.1417,18.7833,15.6331,21.8671,0,0,120,0.7448,large,8.57e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,12.6467,5.6767,4.7398,6.6,0,0,120,0.7488,large,8.91e-18,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,46.5546,-56.6471,-59.2859,-53.6721,115,4,0,-0.9637,large,3.59e-21,2.87e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,875.2521,53.2605,41.1088,65.6433,29,88,2,0.5649,large,1.65e-11,4.94e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",117,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,1278.3613,176.2269,142.2758,211.7534,25,94,0,0.5803,large,5.68e-14,2.84e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,953.4454,74.1765,-4.5008,157.9332,46,73,0,0.1563,small,0.0298,0.0298,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,243.0,109.0588,91.9195,126.3368,11,108,0,0.7867,large,1.75e-18,1.23e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1901.3782,285.0,234.9979,335.0706,15,103,1,0.3885,medium,1.55e-16,9.31e-16,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,544.8824,164.3109,112.9132,210.9782,23,96,0,0.5946,large,6.41e-14,2.84e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,8268.8824,131.4538,37.0233,223.4349,41,78,0,0.0735,negligible,0.000265,0.000529,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,41.6168,14.2941,14.0975,14.4866,119,0,0,1.0,large,2.9e-21,2.61e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7472.2857,0.3025,-1.6975,2.2441,0,0,119,0.0006,negligible,0.419,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.6387,-0.395,-1.6223,0.5966,0,0,119,0.0012,negligible,0.902,,False,,,"Wilcoxon signed-rank, normal approximation",87,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,403.1092,122.9664,88.5431,159.4231,0,0,119,0.3982,medium,5.99e-08,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,307.5042,-19.0,-19.0,-19.0,0,0,119,-0.9998,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,39.7479,15.7563,13.0082,18.7229,0,0,119,0.7141,large,7.49e-16,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,11345.605,4300.437,3081.933,5397.9985,0,0,119,0.6404,large,9.46e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::answers_in_english,check: answers_in_english,adherence,higher,114,0.9474,1.0,0.0526,0.0175,0.0965,6,0,108,,n/a,0.0312,0.375,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.7417,0.0083,-0.0833,0.1,16,15,89,,n/a,1.0,1.0,False,,,"McNemar, chi-square with continuity correction",31,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.0833,-0.6167,-0.7083,-0.5167,3,77,40,,n/a,3.3e-16,5.62e-15,True,,,"McNemar, chi-square with continuity correction",80,degraded
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.95,-0.025,-0.0667,0.0167,2,5,113,,n/a,0.453,1.0,False,,,"McNemar, exact binomial",7,no detected change
23 qwen2.5:32b-q4_K_M t0,09 llama3.1:8b-fp16 t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
