item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,"Pharmaceutical regulatory bodies have made such statements. In the US, the FDA allows certain physicians to dispense medications in emergency situations or when no pharmacist is available.",Labour,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,27,2,188,13.5,7,36,10.8,17.67,14.15,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.2692,0.1176,0.0,-0.2692,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9998.0,10304.0,477.0,162.0,39.0,1011.0,849.0,10073.0,912.0,2110.0,183.0,535.0,2.0,34.0,310.0,71.2,1.0,2286.0,10599.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"I'm not sure what you mean by ""hall shot culture"". Can you clarify which Rhine and Hall you are referring to?",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,21,2,109,10.5,10,28,8.4,91.43,3.11,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.562,0.5,0.0,-0.562,0.0833,0.0,0.0,3.0,0.3333,0.0964,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8930.0,9319.0,382.0,193.0,39.0,1028.0,835.0,9023.0,1055.0,2281.0,192.0,339.0,2.0,27.0,310.0,70.5,1.0,2050.0,6095.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,"Yale Divinity School was founded in 1822. It is one of the oldest schools of theology in the United States, and it has been affiliated with Yale University since its founding.",1822,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,31,2,175,15.5,7,41,12.4,65.57,7.96,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.745,0.3125,0.745,0.0,0.0667,1.0,0.0,1.0,1.0,0.0802,"{'years': ['1822'], 'quantities': [], 'name_spans': ['United States', 'Yale Divinity School', 'Yale University'], 'atom_count': 4}",,,False,constraint violation: opener_at_most_five_words,6193.0,6795.0,573.0,206.0,36.0,1099.0,893.0,6268.0,1304.0,2625.0,217.0,525.0,2.0,40.0,304.0,69.8,1.0,2481.0,11377.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,"Yes, it did lead to some changes. The military government that took power after the insurgency implemented policies to control the economy and limit foreign investment. These policies had significant effects on Burma's economic development.",an increase in economic sanctions against the Burmese Government.,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,35,3,240,11.666666666666666,7,47,14.0,25.79,12.56,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.2381,1.0,0.0,0.1026,0.0,0.0,7.0,0.2857,0.058,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,7400.0,584.0,150.0,39.0,1108.0,958.0,6370.0,1010.0,2241.0,119.0,591.0,3.0,41.0,307.0,70.2,1.0,1771.0,12852.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,"The University of Texas has approximately forty thousand students. I can look up more specific enrollment numbers if you need them, but this is the general figure I found.","40,000",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,29,2,171,14.5,9,39,11.6,46.26,10.41,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7348,0.2143,1.0,0.2652,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6144.0,6374.0,463.0,164.0,38.0,1015.0,851.0,6195.0,665.0,1881.0,196.0,428.0,2.0,33.0,306.0,71.1,1.0,1984.0,8835.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,"Deloitte made this claim about Dell. They stated it in a 2015 report, citing concerns over the company's focus on cost-cutting and its potential impact on innovation.",CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,28,2,166,14.0,6,37,11.2,62.7,7.99,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.2949,0.1176,0.4443,0.1494,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2015'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6863.0,7272.0,540.0,140.0,34.0,967.0,827.0,6955.0,977.0,2074.0,126.0,509.0,2.0,38.0,307.0,70.3,1.0,2319.0,10541.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"I think you meant to ask about a white city that was hit by something. You're probably thinking of Hiroshima, which is a city in Japan that was heavily damaged by an atomic bomb during World War II.","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,38,2,198,19.0,15,51,15.2,62.88,9.21,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.5454,0.2,0.6075,0.062,0.1053,0.0,0.0,22.0,0.1364,0.1098,"{'years': [], 'quantities': [], 'name_spans': ['World War'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,4518.0,5700.0,631.0,230.0,36.0,1168.0,938.0,4597.0,1195.0,2558.0,190.0,499.0,2.0,45.0,302.0,71.2,1.0,1894.0,11157.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,"Xbox Live Free was renamed Xbox Live Gold. It's now required to subscribe to Xbox Live Gold to play online multiplayer games, but some free-to-play titles don't require it.",Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,31,2,172,15.5,8,41,12.4,81.94,5.68,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.7336,0.2727,1.0,0.2664,0.1176,0.0,0.0,3.0,0.6667,0.1382,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live Free', 'Xbox Live Gold'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,6562.0,510.0,163.0,36.0,1040.0,877.0,6282.0,1045.0,2261.0,172.0,518.0,2.0,38.0,304.0,74.4,1.0,2414.0,10727.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,"Frederick the Great was that king. He promoted arts and sciences, and his writings reflected Enlightenment ideas. His reign is often seen as a model for enlightened absolutism.",Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,28,3,176,9.333333333333334,6,37,11.2,64.42,6.59,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3158,0.1111,0.3158,0.0,0.1429,1.0,0.0,2.0,1.0,0.169,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,7710.0,509.0,151.0,39.0,1069.0,918.0,7262.0,1027.0,2216.0,117.0,537.0,3.0,36.0,309.0,70.7,1.0,2220.0,9949.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Frederic Chopin was born in Poland, but he began traveling to Western Europe as a young man, specifically to Vienna and Paris, where he studied music and gained fame. He spent much of his life between these cities, eventually settling in Paris.",2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,42,2,244,21.0,29,56,16.8,52.58,11.14,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.6747,0.2,0.3879,-0.2869,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Frederic Chopin', 'Western Europe'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,7537.0,8113.0,746.0,440.0,39.0,1320.0,880.0,7619.0,969.0,2624.0,332.0,552.0,3.0,52.0,310.0,69.7,1.0,2289.0,13955.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,"About 70 percent of steel is used. In many countries, this is due to the high demand for construction materials and infrastructure development.",15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,23,2,143,11.5,7,31,9.2,59.07,7.88,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.1644,0.0833,0.1717,0.0073,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['70 percent'], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6283.0,6360.0,392.0,147.0,40.0,919.0,772.0,6336.0,985.0,2040.0,133.0,343.0,2.0,28.0,305.0,71.3,1.0,2443.0,7987.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"You're referring to the water cycle, right? In the water cycle, when water evaporates from the ocean and condenses into clouds, it forms precipitation. The remaining one-third of the water that doesn't evaporate is absorbed by plants or flows over land as runoff. The other one third flows through underground aquifers, which supply freshwater to wells and springs.",1400,False,False,False,0.6,0.6,opener_at_most_five_words;opener_ends_with_full_stop;at_most_two_detail_sentences;total_sentences_at_most_three,opener_at_most_five_words;opener_ends_with_full_stop;at_most_two_detail_sentences;total_sentences_at_most_three,59,4,365,14.75,7,78,23.6,58.51,8.76,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.6018,0.2162,0.0,-0.6018,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop, at_most_two_detail_sentences, total_sentences_at_most_three",9255.0,10092.0,1049.0,179.0,49.0,1091.0,912.0,9309.0,880.0,2119.0,143.0,830.0,4.0,74.0,314.0,70.5,1.0,2215.0,19876.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,"Copper mining is involved. In Arizona, this process is known as leaching, specifically heap leaching or solvent extraction and electrowinning.",in-situ leach process,False,True,True,1.0,1.0,,,20,2,142,10.0,4,27,8.0,27.49,11.91,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.3512,0.2308,0.4118,0.0606,0.1667,0.0,0.0,4.0,0.5,0.1894,"{'years': [], 'quantities': [], 'name_spans': ['In Arizona'], 'atom_count': 1}",,,True,,7351.0,7765.0,432.0,100.0,39.0,1065.0,965.0,7422.0,1073.0,2254.0,111.0,438.0,2.0,30.0,314.0,69.3,1.0,2391.0,7813.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,"Healthcare advocates typically respect patient autonomy and confidentiality. They prioritize patients' rights to make informed decisions about their own healthcare, while also maintaining the trust required for effective medical relationships. This includes respecting patients' wishes regarding end-of-life care, treatment options, and personal boundaries.",Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,45,3,357,15.0,8,60,18.0,16.77,14.65,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.7608,0.1212,1.0,0.2392,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,7528.0,808.0,152.0,35.0,1034.0,882.0,6920.0,1008.0,2272.0,225.0,855.0,4.0,55.0,303.0,68.0,1.0,2328.0,19957.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,"John Locke's ideas influenced the French Declaration of Human Rights. Locke's writings on social contract and individual rights were widely read in France, shaping the Enlightenment thinkers who drafted the Declaration. This influential document was adopted by the National Assembly in 1789.",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,42,3,291,14.0,10,56,16.8,47.6,10.1,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.5649,0.1786,0.724,0.1591,0.24,0.0,0.0,12.0,0.5,0.2207,"{'years': ['1789'], 'quantities': [], 'name_spans': ['French Declaration', 'Human Rights', 'John Locke', 'National Assembly'], 'atom_count': 5}",,,False,constraint violation: opener_at_most_five_words,7815.0,8715.0,746.0,195.0,38.0,1092.0,897.0,7882.0,1023.0,2294.0,175.0,729.0,4.0,52.0,305.0,69.7,1.0,2119.0,17972.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,"According to OECD data, public expenditure on healthcare as a percentage of GDP in many countries is available from 2004 onwards. In the United States, for example, this figure was around twenty-five percent in 2004.",8.9,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,36,2,216,18.0,21,48,14.4,54.62,10.11,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.4545,0.1905,0.7334,0.2789,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2004'], 'quantities': [], 'name_spans': ['United States'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,10184.0,11112.0,686.0,375.0,42.0,1288.0,913.0,10265.0,957.0,2700.0,450.0,674.0,2.0,46.0,311.0,67.0,1.0,2024.0,14640.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"Prince's classification was reevaluated due to its limitations in describing evolutionary relationships. Further study of DNA and protein sequences led scientists to propose alternative methods for classifying organisms, such as the cladistic approach.",Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,33,2,252,16.5,12,44,13.2,13.2,15.52,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.2084,0.087,0.2094,0.001,0.0541,0.0,0.0,5.0,0.2,0.0622,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,10552.0,583.0,252.0,47.0,1176.0,924.0,10120.0,-6760.0,-5246.0,333.0,710.0,3.0,42.0,314.0,72.0,1.0,-5359.0,15058.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"Self-awareness is key similarity. This comes from philosophical discussions on identity, where being able to choose one's own actions and decisions is seen as a fundamental aspect of selfhood. This concept is also explored in educational settings, where teachers may encourage students to develop their own autonomy and decision-making skills.",accumulated experiences,True,True,True,1.0,1.0,,,52,3,343,17.333333333333332,5,69,20.8,31.43,13.18,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.4066,0.0968,0.1024,-0.3043,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7537.0,8410.0,844.0,125.0,40.0,1033.0,908.0,7593.0,915.0,2078.0,126.0,902.0,5.0,61.0,309.0,72.2,1.0,2225.0,19075.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,"Several Trump administration officials were arrested. These included Paul Manafort's former business partner, Rick Gates' associate, and others involved in the Mueller investigation. More information is available online about these specific cases.","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,32,3,247,10.666666666666666,6,43,12.8,18.88,13.28,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.3221,0.0435,0.3221,0.0,0.0784,0.0,0.0,20.0,0.1,0.0816,"{'years': [], 'quantities': [], 'name_spans': ['Paul Manafort', 'Rick Gates', 'Several Trump'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,5261.0,5783.0,577.0,104.0,30.0,950.0,846.0,5359.0,814.0,1933.0,165.0,621.0,3.0,40.0,301.0,69.2,1.0,2061.0,13537.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,"There is one Long Island, but several smaller islands share similar names in Bermuda and elsewhere.",two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,1,99,16.0,16,21,6.4,47.83,10.56,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.575,0.3636,0.4959,-0.0791,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Long Island'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6065.0,6873.0,280.0,266.0,40.0,1055.0,789.0,6109.0,-2583.0,-1249.0,275.0,275.0,1.0,19.0,311.0,67.8,1.0,-2031.0,5526.0
