item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,what body has stated that physicians can also dispense drugs under specific conditions,The World Health Organization has made such a statement.,Labour,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,56,9.0,9,12,3.6,56.7,7.59,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The World Health Organization'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9998.0,10104.0,137.0,124.0,28.0,970.0,846.0,10082.0,912.0,2054.0,168.0,168.0,1.0,11.0,325.0,80.2,1.0,2286.0,2821.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,since when was the rhine part of the aerial of hall shot culture,"I couldn't quite understand that, can you please rephrase?",Modernism and Postmodernism,False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,9,1,58,9.0,9,12,3.6,84.9,3.65,1.0,0.7582,13.0,13.0,13.0,0.0,0.0,False,0.0,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",8930.0,9141.0,169.0,159.0,28.0,1005.0,846.0,9011.0,1061.0,2243.0,173.0,173.0,1.0,14.0,325.0,82.4,1.0,2050.0,3134.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,when was yale divinity school established,Yale Divinity School was established in eighteen forty-six.,1822,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,59,9.0,9,12,3.6,37.9,10.21,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.5714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6193.0,6278.0,143.0,134.0,27.0,960.0,826.0,6256.0,1305.0,2521.0,252.0,252.0,1.0,13.0,319.0,90.8,1.0,2481.0,3332.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,did the insurgency lead to any economic changes in burma,"Yes, the 1948 insurgency led to Burma becoming a socialist state and later a military dictatorship, resulting in significant economic isolation and underdevelopment.",an increase in economic sanctions against the Burmese Government.,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,23,1,165,23.0,23,31,9.2,-11.46,20.57,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6108,0.2,0.6108,0.0,0.1481,0.0,0.0,7.0,0.2857,0.1622,"{'years': ['1948'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6283.0,7219.0,355.0,286.0,29.0,1180.0,894.0,6369.0,1010.0,2598.0,404.0,493.0,2.0,30.0,322.0,84.3,1.0,1771.0,10623.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,how many students doesn't the university of texas have,I'm not aware of an exact number.,"40,000",True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,33,7.0,7,9,2.8,78.87,4.0,0.1111,0.0392,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6144.0,6210.0,122.0,113.0,28.0,979.0,866.0,6185.0,665.0,1774.0,125.0,125.0,1.0,10.0,321.0,81.9,1.0,1984.0,1904.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,The company that made this statement is Microsoft.,CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,50,8.0,8,11,3.2,50.67,8.18,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.1661,0.25,0.1673,0.0012,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6863.0,6959.0,132.0,119.0,28.0,985.0,866.0,6934.0,980.0,2130.0,161.0,161.0,1.0,10.0,322.0,75.4,1.0,2319.0,2519.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,I'm having trouble understanding that. Can you please repeat your question?,"The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,True,True,1.0,1.0,,,11,2,75,5.5,5,15,4.4,62.82,5.86,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,4518.0,4980.0,189.0,92.0,20.0,910.0,818.0,4591.0,1195.0,2232.0,123.0,226.0,2.0,15.0,317.0,79.2,1.0,1894.0,3680.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,Xbox Live is now known as Xbox Game Pass.,Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,41,9.0,9,12,3.6,113.1,-0.28,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.2331,0.1429,0.4769,0.2438,0.3333,0.0,0.0,3.0,0.6667,0.3664,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Game Pass', 'Xbox Live'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6190.0,6303.0,150.0,140.0,26.0,1041.0,901.0,6281.0,1048.0,2246.0,153.0,153.0,1.0,12.0,319.0,79.5,1.0,2414.0,2867.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,The King of Prussia who saw himself as a leader of the Enlightenment was Frederick the Great.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,17,1,93,17.0,17,23,6.8,65.17,8.39,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,1.0,0.75,1.0,0.0,0.2667,1.0,0.0,2.0,1.0,0.3073,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,7323.0,203.0,195.0,22.0,1046.0,851.0,7266.0,1027.0,2316.0,239.0,239.0,1.0,20.0,324.0,98.3,1.0,2220.0,4376.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Frederic Chopin began his journey to Western Europe when he was 20 years old, traveling from Warsaw to Paris in 1831.",2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,21,1,117,21.0,21,28,8.4,64.66,9.46,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.8386,0.4286,0.5462,-0.2924,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': ['1831'], 'quantities': ['20 years'], 'name_spans': ['Frederic Chopin', 'Western Europe'], 'atom_count': 4}",,,False,constraint violation: opener_at_most_five_words,7537.0,7826.0,321.0,328.0,26.0,1241.0,913.0,7595.0,970.0,2561.0,345.0,345.0,1.0,30.0,325.0,93.3,1.0,2289.0,7883.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,About one percent of an offer is used in industrial machinery.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,62,11.0,11,15,4.4,49.54,9.08,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.8114,0.6667,0.6236,-0.1878,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,6378.0,129.0,120.0,26.0,1023.0,903.0,6348.0,985.0,2198.0,185.0,185.0,1.0,13.0,320.0,100.5,1.0,2443.0,3668.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"I'm having trouble understanding that. Is it ""the mass"" you mean as in a physical object?",1400,False,True,True,1.0,1.0,,,16,2,89,8.0,5,21,6.4,71.82,5.23,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.115,0.125,0.0,-0.115,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,9255.0,9335.0,290.0,97.0,29.0,952.0,855.0,9307.0,880.0,1956.0,120.0,234.0,2.0,22.0,329.0,75.6,1.0,2215.0,4260.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,"I couldn't quite understand that, can you please clarify what you mean by ""prove cupboard""?",in-situ leach process,False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,15,1,91,15.0,15,20,6.0,78.81,5.99,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.2713,0.2857,0.0,-0.2713,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",7351.0,7451.0,252.0,244.0,30.0,1111.0,867.0,7425.0,1075.0,2421.0,230.0,230.0,1.0,20.0,329.0,79.3,1.0,2391.0,4690.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,Healthcare advocates generally respect patients' autonomy and rights.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,69,8.0,8,12,3.2,-2.21,15.56,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.5027,0.2857,1.0,0.4973,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,6949.0,150.0,138.0,26.0,956.0,818.0,6920.0,1017.0,2174.0,197.0,197.0,1.0,12.0,318.0,79.8,1.0,2328.0,3691.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,The Declaration of the Rights of Man and of the Citizen.,French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,56,11.0,11,15,4.4,72.62,5.86,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.1306,0.25,0.1306,0.0,0.8,0.0,0.0,12.0,0.6667,0.7722,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7815.0,7933.0,157.0,149.0,28.0,1016.0,867.0,7865.0,1021.0,2212.0,171.0,171.0,1.0,13.0,320.0,82.5,1.0,2119.0,2774.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,"According to available data, public expenditure on health as a percentage of GDP after 2004 varies by country, but globally, it is around 9% for developed countries.",8.9,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,27,1,165,27.0,27,36,10.8,35.3,15.04,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.6552,0.375,1.0,0.3448,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2004'], 'quantities': ['9'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,10184.0,10849.0,401.0,344.0,31.0,1185.0,841.0,10271.0,958.0,2569.0,423.0,517.0,2.0,36.0,326.0,89.6,1.0,2024.0,11656.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,I couldn't find any information on a specific lead scientist who believed Prince should be classified according to something other than just a sexual system.,Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,25,1,157,25.0,25,33,10.0,42.72,13.51,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.8977,0.6429,0.6979,-0.1998,0.0,0.0,0.0,5.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,10139.0,306.0,265.0,34.0,1048.0,783.0,10109.0,-6764.0,-5384.0,328.0,406.0,2.0,28.0,329.0,91.3,1.0,-5359.0,8463.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"It seems you're asking about similarities between personal choice and teaching methods, but I'm not sure what specific aspect of this you'd like to know more about. Can you please clarify what you mean by ""the teacher""?",accumulated experiences,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,37,2,219,18.5,27,49,14.8,62.3,9.17,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.1498,0.0588,0.0,-0.1498,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,7887.0,516.0,299.0,28.0,1157.0,858.0,7592.0,916.0,2380.0,302.0,469.0,3.0,45.0,324.0,87.2,1.0,2225.0,12318.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,I couldn't find any information on specific staffers being arrested. Can you please provide more context or clarify who you are referring to?,"crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,23,2,141,11.5,10,31,9.2,62.75,7.36,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.6398,0.2,0.6398,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5261.0,5479.0,302.0,148.0,26.0,1002.0,854.0,5367.0,820.0,2064.0,237.0,425.0,2.0,27.0,316.0,89.3,1.0,2061.0,7349.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,"There is no Bermuda landmass, but there is Long Island, which is part of New York State in the United States. It has three main inhabited areas: Nassau and Suffolk on the North Shore, and Kings County on the South Shore.",two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,41,2,220,20.5,21,55,16.4,78.73,7.37,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.8253,0.1818,0.5137,-0.3116,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Kings County', 'Long Island', 'New York State', 'North Shore', 'South Shore', 'United States'], 'atom_count': 6}",,,False,constraint violation: opener_at_most_five_words,6065.0,7273.0,505.0,280.0,28.0,1099.0,819.0,6135.0,-2576.0,-1135.0,338.0,619.0,3.0,50.0,326.0,98.9,1.0,-2031.0,12387.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?",fearing traffic problems how many people refused to leave the galveston before hurricane ike,"According to historical records, approximately 30,000 people left Galveston before Hurricane Ike in 2008.",forty percent,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,105,14.0,14,19,5.6,17.38,14.31,0.0769,0.0455,13.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.4813,0.4167,0.4813,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['2008'], 'quantities': ['30,000'], 'name_spans': ['Hurricane Ike'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,9627.0,10338.0,269.0,275.0,32.0,1163.0,888.0,9700.0,1048.0,2533.0,317.0,317.0,1.0,24.0,329.0,89.1,1.0,1851.0,6710.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,what were their periods of during the triassic,"I'm sorry I didn't catch that. Can you please clarify what you mean by ""their periods""?",increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,2,87,8.0,6,21,6.4,92.97,2.28,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3283,0.1429,0.3283,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5726.0,5817.0,262.0,116.0,28.0,945.0,829.0,5784.0,901.0,1969.0,119.0,267.0,2.0,22.0,320.0,83.8,1.0,2110.0,4922.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,what do the chinese say is a total number of shocked after the quake,I couldn't find any reliable information on what the Chinese say is a total number of people shocked after a quake. Can you please provide more context or clarify which specific event you are referring to?,"42,719",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,36,2,205,18.0,21,48,14.4,59.32,9.46,0.1429,0.0725,14.0,2.0,2.0,0.0,0.0,False,1.0,mild,1.0,0.3529,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,8406.0,429.0,260.0,28.0,1122.0,862.0,8259.0,890.0,2321.0,303.0,534.0,2.0,40.0,325.0,93.2,1.0,2340.0,10843.0
