====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:41
Run label              : 03 llama3.2:3b-q4_K_M t0
Transcripts            : ..\results\text-only\03-llama3_2_3b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_111722\transcripts.yaml
Run directory          : ..\results\text-only\03-llama3_2_3b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_111722
System prompt          : ..\results\text-only\03-llama3_2_3b_instruct_q4_K_M-t0_0-vosk_cpu\20260815_111722\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.2:3b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_111722.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00089     	unspecified               	  0.10	  FAIL	    90	     8	   50.7	  0.17	   0.17	    6959	     -	     -	     -	     -	     NO
00093     	unspecified               	  0.80	  PASS	   100	    11	   62.8	  0.00	   0.00	    4980	     -	     -	     -	     -	    yes
00100     	unspecified               	  0.43	  FAIL	    90	     9	  113.1	  0.23	   0.48	    6303	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.08	  FAIL	    90	    17	   65.2	  1.00	   1.00	    7323	     -	     -	     -	     -	     NO
00118     	unspecified               	  0.27	  FAIL	    90	    21	   64.7	  0.84	   0.55	    7826	     -	     -	     -	     -	     NO
00124     	unspecified               	  0.11	  FAIL	    90	    11	   49.5	  0.81	   0.62	    6378	     -	     -	     -	     -	     NO
00130     	unspecified               	  3.60	  PASS	   100	    16	   71.8	  0.11	   0.00	    9335	     -	     -	     -	     -	    yes
00149     	unspecified               	  0.35	  FAIL	    80	    15	   78.8	  0.27	   0.00	    7451	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  FAIL	    90	     8	   -2.2	  0.50	   1.00	    6949	     -	     -	     -	     -	     NO
00178     	unspecified               	  0.11	  FAIL	    90	    11	   72.6	  0.13	   0.13	    7933	     -	     -	     -	     -	     NO
00181     	unspecified               	  0.07	  FAIL	    90	    27	   35.3	  0.66	   1.00	   10849	     -	     -	     -	     -	     NO
00197     	unspecified               	  0.17	  FAIL	    90	    25	   42.7	  0.90	   0.70	   10139	     -	     -	     -	     -	     NO
00201     	unspecified               	  0.42	  FAIL	    90	    37	   62.3	  0.15	   0.00	    7887	     -	     -	     -	     -	     NO
00206     	unspecified               	  0.20	  FAIL	    90	    23	   62.8	  0.64	   0.64	    5479	     -	     -	     -	     -	     NO
00208     	unspecified               	  0.33	  FAIL	    90	    41	   78.7	  0.83	   0.51	    7273	     -	     -	     -	     -	     NO
00211     	unspecified               	  0.08	  FAIL	    90	    14	   17.4	  0.48	   0.48	   10338	     -	     -	     -	     -	     NO
00233     	unspecified               	  0.12	  FAIL	    90	    16	   93.0	  0.33	   0.33	    5817	     -	     -	     -	     -	     NO
00236     	unspecified               	  0.14	  FAIL	    90	    36	   59.3	  1.00	   1.00	    8406	     -	     -	     -	     -	     NO
00244     	unspecified               	  0.00	  FAIL	    90	    18	   57.0	  1.00	   1.00	    7831	     -	     -	     -	     -	     NO
00245     	unspecified               	  0.22	  FAIL	    90	    28	   77.8	  0.58	   0.35	    7093	     -	     -	     -	     -	     NO
00259     	unspecified               	  0.00	  FAIL	    90	    12	   67.8	  1.00	   1.00	    6799	     -	     -	     -	     -	     NO
00261     	unspecified               	  0.15	  FAIL	    90	    15	   67.5	  0.67	   0.67	    7134	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.29	  FAIL	    80	     9	   56.7	  0.00	   0.00	   11250	     -	     -	     -	     -	     NO
00267     	unspecified               	  0.29	  FAIL	    90	    17	   35.3	  1.00	   0.46	    6275	     -	     -	     -	     -	     NO
00271     	unspecified               	  0.33	  FAIL	    90	    18	   47.6	  0.20	   0.16	    8345	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.33	  FAIL	    90	    14	   29.5	  0.30	   0.30	    5448	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  FAIL	    89	     6	   59.8	  1.00	   1.00	    5816	     -	     -	     -	     -	     NO
00305     	unspecified               	  0.92	  FAIL	    90	    14	   53.6	  1.00	   0.00	    7559	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.69	  FAIL	    80	     8	   82.4	  0.00	   0.00	    9468	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  PASS	   100	     5	  100.2	  0.25	   0.25	    8192	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.42	  FAIL	    80	    17	   55.2	  0.28	   0.19	    9263	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  FAIL	    80	    30	   59.1	  1.00	   0.66	    7166	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.17	  FAIL	    90	    54	   60.4	  0.24	   0.00	    7609	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    16	   47.8	  0.69	   0.00	    9423	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  FAIL	    90	    14	   59.7	  0.75	   0.71	    6361	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.55	  FAIL	    90	    22	   53.4	  0.27	   0.26	   10164	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  FAIL	    80	    10	   52.9	  0.00	   0.00	    7339	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.38	  FAIL	    90	    23	   47.4	  0.74	   0.32	    6874	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.20	  FAIL	    80	    13	   70.0	  0.00	   0.00	    7786	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  FAIL	    80	     9	  103.7	  0.00	   0.00	    6102	     -	     -	     -	     -	     NO
00406     	unspecified               	  0.08	  PASS	   100	    18	   80.2	  0.59	   0.49	    7577	     -	     -	     -	     -	    yes
00417     	unspecified               	  0.20	  FAIL	    90	     8	   40.1	  0.50	   0.31	    9396	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.05	  FAIL	    90	    32	   24.0	  0.19	   0.19	   10918	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  FAIL	    90	     8	   71.8	  0.00	   0.00	    7544	     -	     -	     -	     -	     NO
00432     	unspecified               	  0.17	  FAIL	    89	     7	   54.7	  0.00	   0.00	    8605	     -	     -	     -	     -	     NO
00433     	unspecified               	  0.90	  FAIL	    90	    25	   69.8	  1.00	   0.00	    6305	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.17	  FAIL	    90	    14	   91.0	  0.29	   0.29	    5507	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.57	  PASS	   100	    17	   78.8	  0.60	   0.39	    6596	     -	     -	     -	     -	    yes
00444     	unspecified               	  0.00	  PASS	   100	     4	   12.4	  1.00	   1.00	    5161	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.69	  FAIL	    90	    26	   73.2	  0.68	   0.09	   10974	     -	     -	     -	     -	     NO
00455     	unspecified               	  1.22	  FAIL	    90	    16	   63.7	  0.79	   0.00	    8631	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.83	  PASS	   100	    11	   78.2	  0.00	   0.00	    6722	     -	     -	     -	     -	    yes
00460     	unspecified               	  0.30	  FAIL	    80	    14	   89.9	  1.00	   0.47	    5843	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.50	  FAIL	    80	     8	  103.5	  0.00	   0.00	    7281	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.44	  FAIL	    90	    26	   53.7	  0.50	   0.81	    7742	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  FAIL	    90	     8	   29.5	  0.24	   0.24	    5815	     -	     -	     -	     -	     NO
00481     	unspecified               	  0.14	  FAIL	    90	    31	   65.6	  0.73	   0.50	    7262	     -	     -	     -	     -	     NO
00484     	unspecified               	  0.30	  FAIL	    80	    16	   58.4	  0.30	   0.00	    7806	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  PASS	   100	    12	   73.8	  0.34	   0.00	    7032	     -	     -	     -	     -	    yes
00497     	unspecified               	  0.14	  FAIL	    89	     7	   42.6	  0.64	   0.64	    6271	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  PASS	   100	     5	   66.4	  0.49	   0.49	    7603	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  FAIL	    89	     7	   66.8	  0.21	   0.21	    9759	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    90	    14	   17.4	  0.86	   0.53	   10593	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    90	    21	   63.2	  0.81	   0.39	    7464	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    24	   73.2	  1.00	   0.80	    7089	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    90	    28	   68.8	  0.65	   0.29	    6880	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    89	     6	   59.8	  0.28	   0.28	    8109	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  FAIL	    90	    15	  -22.7	  0.43	   0.49	    7612	     -	     -	     -	     -	     NO
00532     	unspecified               	  0.27	  FAIL	    80	     9	    0.3	  0.57	   0.56	    8099	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.22	  PASS	   100	     5	   32.6	  0.00	   0.00	    7813	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.33	  PASS	   100	    11	   24.4	  0.33	   0.29	    6559	     -	     -	     -	     -	    yes
00554     	unspecified               	  0.30	  FAIL	    78	     6	   45.6	  0.00	   0.00	    6482	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  PASS	   100	    11	   47.4	  0.11	   0.11	    9434	     -	     -	     -	     -	    yes
00573     	unspecified               	  0.54	  FAIL	    80	     9	   84.9	  0.00	   0.00	    9282	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  PASS	   100	     5	   66.4	  0.72	   1.00	    6884	     -	     -	     -	     -	    yes
00594     	unspecified               	  0.33	  FAIL	    80	    21	   68.7	  1.00	   0.68	    7060	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  PASS	   100	     5	   32.6	  0.00	   0.00	    9896	     -	     -	     -	     -	    yes
00616     	unspecified               	  0.00	  FAIL	    89	     7	   42.6	  0.00	   0.00	    6707	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  PASS	   100	     5	   49.5	  0.00	   0.00	    5397	     -	     -	     -	     -	    yes
00628     	unspecified               	  0.27	  FAIL	    80	     8	  103.5	  0.00	   0.00	    9135	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    90	    10	   44.4	  0.40	   0.25	    7741	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    30	   73.2	  1.00	   0.84	    7274	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    10	   86.7	  0.78	   0.00	    7934	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    28	   42.5	  0.14	   0.16	    8440	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    20	   69.8	  0.19	   0.19	   10769	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  PASS	   100	    21	   22.9	  0.85	   0.00	    8922	     -	     -	     -	     -	    yes
00669     	unspecified               	  0.08	  FAIL	    90	    12	   74.8	  0.91	   0.91	    8753	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    19	   76.2	  0.38	   0.29	    8246	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    90	    23	   87.9	  0.32	   0.70	   10219	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    25	   -1.3	  0.58	   0.58	    7650	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	     9	   75.5	  0.41	   0.41	    6930	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	     5	   32.6	  0.14	   0.14	    8021	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  FAIL	    89	     7	   18.4	  0.39	   0.00	    7819	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    24	   20.3	  1.00	   0.00	    8260	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    90	    29	   75.4	  0.82	   0.00	    9041	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    30	   66.4	  1.00	   1.00	    6084	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  PASS	   100	    14	   78.9	  0.31	   0.00	    6908	     -	     -	     -	     -	    yes
00785     	unspecified               	  0.00	  FAIL	    90	    18	   52.3	  1.00	   1.00	    7117	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    35	   11.8	  0.71	   0.48	    8969	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    23	   81.1	  0.56	   0.24	    7041	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    80	     9	  103.7	  0.00	   0.00	    6106	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    12	   67.8	  1.00	   0.71	    6655	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    31	   30.7	  0.79	   0.79	    7625	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  FAIL	    90	     8	   50.7	  0.32	   0.00	    6981	     -	     -	     -	     -	     NO
00830     	unspecified               	  0.14	  FAIL	    90	    30	   70.3	  0.80	   0.75	    6883	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      15.8	      15.8	     0.0
no_follow_up_question             	      63.3	      63.3	     0.0
opener_ends_with_full_stop        	      85.0	      85.0	     0.0
answers_in_english                	      99.0	      99.0	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      15.8	      15.8	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	      5.9	      0.786	      0.786	   12.0	     7117
mild          	  66	  0.200	     15.2	      0.534	      0.473	   14.0	     7323
severe        	  37	  0.692	     21.6	      0.311	      0.000	   14.0	     7742
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7232	     6480	     8231	     9575	    10135	    11212
stt_endpoint_delay      	 119	      935	      826	     1014	     1091	     1118	     1305
llm_prompt_eval         	 119	       28	       26	       29	       32	       33	       35
llm_ttft                	 119	      867	      842	      898	      914	      946	      973
llm_first_chunk_fill    	 119	      159	      119	      242	      288	      313	      375
llm_ttfc                	 119	     1041	      978	     1114	     1158	     1187	     1299
tts_first_chunk         	 119	      211	      154	      289	      342	      367	      437
ttfa                    	 119	     2188	     1975	     2334	     2480	     2534	     2694
llm_eval                	 119	      224	      148	      298	      406	      424	      702
tts_total               	 119	      252	      172	      358	      470	      510	      700
e2e_response_ready      	 119	     7522	     6877	     8423	     9786	    10363	    11250
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 86.5   mean 85.9
generated tokens                : median 20.0   mean 20.9
prompt tokens                   : median 322.0   mean 322.5
synthesized audio (ms)          : median 4690.0   mean 5556.4

Resource use (run medians):
  cpu_percent         : 8.9
  gpu_mem_used_mb     : 2540.0
  gpu_util_percent    : 5.9
  llm_model_vram_mb   : 2097.0
  llm_rss_mb          : 864.1
  llm_vram_mb         : 2540.0
  ram_percent         : 5.1
  rss_mb              : 583.2

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   15.867	    9.297	   14.000	    4.000	   54.000	     [14.275, 17.525]
sentence_count                  	 120	    1.267	    0.444	    1.000	    1.000	    2.000	       [1.192, 1.350]
opening_words                   	 120	   12.750	    7.381	   10.000	    4.000	   37.000	     [11.475, 14.117]
mean_words_per_sentence         	 120	   12.713	    6.707	   10.750	    4.000	   35.000	     [11.554, 13.917]
estimated_tokens                	 120	   21.242	   12.356	   19.000	    5.000	   72.000	     [19.125, 23.450]
estimated_spoken_seconds        	 120	    6.347	    3.719	    5.600	    1.600	   21.600	       [5.710, 7.010]
flesch_reading_ease             	 120	   55.959	   27.486	   59.715	  -24.850	  113.100	     [50.901, 60.944]
flesch_kincaid_grade            	 120	    8.613	    4.372	    8.360	   -0.280	   20.570	       [7.831, 9.379]
request_coverage                	 120	    0.490	    0.351	    0.503	    0.000	    1.000	       [0.427, 0.551]
echo_ratio                      	 120	    0.314	    0.225	    0.321	    0.000	    0.800	       [0.274, 0.353]
intent_coverage                 	 120	    0.368	    0.344	    0.289	    0.000	    1.000	       [0.305, 0.429]
coverage_intent_gap             	 120	   -0.122	    0.267	    0.000	   -1.000	    0.497	     [-0.169, -0.076]
answer_presence                 	 120	    0.025	    0.157	    0.000	    0.000	    1.000	       [0.000, 0.058]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.038	    0.116	    0.000	    0.000	    0.800	       [0.020, 0.060]
reference_rouge_1               	 120	    0.088	    0.229	    0.000	    0.000	    1.000	       [0.049, 0.131]
reference_rouge_l               	 120	    0.040	    0.117	    0.000	    0.000	    0.772	       [0.021, 0.062]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7471.790	 1405.293	 7232.000	 4591.000	11212.000	 [7225.208, 7726.625]
lat_stt_endpoint_delay          	 119	  375.941	 1431.282	  935.000	-6764.000	 1305.000	   [110.359, 612.414]
lat_llm_prompt_eval             	 119	   28.076	    2.762	   28.000	   20.000	   35.000	     [27.588, 28.563]
lat_llm_ttft                    	 119	  865.588	   49.705	  867.000	  608.000	  973.000	   [856.798, 874.244]
lat_llm_first_chunk_fill        	 119	  180.689	   76.850	  159.000	   62.000	  375.000	   [167.376, 194.496]
lat_llm_ttfc                    	 119	 1046.277	   96.004	 1041.000	  680.000	 1299.000	 [1029.117, 1063.389]
lat_tts_first_chunk             	 119	  226.008	   83.148	  211.000	  114.000	  437.000	   [211.252, 240.930]
lat_ttfa                        	 119	 1652.445	 1448.340	 2188.000	-5384.000	 2694.000	 [1383.351, 1894.567]
lat_llm_eval                    	 119	  238.269	  112.768	  224.000	   68.000	  702.000	   [218.486, 258.370]
lat_tts_total                   	 119	  281.798	  128.087	  252.000	  114.000	  700.000	   [259.629, 304.979]
lat_e2e_response_ready          	 119	 7702.076	 1396.612	 7522.000	 4980.000	11250.000	 [7455.450, 7950.032]
llm_prompt_tokens               	 119	  322.504	    4.008	  322.000	  316.000	  335.000	   [321.807, 323.227]
llm_eval_tokens                 	 119	   20.891	   10.742	   20.000	    6.000	   63.000	     [19.017, 22.807]
llm_tokens_per_sec              	 119	   85.930	    7.585	   86.500	   69.400	  116.500	     [84.593, 87.286]
tts_audio_ms                    	 119	 5556.361	 3110.211	 4690.000	 1590.000	16312.000	 [5011.167, 6121.676]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : The campus TV station is called KUTV.
  constraint violations:
    - opener_at_most_five_words: observed 7 words: The campus TV station is called KUTV. | required first sentence <= 5 words
  not accepted because: constraint violation: opener_at_most_five_words
