====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:58
Run label              : 22 gemma3:27b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\22-gemma3_27b_it_q4_K_M-t0.7_s42-vosk_cpu\20260815_160413\transcripts.yaml
Run directory          : ..\results\text-only\22-gemma3_27b_it_q4_K_M-t0.7_s42-vosk_cpu\20260815_160413
System prompt          : ..\results\text-only\22-gemma3_27b_it_q4_K_M-t0.7_s42-vosk_cpu\20260815_160413\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : gemma3:27b-it-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_160413.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00670     	unspecified               	  0.06	  PASS	   100	    34	   46.0	  0.38	   0.28	   10735	     -	     -	     -	     -	    yes
00673     	unspecified               	  0.29	  PASS	   100	    41	   58.8	  0.75	   0.55	   12906	     -	     -	     -	     -	    yes
00686     	unspecified               	  0.00	  PASS	   100	    43	   29.0	  0.58	   0.58	   10373	     -	     -	     -	     -	    yes
00692     	unspecified               	  0.14	  FAIL	    90	    34	   70.9	  0.77	   0.77	    8898	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	    34	   58.5	  0.44	   0.43	   10456	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  PASS	   100	    39	   33.1	  0.60	   0.00	   10371	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  FAIL	    90	    33	   41.9	  0.30	   0.00	   10714	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    90	    38	   62.6	  0.41	   0.00	   11611	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  PASS	   100	    52	   54.2	  1.00	   1.00	    9306	     -	     -	     -	     -	    yes
00778     	unspecified               	  0.43	  PASS	   100	    40	   74.9	  0.67	   0.46	    9670	     -	     -	     -	     -	    yes
00785     	unspecified               	  0.00	  FAIL	    90	    38	   53.7	  0.56	   0.56	    9841	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  PASS	   100	    44	   24.7	  0.56	   0.82	   11627	     -	     -	     -	     -	    yes
00801     	unspecified               	  0.30	  PASS	   100	    44	   63.1	  0.19	   0.22	    9859	     -	     -	     -	     -	    yes
00819     	unspecified               	  0.43	  FAIL	    90	    39	   72.2	  0.18	   0.22	    8875	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  PASS	   100	    40	   34.7	  0.45	   0.00	    9455	     -	     -	     -	     -	    yes
00827     	unspecified               	  0.00	  PASS	   100	    35	   45.1	  0.39	   0.39	   10040	     -	     -	     -	     -	    yes
00828     	unspecified               	  1.10	  PASS	   100	    31	   73.5	  0.48	   0.00	    9369	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	    36	   63.1	  0.79	   1.00	    9320	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      75.8	      75.8	     0.0
no_follow_up_question             	      78.3	      78.3	     0.0
opener_ends_with_full_stop        	      98.3	      98.3	     0.0
at_most_two_detail_sentences      	      98.3	      98.3	     0.0
total_sentences_at_most_three     	      98.3	      98.3	     0.0
non_empty                         	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      73.3	      73.3	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     70.6	      0.564	      0.564	   36.0	     9493
mild          	  66	  0.200	     78.8	      0.551	      0.463	   39.0	    10016
severe        	  37	  0.692	     64.9	      0.443	      0.115	   39.0	    10391
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7226	     6481	     8230	     9561	    10127	    11186
stt_endpoint_delay      	 119	      934	      824	     1012	     1090	     1118	     1301
llm_prompt_eval         	 119	      652	      647	      657	      665	      671	      689
llm_ttft                	 119	     2278	     2222	     2314	     2346	     2367	     2447
llm_first_chunk_fill    	 119	      230	      202	      262	      326	      369	      946
llm_ttfc                	 119	     2504	     2440	     2571	     2636	     2715	     3257
tts_first_chunk         	 119	      121	      102	      144	      173	      222	      381
ttfa                    	 119	     3554	     3372	     3686	     3791	     4034	     4597
llm_eval                	 119	     1650	     1446	     1866	     2033	     2414	     2938
tts_total               	 119	      667	      586	      727	      825	      883	     1001
e2e_response_ready      	 119	    10082	     9274	    11442	    12284	    12934	    13937
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 28.2   mean 28.2
generated tokens                : median 46.0   mean 47.4
prompt tokens                   : median 315.0   mean 315.4
synthesized audio (ms)          : median 13328.0   mean 13597.8

Resource use (run medians):
  cpu_percent         : 9.2
  gpu_mem_used_mb     : 18306.0
  gpu_util_percent    : 69.7
  llm_model_vram_mb   : 16672.0
  llm_rss_mb          : 1823.2
  llm_vram_mb         : 18306.0
  ram_percent         : 5.2
  rss_mb              : 657.6

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   38.742	    7.502	   38.000	   20.000	   67.000	     [37.467, 40.150]
sentence_count                  	 120	    2.983	    0.224	    3.000	    2.000	    4.000	       [2.942, 3.025]
opening_words                   	 120	    5.350	    2.608	    5.000	    1.000	   20.000	       [4.917, 5.842]
mean_words_per_sentence         	 120	   13.009	    2.449	   12.833	    8.333	   22.333	     [12.586, 13.462]
estimated_tokens                	 120	   51.633	    9.949	   51.000	   27.000	   89.000	     [49.933, 53.492]
estimated_spoken_seconds        	 120	   15.497	    3.001	   15.200	    8.000	   26.800	     [14.987, 16.060]
flesch_reading_ease             	 120	   53.636	   15.189	   54.505	   13.390	   98.100	     [50.926, 56.391]
flesch_kincaid_grade            	 120	    9.010	    2.235	    8.935	    2.140	   14.040	       [8.609, 9.405]
request_coverage                	 120	    0.517	    0.288	    0.498	    0.000	    1.000	       [0.467, 0.569]
echo_ratio                      	 120	    0.147	    0.097	    0.136	    0.000	    0.556	       [0.130, 0.165]
intent_coverage                 	 120	    0.398	    0.304	    0.394	    0.000	    1.000	       [0.344, 0.452]
coverage_intent_gap             	 120	   -0.120	    0.243	   -0.002	   -1.000	    0.325	     [-0.164, -0.078]
answer_presence                 	 120	    0.067	    0.251	    0.000	    0.000	    1.000	       [0.025, 0.117]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.028	    0.051	    0.000	    0.000	    0.391	       [0.020, 0.037]
reference_rouge_1               	 120	    0.167	    0.283	    0.000	    0.000	    1.000	       [0.119, 0.218]
reference_rouge_l               	 120	    0.030	    0.051	    0.000	    0.000	    0.381	       [0.021, 0.039]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7472.865	 1405.081	 7226.000	 4588.000	11186.000	 [7225.980, 7727.555]
lat_stt_endpoint_delay          	 119	  376.445	 1431.067	  934.000	-6764.000	 1301.000	   [110.612, 612.895]
lat_llm_prompt_eval             	 119	  651.832	   10.672	  652.000	  618.000	  689.000	   [649.933, 653.715]
lat_llm_ttft                    	 119	 2270.521	   68.720	 2278.000	 2079.000	 2447.000	 [2258.041, 2282.798]
lat_llm_first_chunk_fill        	 119	  250.966	  108.868	  230.000	   41.000	  946.000	   [233.412, 271.800]
lat_llm_ttfc                    	 119	 2521.487	  133.853	 2504.000	 2263.000	 3257.000	 [2498.521, 2546.480]
lat_tts_first_chunk             	 119	  132.597	   49.037	  121.000	   70.000	  381.000	   [124.310, 141.865]
lat_ttfa                        	 119	 3042.092	 1457.450	 3554.000	-4239.000	 4597.000	 [2770.979, 3285.194]
lat_llm_eval                    	 119	 1685.185	  338.796	 1650.000	  846.000	 2938.000	 [1626.479, 1745.488]
lat_tts_total                   	 119	  663.975	  121.415	  667.000	  330.000	 1001.000	   [642.840, 685.433]
lat_e2e_response_ready          	 119	10311.286	 1435.947	10082.000	 7518.000	13937.000	[10056.782, 10563.632]
llm_prompt_tokens               	 119	  315.370	    3.946	  315.000	  309.000	  327.000	   [314.672, 316.084]
llm_eval_tokens                 	 119	   47.445	    9.517	   46.000	   25.000	   83.000	     [45.806, 49.160]
llm_tokens_per_sec              	 119	   28.161	    0.640	   28.200	   26.400	   29.500	     [28.047, 28.272]
tts_audio_ms                    	 119	13597.815	 2843.712	13328.000	 7720.000	22233.000	[13106.272, 14101.652]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : Certainly. The campus TV station is called BUTV eleven. It broadcasts student produced
             content and offers opportunities to get involved with media production. Would you like
             to know how to find their schedule or contact them?
  constraint violations:
    - at_most_two_detail_sentences: observed 3 detail sentences | required 0 to 2 sentences after the opener
