====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:47
Run label              : 08 llama3.1:8b-q8_0 t0.7/s42
Transcripts            : ..\results\text-only\08-llama3_1_8b_instruct_q8_0-t0.7_s42-vosk_cpu\20260815_130924\transcripts.yaml
Run directory          : ..\results\text-only\08-llama3_1_8b_instruct_q8_0-t0.7_s42-vosk_cpu\20260815_130924
System prompt          : ..\results\text-only\08-llama3_1_8b_instruct_q8_0-t0.7_s42-vosk_cpu\20260815_130924\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.1:8b-instruct-q8_0
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_130924.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00476     	unspecified               	  0.00	  PASS	   100	    29	   48.2	  0.24	   0.24	    6292	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.14	  PASS	   100	    21	   43.1	  0.73	   0.50	    7184	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.30	  FAIL	    80	    26	   40.5	  0.31	   0.00	    8058	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	    46	   40.5	  1.00	   0.62	    7033	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.14	  FAIL	    90	    55	   46.7	  0.65	   0.65	    7164	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  PASS	   100	    15	   80.8	  0.23	   0.23	    7913	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  FAIL	    90	    34	   73.4	  0.54	   0.54	    9796	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    90	    48	   40.8	  0.57	   0.37	   10588	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    90	    26	   66.7	  0.64	   0.23	    7623	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    52	   43.8	  0.37	   0.35	    7420	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    90	    17	   93.7	  1.00	   0.29	    6754	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    90	    34	   30.3	  0.29	   0.13	    8811	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  FAIL	    90	    40	    6.8	  0.33	   0.38	    8261	     -	     -	     -	     -	     NO
00532     	unspecified               	  0.27	  FAIL	    90	    60	   38.5	  0.78	   0.76	    8890	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.22	  PASS	   100	    36	   44.3	  0.25	   0.21	    8269	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.33	  FAIL	    90	    34	   62.7	  0.33	   0.29	    7141	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  FAIL	    90	    33	   28.6	  0.64	   0.41	    7043	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  FAIL	    90	    53	   37.3	  0.65	   0.65	   10097	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    80	    16	   84.8	  0.00	   0.00	    9607	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    45	   63.7	  0.72	   1.00	    7409	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    80	    17	   70.1	  0.66	   0.35	    7117	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    49	   43.5	  0.47	   0.00	   10496	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    90	    25	   38.5	  1.00	   1.00	    7094	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  FAIL	    90	    48	   30.2	  0.69	   0.69	    6245	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.27	  FAIL	    90	    25	   65.6	  0.48	   0.48	    9244	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    90	    30	   70.3	  0.81	   0.76	    7749	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    32	   69.1	  0.16	   0.16	    7741	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    32	   74.3	  1.00	   0.00	    8569	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    70	   47.8	  0.55	   0.64	    9065	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    42	   48.5	  0.30	   0.30	   10756	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    51	   -7.8	  0.65	   0.00	    9716	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    90	    46	   60.3	  0.91	   0.91	    9164	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    20	   48.6	  0.17	   0.26	    8256	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    90	    46	   75.4	  0.22	   0.85	   10700	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    24	   -7.9	  0.56	   0.56	    7879	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	    34	   70.9	  0.77	   0.77	    6929	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	    36	   44.3	  0.12	   0.12	    8274	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  FAIL	    90	    39	   41.8	  0.40	   0.00	    8350	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    33	   34.2	  0.15	   0.00	    8612	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    80	    23	   69.5	  0.21	   0.00	    9176	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    48	   67.2	  0.33	   0.33	    6528	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    18	   84.9	  0.67	   0.47	    6894	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    47	    9.1	  1.00	   1.00	    7945	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    31	   16.4	  0.13	   0.00	    9105	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    34	   40.3	  0.14	   0.00	    7359	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    90	    17	   73.8	  0.00	   0.00	    6305	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    44	   55.4	  0.65	   0.25	    7321	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    32	   76.9	  0.39	   0.39	    7887	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	     9	   61.3	  0.00	   0.00	    7026	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	    36	   65.4	  0.40	   0.50	    6987	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      15.0	      15.0	     0.0
no_follow_up_question             	      75.8	      75.8	     0.0
opener_ends_with_full_stop        	      93.3	      93.3	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      15.0	      15.0	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     17.6	      0.564	      0.564	   36.0	     7560
mild          	  66	  0.200	     15.2	      0.533	      0.473	   36.0	     7913
severe        	  37	  0.692	     13.5	      0.398	      0.000	   29.0	     8233
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7225	     6471	     8226	     9568	    10136	    11204
stt_endpoint_delay      	 119	      935	      822	     1012	     1091	     1125	     1304
llm_prompt_eval         	 119	       42	       39	       44	       45	       47	       49
llm_ttft                	 119	      866	      838	      900	      942	      964	     1000
llm_first_chunk_fill    	 119	      251	      169	      395	      472	      519	      627
llm_ttfc                	 119	     1123	     1037	     1256	     1345	     1391	     1538
tts_first_chunk         	 119	      212	      148	      310	      350	      390	      538
ttfa                    	 119	     2239	     1988	     2530	     2700	     2758	     2954
llm_eval                	 119	      767	      566	      963	     1117	     1222	     1499
tts_total               	 119	      599	      434	      742	      860	      951	     1072
e2e_response_ready      	 119	     7898	     7110	     9020	    10275	    10706	    11414
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 57.1   mean 57.2
generated tokens                : median 44.0   mean 44.4
prompt tokens                   : median 307.0   mean 307.5
synthesized audio (ms)          : median 12596.0   mean 12696.7

Resource use (run medians):
  cpu_percent         : 9.6
  gpu_mem_used_mb     : 8364.0
  gpu_util_percent    : 28.4
  llm_model_vram_mb   : 7842.0
  llm_rss_mb          : 1083.0
  llm_vram_mb         : 8364.0
  ram_percent         : 5.0
  rss_mb              : 656.2

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   35.200	   12.700	   34.000	    9.000	   70.000	     [32.933, 37.392]
sentence_count                  	 120	    2.308	    0.646	    2.000	    1.000	    3.000	       [2.192, 2.417]
opening_words                   	 120	   13.067	    8.606	   10.000	    2.000	   44.000	     [11.558, 14.600]
mean_words_per_sentence         	 120	   15.721	    5.515	   15.000	    4.500	   44.000	     [14.749, 16.757]
estimated_tokens                	 120	   46.967	   16.862	   45.000	   12.000	   93.000	     [43.958, 49.875]
estimated_spoken_seconds        	 120	   14.080	    5.080	   13.600	    3.600	   28.000	     [13.173, 14.957]
flesch_reading_ease             	 120	   52.019	   20.518	   51.115	   -7.870	   94.300	     [48.390, 55.749]
flesch_kincaid_grade            	 120	    9.910	    3.525	    9.585	    2.300	   20.320	      [9.275, 10.543]
request_coverage                	 120	    0.486	    0.261	    0.492	    0.000	    1.000	       [0.441, 0.532]
echo_ratio                      	 120	    0.168	    0.112	    0.154	    0.000	    0.571	       [0.148, 0.188]
intent_coverage                 	 120	    0.391	    0.304	    0.361	    0.000	    1.000	       [0.338, 0.445]
coverage_intent_gap             	 120	   -0.095	    0.249	    0.000	   -1.000	    0.636	     [-0.140, -0.051]
answer_presence                 	 120	    0.058	    0.235	    0.000	    0.000	    1.000	       [0.017, 0.108]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.027	    0.054	    0.000	    0.000	    0.286	       [0.018, 0.037]
reference_rouge_1               	 120	    0.149	    0.286	    0.000	    0.000	    1.000	       [0.100, 0.204]
reference_rouge_l               	 120	    0.028	    0.057	    0.000	    0.000	    0.322	       [0.019, 0.039]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7474.135	 1404.920	 7225.000	 4606.000	11204.000	 [7227.407, 7728.807]
lat_stt_endpoint_delay          	 119	  375.647	 1431.239	  935.000	-6762.000	 1304.000	   [110.002, 612.168]
lat_llm_prompt_eval             	 119	   41.622	    3.226	   42.000	   34.000	   49.000	     [41.034, 42.185]
lat_llm_ttft                    	 119	  869.092	   51.669	  866.000	  674.000	 1000.000	   [859.429, 878.286]
lat_llm_first_chunk_fill        	 119	  281.790	  132.549	  251.000	   62.000	  627.000	   [258.618, 304.832]
lat_llm_ttfc                    	 119	 1150.882	  143.271	 1123.000	  801.000	 1538.000	 [1125.344, 1175.841]
lat_tts_first_chunk             	 119	  230.319	   95.449	  212.000	   84.000	  538.000	   [213.705, 247.458]
lat_ttfa                        	 119	 1761.244	 1461.466	 2239.000	-5541.000	 2954.000	 [1489.514, 2003.903]
lat_llm_eval                    	 119	  773.487	  259.861	  767.000	  231.000	 1499.000	   [728.042, 821.278]
lat_tts_total                   	 119	  595.740	  208.214	  599.000	  177.000	 1072.000	   [559.084, 633.364]
lat_e2e_response_ready          	 119	 8123.824	 1361.014	 7898.000	 5330.000	11414.000	 [7884.513, 8364.025]
llm_prompt_tokens               	 119	  307.504	    4.008	  307.000	  301.000	  320.000	   [306.807, 308.227]
llm_eval_tokens                 	 119	   44.437	   15.519	   44.000	   13.000	   90.000	     [41.731, 47.303]
llm_tokens_per_sec              	 119	   57.171	    1.471	   57.100	   53.000	   62.200	     [56.917, 57.434]
tts_audio_ms                    	 119	12696.664	 5095.505	12596.000	 3157.000	26911.000	[11796.650, 13630.937]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : now what does the name of the campus tv station
  response : That's on my university's website. You can find it by visiting our institution's
             homepage and clicking on the student life section, then looking for the tab about media
             outlets or student activities.
----------------------------------------------------------------------------------------------------
