====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:58:03
Run label              : 27 llama3.1:8b-q4_K_M t0
Transcripts            : ..\results\text-only\27-llama3_1_8b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_174549\transcripts.yaml
Run directory          : ..\results\text-only\27-llama3_1_8b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_174549
System prompt          : ..\results\text-only\27-llama3_1_8b_instruct_q4_K_M-t0_0-whisper-gpu\20260815_174549\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.1:8b-instruct-q4_K_M
  llm_temperature     : 0
  llm_seed            : None
  llm_max_tokens      : 150
  stt_engine          : whisper
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.205 (245/1198 words); strata: clean 65, mild 39, severe 16
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_174549.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00089     	unspecified               	  0.00	  PASS	   100	    30	   64.2	  0.13	   0.13	    8818	     -	     -	     -	     -	    yes
00093     	unspecified               	  0.00	  PASS	   100	    31	   76.5	  0.00	   0.00	    6454	     -	     -	     -	     -	    yes
00100     	unspecified               	  0.00	  FAIL	    90	    33	   72.6	  0.73	   0.73	    8053	     -	     -	     -	     -	     NO
00113     	unspecified               	  0.17	  FAIL	    90	    19	   68.1	  0.00	   0.00	    8966	     -	     -	     -	     -	     NO
00118     	unspecified               	  0.18	  PASS	   100	    31	   59.9	  0.73	   0.54	    9549	     -	     -	     -	     -	    yes
00124     	unspecified               	  0.11	  PASS	   100	    22	   26.5	  0.34	   0.34	    8140	     -	     -	     -	     -	    yes
00130     	unspecified               	  3.60	  FAIL	    90	    25	   58.8	  0.50	   0.00	   11156	     -	     -	     -	     -	     NO
00149     	unspecified               	  0.00	  FAIL	    90	    23	   40.7	  0.30	   0.30	    9170	     -	     -	     -	     -	     NO
00170     	unspecified               	  0.33	  PASS	   100	    30	    2.1	  0.49	   1.00	    8816	     -	     -	     -	     -	    yes
00178     	unspecified               	  0.00	  FAIL	    90	    58	   35.9	  1.00	   1.00	   10279	     -	     -	     -	     -	     NO
00181     	unspecified               	  0.00	  FAIL	    90	    36	   59.3	  0.74	   0.74	   12251	     -	     -	     -	     -	     NO
00197     	unspecified               	  0.00	  PASS	   100	    30	   16.8	  0.16	   0.16	   12148	     -	     -	     -	     -	    yes
00201     	unspecified               	  0.17	  PASS	   100	    29	   62.8	  0.00	   0.00	    9555	     -	     -	     -	     -	    yes
00206     	unspecified               	  0.20	  FAIL	    90	    20	   69.8	  1.00	   0.64	    6930	     -	     -	     -	     -	     NO
00208     	unspecified               	  0.25	  FAIL	    90	    36	   64.0	  0.80	   0.48	    8214	     -	     -	     -	     -	     NO
00211     	unspecified               	  0.00	  PASS	   100	    23	   59.1	  0.08	   0.08	   11527	     -	     -	     -	     -	    yes
00233     	unspecified               	  0.12	  FAIL	    90	    36	   65.4	  0.73	   0.73	    7768	     -	     -	     -	     -	     NO
00236     	unspecified               	  0.00	  FAIL	    90	    36	   56.0	  0.14	   0.14	   10192	     -	     -	     -	     -	     NO
00244     	unspecified               	  0.00	  FAIL	    90	    29	   60.8	  0.56	   0.56	    9680	     -	     -	     -	     -	     NO
00245     	unspecified               	  0.00	  FAIL	    90	    30	   28.1	  0.78	   0.78	    8433	     -	     -	     -	     -	     NO
00259     	unspecified               	  0.00	  PASS	   100	    24	   64.2	  0.83	   0.83	    8142	     -	     -	     -	     -	    yes
00261     	unspecified               	  0.00	  FAIL	    90	    34	   52.9	  0.58	   0.58	    8934	     -	     -	     -	     -	     NO
00266     	unspecified               	  0.00	  PASS	   100	    25	   59.6	  0.12	   0.12	   12915	     -	     -	     -	     -	    yes
00267     	unspecified               	  0.00	  PASS	   100	    17	   98.7	  0.76	   0.76	    7859	     -	     -	     -	     -	    yes
00271     	unspecified               	  0.00	  FAIL	    90	    33	   31.1	  0.00	   0.00	   10375	     -	     -	     -	     -	     NO
00290     	unspecified               	  0.00	  FAIL	    90	    41	   46.5	  0.62	   0.62	    7424	     -	     -	     -	     -	     NO
00298     	unspecified               	  0.00	  PASS	   100	    21	   51.1	  1.00	   1.00	    7353	     -	     -	     -	     -	    yes
00305     	unspecified               	  0.92	  FAIL	    90	    28	   47.6	  0.37	   0.00	    8812	     -	     -	     -	     -	     NO
00311     	unspecified               	  0.08	  FAIL	    90	    31	   76.5	  0.91	   1.00	   11351	     -	     -	     -	     -	     NO
00325     	unspecified               	  0.10	  PASS	   100	    24	   43.6	  0.52	   0.25	    9772	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.08	  FAIL	    90	    24	   66.2	  0.61	   0.61	   11072	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.00	  FAIL	    90	    29	   59.9	  0.34	   0.34	    7977	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.00	  FAIL	    90	    28	   26.4	  0.23	   0.00	    9520	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    35	   57.2	  0.62	   0.00	   10620	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.00	  FAIL	    90	    36	   57.0	  1.00	   1.00	    8230	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.05	  PASS	   100	    28	   76.5	  0.38	   0.28	   11883	     -	     -	     -	     -	    yes
00369     	unspecified               	  0.00	  FAIL	    90	    33	   33.7	  0.33	   0.33	    9349	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.12	  FAIL	    90	    24	   53.7	  0.66	   0.31	    8673	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.10	  FAIL	    90	    33	   44.4	  0.65	   0.00	    9392	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.00	  PASS	   100	    19	   93.5	  0.49	   0.49	    7331	     -	     -	     -	     -	    yes
00406     	unspecified               	  0.08	  PASS	   100	    31	   27.1	  0.41	   0.34	    8680	     -	     -	     -	     -	    yes
00417     	unspecified               	  0.22	  PASS	   100	    25	   79.9	  0.29	   0.15	   10807	     -	     -	     -	     -	    yes
00422     	unspecified               	  0.00	  FAIL	    90	    28	   37.2	  0.20	   0.20	   12603	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  PASS	   100	    26	   34.2	  0.00	   0.00	    9285	     -	     -	     -	     -	    yes
00432     	unspecified               	  0.00	  PASS	   100	    22	   57.1	  0.65	   0.65	   10318	     -	     -	     -	     -	    yes
00433     	unspecified               	  1.00	  FAIL	    90	    48	   37.3	  0.46	   0.00	    8144	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.00	  FAIL	    90	    17	   50.2	  0.69	   0.69	    6965	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.00	  FAIL	    90	    35	   48.9	  1.00	   1.00	    8471	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	    26	   25.6	  1.00	   1.00	    6899	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.31	  FAIL	    90	    30	   73.2	  0.30	   0.10	   12866	     -	     -	     -	     -	     NO
00455     	unspecified               	  0.89	  PASS	   100	    32	   42.5	  0.31	   0.00	   10504	     -	     -	     -	     -	    yes
00457     	unspecified               	  0.00	  FAIL	    90	    32	   47.8	  1.00	   1.00	    8227	     -	     -	     -	     -	     NO
00460     	unspecified               	  0.20	  FAIL	    90	    30	   67.5	  0.00	   0.00	    7343	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.00	  FAIL	    90	    34	   65.9	  0.43	   0.43	    9247	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.22	  FAIL	    90	    28	   23.4	  0.59	   0.81	    9014	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.17	  PASS	   100	    33	   70.0	  0.74	   0.74	    7672	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.00	  PASS	   100	    31	   62.6	  0.20	   0.20	    8482	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.00	  FAIL	    90	    32	   71.6	  0.65	   0.65	    9768	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	    22	   23.0	  0.65	   0.30	    8790	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.00	  FAIL	    90	    27	   23.9	  0.63	   0.63	    7892	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.00	  FAIL	    90	    20	   65.6	  1.00	   1.00	    9252	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  PASS	   100	    23	   84.8	  0.45	   0.45	   11566	     -	     -	     -	     -	    yes
00501     	unspecified               	  0.25	  FAIL	    90	    21	   79.3	  0.85	   0.51	   12329	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.08	  PASS	   100	    23	   59.1	  0.52	   0.52	    9265	     -	     -	     -	     -	    yes
00507     	unspecified               	  0.17	  PASS	   100	    28	   74.8	  0.18	   0.17	    8995	     -	     -	     -	     -	    yes
00521     	unspecified               	  0.20	  FAIL	    90	    19	   94.8	  1.00	   0.29	    8392	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.00	  PASS	   100	    29	   60.8	  0.28	   0.28	    9925	     -	     -	     -	     -	    yes
00531     	unspecified               	  0.00	  FAIL	    90	    27	    2.0	  0.24	   0.24	    9351	     -	     -	     -	     -	     NO
00532     	unspecified               	  0.00	  FAIL	    90	    35	    7.8	  1.00	   1.00	   10152	     -	     -	     -	     -	     NO
00533     	unspecified               	  0.00	  PASS	   100	    18	   22.1	  0.78	   0.78	    9328	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.17	  FAIL	    90	    17	   68.8	  0.49	   0.42	    7784	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.10	  FAIL	    90	    26	   87.4	  0.39	   0.18	    7818	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.00	  FAIL	    90	    24	   18.9	  0.12	   0.12	   11422	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.31	  FAIL	    90	    34	   77.6	  0.21	   0.15	   10914	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.00	  PASS	   100	    36	   54.6	  0.77	   0.77	    9080	     -	     -	     -	     -	    yes
00594     	unspecified               	  0.17	  PASS	   100	    36	   67.8	  0.70	   1.00	    9016	     -	     -	     -	     -	    yes
00612     	unspecified               	  1.20	  FAIL	    90	    41	   31.3	  0.24	   0.00	   11981	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    90	    33	   41.4	  0.32	   0.32	    8504	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.00	  PASS	   100	    18	   19.1	  0.34	   0.34	    7004	     -	     -	     -	     -	    yes
00628     	unspecified               	  0.09	  FAIL	    90	    30	   42.1	  0.68	   0.48	   11348	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.14	  PASS	   100	    28	   86.9	  1.00	   0.79	    9551	     -	     -	     -	     -	    yes
00640     	unspecified               	  0.00	  PASS	   100	    27	   31.6	  0.13	   0.13	    8916	     -	     -	     -	     -	    yes
00643     	unspecified               	  1.50	  FAIL	    90	     8	   82.4	  0.78	   0.00	    9059	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    34	   55.2	  0.14	   0.16	   10438	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    21	   63.2	  0.00	   0.00	   12427	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    31	    2.8	  0.52	   0.00	   10631	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.17	  FAIL	    90	    45	   78.8	  0.72	   0.91	   11244	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.00	  FAIL	    90	    24	   74.8	  0.26	   0.26	    9963	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.06	  FAIL	    90	    22	   61.5	  0.85	   0.85	   11460	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    56	   14.2	  0.56	   0.56	    9424	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.00	  FAIL	    90	    37	   61.7	  0.79	   0.79	    8924	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.00	  PASS	   100	    41	   50.6	  0.12	   0.12	   10017	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  PASS	   100	    21	   50.7	  0.19	   0.00	    9399	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  FAIL	    90	    38	   35.9	  0.14	   0.00	    9255	     -	     -	     -	     -	     NO
00744     	unspecified               	  0.90	  FAIL	    90	    19	   77.0	  0.49	   0.00	    9912	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    37	   78.3	  0.32	   0.32	    7988	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.29	  FAIL	    90	    25	   85.9	  0.34	   0.25	    8427	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    53	   32.5	  1.00	   1.00	    9026	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.08	  PASS	   100	    38	   29.2	  0.49	   0.33	   10100	     -	     -	     -	     -	    yes
00801     	unspecified               	  0.00	  FAIL	    90	    23	   40.7	  0.00	   0.00	    8844	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.14	  FAIL	    90	    23	   63.0	  0.51	   0.51	    7454	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    35	   42.7	  0.44	   0.00	    8373	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    39	   54.7	  0.58	   0.58	    9449	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	    32	   66.3	  0.53	   0.00	    8662	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.00	  FAIL	    90	    41	   45.7	  0.51	   0.51	    8738	     -	     -	     -	     -	     NO
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      36.7	      36.7	     0.0
no_follow_up_question             	      91.7	      91.7	     0.0
non_empty                         	     100.0	     100.0	     0.0
opener_ends_with_full_stop        	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      36.7	      36.7	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.000, mean 0.221, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  65	  0.000	     38.5	      0.563	      0.563	   30.0	     9058
mild          	  39	  0.167	     41.0	      0.515	      0.344	   28.0	     9014
severe        	  16	  1.000	     18.8	      0.477	      0.000	   31.5	     9716
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7432	     6656	     8448	     9825	    10399	    11394
stt_endpoint_delay      	 119	     2360	     1978	     2660	     2996	     3250	     4288
llm_prompt_eval         	 119	       38	       36	       40	       44	       45	       49
llm_ttft                	 119	      835	      791	      860	      891	      913	      986
llm_first_chunk_fill    	 119	      153	      124	      194	      330	      378	      527
llm_ttfc                	 119	      991	      950	     1055	     1168	     1191	     1368
tts_first_chunk         	 119	      154	      130	      202	      325	      359	      557
ttfa                    	 119	     3579	     3086	     3844	     4282	     4537	     6094
llm_eval                	 119	      530	      440	      612	      687	      742	      947
tts_total               	 119	      512	      438	      606	      697	      756	      990
e2e_response_ready      	 119	     9116	     8430	    10236	    11473	    12206	    12915
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 70.5   mean 70.5
generated tokens                : median 37.0   mean 38.3
prompt tokens                   : median 307.0   mean 307.3
synthesized audio (ms)          : median 10901.0   mean 10984.8

Resource use (run medians):
  cpu_percent         : 8.2
  gpu_mem_used_mb     : 6102.0
  gpu_util_percent    : 28.9
  llm_model_vram_mb   : 4640.0
  llm_rss_mb          : 835.0
  llm_vram_mb         : 5164.0
  ram_percent         : 6.3
  rss_mb              : 1710.1

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   29.733	    8.143	   30.000	    8.000	   58.000	     [28.283, 31.208]
sentence_count                  	 120	    2.333	    0.585	    2.000	    1.000	    3.000	       [2.233, 2.442]
opening_words                   	 120	    9.000	    6.671	    7.000	    3.000	   34.000	      [7.875, 10.242]
mean_words_per_sentence         	 120	   13.376	    4.575	   12.417	    6.000	   34.000	     [12.605, 14.193]
estimated_tokens                	 120	   39.667	   10.834	   40.000	   11.000	   77.000	     [37.742, 41.617]
estimated_spoken_seconds        	 120	   11.893	    3.257	   12.000	    3.200	   23.200	     [11.313, 12.483]
flesch_reading_ease             	 120	   51.552	   22.027	   55.200	   -2.750	   98.680	     [47.640, 55.440]
flesch_kincaid_grade            	 120	    9.392	    3.389	    9.280	    1.610	   16.720	       [8.795, 9.986]
request_coverage                	 120	    0.503	    0.299	    0.510	    0.000	    1.000	       [0.449, 0.555]
echo_ratio                      	 120	    0.181	    0.133	    0.156	    0.000	    0.800	       [0.157, 0.205]
intent_coverage                 	 120	    0.418	    0.342	    0.341	    0.000	    1.000	       [0.356, 0.477]
coverage_intent_gap             	 120	   -0.086	    0.196	    0.000	   -0.781	    0.506	     [-0.122, -0.052]
answer_presence                 	 120	    0.083	    0.278	    0.000	    0.000	    1.000	       [0.042, 0.133]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.043	    0.068	    0.000	    0.000	    0.286	       [0.031, 0.056]
reference_rouge_1               	 120	    0.206	    0.335	    0.000	    0.000	    1.000	       [0.149, 0.269]
reference_rouge_l               	 120	    0.047	    0.075	    0.000	    0.000	    0.323	       [0.034, 0.061]
stt_wer                         	 120	    0.221	    0.469	    0.000	    0.000	    3.600	       [0.145, 0.317]
stt_cer                         	 120	    0.141	    0.325	    0.000	    0.000	    1.949	       [0.088, 0.205]
stt_content_recall              	 120	    0.796	    0.338	    1.000	    0.000	    1.000	       [0.733, 0.853]
lat_stt                         	 119	 7682.731	 1433.658	 7432.000	 4756.000	11394.000	 [7430.350, 7942.018]
lat_stt_endpoint_delay          	 119	 1917.933	 1542.357	 2360.000	-5006.000	 4288.000	 [1629.323, 2172.592]
lat_llm_prompt_eval             	 119	   38.370	    3.596	   38.000	   31.000	   49.000	     [37.731, 39.034]
lat_llm_ttft                    	 119	  830.899	   49.692	  835.000	  704.000	  986.000	   [822.066, 840.042]
lat_llm_first_chunk_fill        	 119	  184.252	   94.240	  153.000	   56.000	  527.000	   [167.126, 201.706]
lat_llm_ttfc                    	 119	 1015.151	  100.363	  991.000	  836.000	 1368.000	  [997.042, 1033.076]
lat_tts_first_chunk             	 119	  183.697	   83.268	  154.000	   91.000	  557.000	   [169.202, 199.127]
lat_ttfa                        	 119	 3121.479	 1556.902	 3579.000	-3823.000	 6094.000	 [2837.021, 3379.349]
lat_llm_eval                    	 119	  541.303	  129.815	  530.000	  198.000	  947.000	   [518.402, 565.406]
lat_tts_total                   	 119	  528.084	  139.779	  512.000	  146.000	  990.000	   [503.478, 553.530]
lat_e2e_response_ready          	 119	 9387.731	 1446.592	 9116.000	 6454.000	12915.000	 [9133.419, 9649.291]
llm_prompt_tokens               	 119	  307.344	    3.830	  307.000	  301.000	  320.000	   [306.689, 308.025]
llm_eval_tokens                 	 119	   38.286	    9.564	   37.000	   12.000	   71.000	     [36.597, 40.076]
llm_tokens_per_sec              	 119	   70.521	    2.587	   70.500	   60.500	   78.400	     [70.055, 70.994]
tts_audio_ms                    	 119	10984.798	 3289.820	10901.000	 2461.000	23405.000	[10413.464, 11596.345]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : What is the name of the campus TV station?
  response : Campus TV station's name varies. It's often called Student Television or University
             Television, but I'd need more information about which university you're referring to.
  factual commitments to verify -> name_spans: Student Television, University Television
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=yes
  user     : What did the Bureau used to ensure the safe travels of aircraft?
