====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:49
Run label              : 10 llama3.1:8b-fp16 t0.7/s42
Transcripts            : ..\results\text-only\10-llama3_1_8b_instruct_fp16-t0.7_s42-vosk_cpu\20260815_134312\transcripts.yaml
Run directory          : ..\results\text-only\10-llama3_1_8b_instruct_fp16-t0.7_s42-vosk_cpu\20260815_134312
System prompt          : ..\results\text-only\10-llama3_1_8b_instruct_fp16-t0.7_s42-vosk_cpu\20260815_134312\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.1:8b-instruct-fp16
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_134312.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00476     	unspecified               	  0.00	  PASS	   100	    26	   44.0	  0.24	   0.24	    6766	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.14	  PASS	   100	    38	   54.0	  0.73	   0.50	    7772	     -	     -	     -	     -	    yes
00484     	unspecified               	  0.30	  FAIL	    80	    30	   41.0	  0.45	   0.16	    8214	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	    34	   50.2	  0.66	   0.31	    7031	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.14	  FAIL	    90	    41	   35.4	  0.65	   0.65	    7504	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  PASS	   100	    21	   67.3	  0.22	   0.22	    8408	     -	     -	     -	     -	    yes
00500     	unspecified               	  0.00	  FAIL	    90	    27	   77.2	  0.00	   0.00	    9844	     -	     -	     -	     -	     NO
00501     	unspecified               	  0.33	  FAIL	    90	    38	   42.8	  0.47	   0.25	   10587	     -	     -	     -	     -	     NO
00503     	unspecified               	  0.42	  FAIL	    90	    26	   66.7	  0.65	   0.24	    7704	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  PASS	   100	    36	   63.1	  0.19	   0.18	    7506	     -	     -	     -	     -	    yes
00521     	unspecified               	  0.30	  FAIL	    90	    26	   92.8	  1.00	   0.29	    7051	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    90	    30	   24.1	  0.29	   0.13	    9011	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	    31	   27.4	  0.22	   0.25	    8340	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  PASS	   100	    50	   39.3	  0.78	   0.76	    9121	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.22	  FAIL	    90	    18	    5.0	  0.75	   0.62	    8110	     -	     -	     -	     -	     NO
00546     	unspecified               	  0.33	  FAIL	    90	    29	   45.3	  0.33	   0.28	    7204	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  FAIL	    90	    37	   23.4	  0.82	   0.59	    7522	     -	     -	     -	     -	     NO
00571     	unspecified               	  0.06	  FAIL	    90	    47	   19.9	  0.65	   0.65	   10393	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    80	    16	   84.8	  0.00	   0.00	    9549	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    38	   78.2	  0.72	   1.00	    7504	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    90	    18	   70.8	  0.65	   0.34	    7071	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    58	   16.6	  0.47	   0.00	   11147	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    70	    44	   30.3	  1.00	   1.00	    7923	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  FAIL	    90	    45	   26.2	  0.69	   0.69	    6483	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.27	  FAIL	    90	    29	   72.5	  0.48	   0.47	    9533	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    90	    30	   70.3	  0.81	   0.76	    7893	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    32	   69.1	  0.16	   0.16	    7788	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    32	   74.3	  1.00	   0.00	    8708	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    53	   54.8	  0.42	   0.49	    9012	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    37	   50.9	  0.30	   0.30	   10745	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    47	   10.9	  0.50	   0.00	    9698	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    90	    27	   77.2	  0.91	   0.91	    8963	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    14	   53.6	  0.18	   0.27	    8383	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  FAIL	    90	    48	   84.8	  0.23	   0.71	   11054	     -	     -	     -	     -	     NO
00686     	unspecified               	  0.00	  FAIL	    90	    51	   13.7	  0.56	   0.56	    8565	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	    28	   76.5	  0.77	   0.77	    7064	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	    25	   24.9	  0.12	   0.12	    8605	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  FAIL	    90	    31	   41.0	  0.40	   0.00	    8314	     -	     -	     -	     -	     NO
00739     	unspecified               	  1.11	  FAIL	    90	    54	   46.0	  0.45	   0.00	    9327	     -	     -	     -	     -	     NO
00744     	unspecified               	  1.00	  FAIL	    80	    23	   69.5	  0.40	   0.00	    9340	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    33	   61.9	  0.00	   0.00	    6425	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    18	   84.9	  0.67	   0.47	    6942	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    39	   37.4	  1.00	   1.00	    8044	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    47	   30.7	  0.14	   0.15	    9802	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    41	   50.6	  0.14	   0.00	    7544	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    90	    17	   73.8	  0.00	   0.00	    6341	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    44	   55.4	  0.64	   0.24	    7717	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    29	   46.1	  0.39	   0.39	    8138	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	     9	   61.3	  0.00	   0.00	    7001	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	    34	   68.4	  0.40	   0.50	    7367	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      14.2	      14.2	     0.0
no_follow_up_question             	      77.5	      77.5	     0.0
opener_ends_with_full_stop        	      94.2	      94.2	     0.0
at_most_two_detail_sentences      	      97.5	      98.3	     0.8
total_sentences_at_most_three     	      97.5	      98.3	     0.8
non_empty                         	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      14.2	      14.2	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     17.6	      0.487	      0.487	   35.0	     7596
mild          	  66	  0.200	     18.2	      0.545	      0.487	   34.0	     8110
severe        	  37	  0.692	      5.4	      0.452	      0.000	   26.0	     8314
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7226	     6478	     8233	     9553	    10128	    11193
stt_endpoint_delay      	 119	      934	      820	     1012	     1092	     1118	     1303
llm_prompt_eval         	 119	       45	       40	       47	       48	       49	       58
llm_ttft                	 119	      877	      850	      906	      929	      948	     1002
llm_first_chunk_fill    	 119	      308	      230	      483	      614	      709	      748
llm_ttfc                	 119	     1198	     1090	     1343	     1500	     1566	     1666
tts_first_chunk         	 119	      207	      152	      298	      351	      373	      496
ttfa                    	 119	     2312	     2052	     2630	     2808	     2889	     3179
llm_eval                	 119	      965	      788	     1214	     1444	     1532	     1788
tts_total               	 119	      560	      420	      723	      832	      883	     1140
e2e_response_ready      	 119	     8044	     7234	     9188	    10613	    11009	    11618
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 41.7   mean 41.7
generated tokens                : median 41.0   mean 41.8
prompt tokens                   : median 307.0   mean 307.5
synthesized audio (ms)          : median 11017.0   mean 11963.3

Resource use (run medians):
  cpu_percent         : 9.1
  gpu_mem_used_mb     : 14930.0
  gpu_util_percent    : 48.5
  llm_model_vram_mb   : 14552.0
  llm_rss_mb          : 1606.9
  llm_vram_mb         : 14930.0
  ram_percent         : 5.1
  rss_mb              : 666.2

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   32.950	   11.316	   32.000	    8.000	   65.000	     [30.983, 34.908]
sentence_count                  	 120	    2.367	    0.685	    2.000	    1.000	    4.000	       [2.242, 2.483]
opening_words                   	 120	   12.058	    7.334	   10.000	    2.000	   38.000	     [10.725, 13.383]
mean_words_per_sentence         	 120	   14.476	    4.940	   13.500	    4.500	   30.000	     [13.620, 15.348]
estimated_tokens                	 120	   43.942	   15.011	   43.000	   11.000	   86.000	     [41.333, 46.550]
estimated_spoken_seconds        	 120	   13.180	    4.526	   12.800	    3.200	   26.000	     [12.393, 13.963]
flesch_reading_ease             	 120	   53.472	   20.324	   54.395	    0.840	  100.680	     [49.861, 57.070]
flesch_kincaid_grade            	 120	    9.398	    3.459	    9.180	    1.540	   17.350	       [8.778, 9.999]
request_coverage                	 120	    0.485	    0.277	    0.482	    0.000	    1.000	       [0.436, 0.533]
echo_ratio                      	 120	    0.177	    0.118	    0.160	    0.000	    0.579	       [0.156, 0.198]
intent_coverage                 	 120	    0.393	    0.311	    0.383	    0.000	    1.000	       [0.337, 0.448]
coverage_intent_gap             	 120	   -0.093	    0.244	    0.000	   -1.000	    0.483	     [-0.137, -0.051]
answer_presence                 	 120	    0.092	    0.290	    0.000	    0.000	    1.000	       [0.042, 0.150]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.032	    0.065	    0.000	    0.000	    0.421	       [0.021, 0.044]
reference_rouge_1               	 120	    0.175	    0.326	    0.000	    0.000	    1.000	       [0.119, 0.236]
reference_rouge_l               	 120	    0.034	    0.064	    0.000	    0.000	    0.420	       [0.023, 0.046]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7473.000	 1403.403	 7226.000	 4590.000	11193.000	 [7226.381, 7728.556]
lat_stt_endpoint_delay          	 119	  375.765	 1431.418	  934.000	-6764.000	 1303.000	   [109.903, 612.212]
lat_llm_prompt_eval             	 119	   43.605	    4.398	   45.000	   32.000	   58.000	     [42.798, 44.395]
lat_llm_ttft                    	 119	  877.613	   43.695	  877.000	  766.000	 1002.000	   [869.882, 885.613]
lat_llm_first_chunk_fill        	 119	  361.126	  168.778	  308.000	   86.000	  748.000	   [331.148, 391.244]
lat_llm_ttfc                    	 119	 1238.739	  177.722	 1198.000	  892.000	 1666.000	 [1207.268, 1270.851]
lat_tts_first_chunk             	 119	  221.857	   87.130	  207.000	   85.000	  496.000	   [206.680, 237.312]
lat_ttfa                        	 119	 1840.689	 1469.786	 2312.000	-5133.000	 3179.000	 [1568.907, 2085.413]
lat_llm_eval                    	 119	 1000.891	  320.129	  965.000	  257.000	 1788.000	  [944.277, 1059.807]
lat_tts_total                   	 119	  569.639	  193.379	  560.000	  184.000	 1140.000	   [535.386, 604.514]
lat_e2e_response_ready          	 119	 8289.168	 1411.689	 8044.000	 5410.000	11618.000	 [8034.430, 8542.081]
llm_prompt_tokens               	 119	  307.504	    4.008	  307.000	  301.000	  320.000	   [306.807, 308.227]
llm_eval_tokens                 	 119	   41.756	   13.523	   41.000	   11.000	   75.000	     [39.378, 44.277]
llm_tokens_per_sec              	 119	   41.674	    0.814	   41.700	   39.900	   43.700	     [41.529, 41.821]
tts_audio_ms                    	 119	11963.302	 4627.771	11017.000	 3157.000	24195.000	[11136.258, 12813.111]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=yes
  user     : now what does the name of the campus tv station
  response : That's on my university's website. You can find it by visiting our institution's
             homepage and clicking on the student life section, then looking for the tab about media
             outlets or student activities.
----------------------------------------------------------------------------------------------------
[00005] category=unspecified  accepted=NO
