item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00057,unspecified,False,00057.wav,Which political party was James Callaghan a member of?,What body has stated that physicians can also dispense drugs under specific conditions?,The National Association of Boards of Pharmacy.,Labour,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,7,1,47,7.0,7,9,2.8,30.53,10.74,1.4444,1.2453,9.0,13.0,9.0,0.0,4.0,False,0.0,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The National Association'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9998.0,11417.0,101.0,92.0,26.0,933.0,841.0,10318.0,2606.0,3689.0,144.0,144.0,1.0,9.0,325.0,89.1,1.0,2286.0,2635.0
00059,unspecified,False,00059.wav,What two architectural movements have come under criticism for their focus on individuality? ,Since when was the Rhine part of the aerial of Hallstatt culture?,"I couldn't find any information on an ""aerial"" being associated with Hallstatt culture. Can you please clarify what you mean by ""aerial""?",Modernism and Postmodernism,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,22,2,137,11.0,13,29,8.8,68.77,6.4,1.0,0.7912,13.0,13.0,12.0,1.0,0.0,False,0.0,severe,0.4884,0.4,0.0,-0.4884,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8930.0,10645.0,361.0,214.0,28.0,1022.0,808.0,9238.0,2358.0,3618.0,234.0,356.0,2.0,32.0,325.0,88.4,1.0,2050.0,7395.0
00063,unspecified,False,00063.wav,When was Yale Divinity School established?,When was Yale Divinity School established?,Yale Divinity School was established in eighteen forty-six.,1822,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,59,9.0,9,12,3.6,37.9,10.21,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.5714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Yale Divinity School'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6193.0,7723.0,161.0,154.0,27.0,1048.0,894.0,6453.0,2741.0,3992.0,199.0,199.0,1.0,13.0,318.0,80.3,1.0,2481.0,3413.0
00072,unspecified,False,00072.wav,Did the insurgency lead to any economic changes in Burma ?,Did the insurgency lead to any economic changes in Burma?,"Yes, it did lead to some economic changes. The 1974 military coup led to a shift towards central planning and state-controlled industries.",an increase in economic sanctions against the Burmese Government.,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,23,2,138,11.5,8,31,9.2,70.1,6.34,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.5783,0.2143,0.5783,0.0,0.0714,0.0,0.0,7.0,0.1429,0.0785,"{'years': ['1974'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6283.0,7993.0,343.0,126.0,28.0,940.0,814.0,6590.0,2077.0,3174.0,152.0,390.0,2.0,29.0,321.0,84.5,1.0,1771.0,8486.0
00088,unspecified,False,00088.wav, How many students does the University of Texas have?,How many students does the University of Texas have?,The University of Texas has approximately eighty thousand students.,"40,000",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,67,9.0,9,12,3.6,-9.1,16.76,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6144.0,7638.0,138.0,128.0,29.0,1019.0,891.0,6400.0,2239.0,3458.0,195.0,195.0,1.0,11.0,320.0,79.6,1.0,1984.0,3726.0
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,What company stated that Dell was preventing itself from innovating?,"Dell stated that it was preventing itself from innovating, according to Michael Dell himself.",CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,93,14.0,14,19,5.6,47.6,10.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.809,0.6667,0.809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Michael Dell'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6863.0,8409.0,192.0,184.0,22.0,1017.0,833.0,7125.0,2581.0,3834.0,232.0,232.0,1.0,19.0,322.0,98.9,1.0,2319.0,4702.0
00093,unspecified,False,00093.wav,What decoy city was hit ,What decoy city was hit?,I couldn't find any information on a specific decoy city being hit.,"The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,67,12.0,12,16,4.8,60.71,7.77,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.4286,1.0,0.0,0.1818,0.0,0.0,22.0,0.1364,0.1143,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,4518.0,5946.0,186.0,177.0,26.0,982.0,805.0,4744.0,2119.0,3302.0,197.0,197.0,1.0,16.0,317.0,85.7,1.1,1894.0,3750.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,What was Xbox Live Free renamed as?,Xbox Live Gold.,Xbox Live Silver,True,True,True,1.0,1.0,,,3,1,15,3.0,3,4,1.2,119.19,-2.62,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.4689,0.6667,0.4689,0.0,0.6667,0.0,0.0,3.0,0.6667,0.6667,"{'years': [], 'quantities': [], 'name_spans': ['Xbox Live Gold'], 'atom_count': 1}",,,True,,6190.0,7477.0,79.0,67.0,26.0,911.0,844.0,6446.0,2670.0,3680.0,94.0,94.0,1.0,6.0,318.0,75.7,1.0,2414.0,1242.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,Which king of pressure saw himself as a leader of the Enlightenment?,I couldn't find any information on a king of pressure who was a leader of the Enlightenment.,Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,17,1,92,17.0,17,23,6.8,65.17,8.39,0.1667,0.1029,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild,0.6609,0.5714,0.4856,-0.1753,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7212.0,8865.0,219.0,213.0,27.0,1059.0,846.0,7525.0,2532.0,3859.0,264.0,264.0,1.0,20.0,323.0,90.9,1.0,2220.0,4353.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,On what date did Frederick Chopin begin his journey into Western Europe?,"Frederick Chopin began his journey to Western Europe on September 8, eighteen twenty-one.",2 November 1830,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,89,14.0,14,19,5.6,47.6,10.1,0.1818,0.1587,11.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.728,0.5455,0.5519,-0.176,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': ['8'], 'name_spans': ['Frederick Chopin', 'Western Europe'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,7537.0,9164.0,225.0,216.0,29.0,1075.0,859.0,7825.0,2576.0,3890.0,234.0,234.0,1.0,21.0,324.0,93.1,1.0,2289.0,4632.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,A percentage of copper is used in industrial machinery.,About twenty percent of copper is used in industrial machinery.,15%,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,63,10.0,10,13,4.0,35.95,10.73,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.7992,0.6667,0.7992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6283.0,7713.0,155.0,146.0,29.0,978.0,832.0,6516.0,2675.0,3847.0,189.0,189.0,1.0,12.0,320.0,77.2,1.0,2443.0,3726.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,"If two-thirds of the rhyme flows through the moss, where does the other one-third flow through?",The other one-third flows through the stone.,1400,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,44,8.0,8,11,3.2,103.54,0.8,3.6,1.9487,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.599,0.8333,0.0,-0.599,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,10687.0,126.0,118.0,33.0,900.0,782.0,9619.0,2579.0,3622.0,139.0,139.0,1.0,10.0,330.0,79.1,1.0,2215.0,2391.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,What is the name of the process being considered in Arizona that allows copper to be recovered?,The process you're referring to is called in-situ leaching.,in-situ leach process,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,10,1,59,10.0,10,13,4.0,69.79,6.01,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1441,0.1667,0.1441,0.0,0.4615,0.0,0.0,4.0,0.75,0.3306,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7351.0,8810.0,143.0,135.0,24.0,956.0,821.0,7656.0,2696.0,3820.0,163.0,163.0,1.0,15.0,328.0,104.5,1.0,2391.0,2867.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,What does the health care advocates respect?,Healthcare advocates generally respect patients' autonomy and rights.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,69,8.0,8,12,3.2,-2.21,15.56,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.4985,0.2857,1.0,0.5015,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,8291.0,147.0,138.0,26.0,1013.0,875.0,7061.0,2548.0,3767.0,201.0,201.0,1.0,12.0,318.0,81.6,1.0,2328.0,3889.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,Locke's theory of natural rights influenced what French document?,The Declaration of the Rights of Man and of the Citizen.,French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,11,1,56,11.0,11,15,4.4,72.62,5.86,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1279,0.25,0.1279,0.0,0.8,0.0,0.0,12.0,0.6667,0.7722,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7815.0,9338.0,154.0,146.0,29.0,1054.0,908.0,8095.0,2399.0,3614.0,156.0,156.0,1.0,13.0,322.0,84.0,1.0,2119.0,2774.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,What percentage of the GDP was public expenditure health after 2004?,About one-third of total GDP.,8.9,True,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,29,6.0,6,8,2.4,87.95,2.48,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1475,0.25,0.1475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10184.0,11614.0,101.0,91.0,31.0,995.0,904.0,10464.0,2303.0,3433.0,130.0,130.0,1.0,8.0,324.0,79.2,1.0,2024.0,2147.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,What led scientists to believe that plants should be classified according to something other than just sexual system?,"Scientists believed plants should be classified by their reproductive structures, but this method was limited and didn't account for other characteristics like leaf shape or flower arrangement. This led them to consider alternative classification methods, such as morphology and anatomy.",Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,40,2,287,20.0,27,53,16.0,25.8,14.63,0.0,0.0,18.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.4678,0.2083,0.4678,0.0,0.0444,0.0,0.0,5.0,0.2,0.0517,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,12407.0,528.0,266.0,33.0,1204.0,938.0,10405.0,-4987.0,-3411.0,367.0,763.0,3.0,46.0,329.0,87.0,1.0,-5359.0,15812.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,What makes how one can choose oneself now and in the future similar?,"The concept of self-choosing is rooted in personal growth, which involves setting goals, making conscious decisions, and taking responsibility for one's actions. This process allows individuals to develop a sense of autonomy and agency, enabling them to make choices that align with their values and aspirations.",accumulated experiences,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,47,2,312,23.5,23,63,18.8,31.78,14.66,0.1667,0.1061,12.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.1087,0.0357,0.1087,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7537.0,9655.0,634.0,275.0,29.0,1082.0,807.0,7824.0,2511.0,3906.0,308.0,714.0,4.0,57.0,324.0,89.8,1.0,2225.0,18262.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,Which sun-stackers were arrested?,"I couldn't find any information on ""sun-stackers"" being arrested. Can you please clarify what you mean by ""sun-stackers""?","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,2,121,10.0,10,27,8.0,78.25,4.83,0.2,0.0625,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,1.0,0.5,0.6398,-0.3602,0.0,0.0,0.0,20.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5261.0,6856.0,336.0,196.0,27.0,996.0,800.0,5520.0,2320.0,3498.0,177.0,299.0,2.0,29.0,317.0,86.2,1.0,2061.0,6397.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?","In the Bermuda landmass, how many islands are named long islands?",There is no such place as Bermuda landmass.,two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,43,8.0,8,11,3.2,82.39,3.76,0.25,0.0317,12.0,3.0,2.0,1.0,0.0,False,0.6667,mild,0.4002,0.5,0.155,-0.2452,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6065.0,7507.0,137.0,127.0,28.0,941.0,814.0,6355.0,-1741.0,-621.0,174.0,174.0,1.0,11.0,324.0,80.2,1.0,-2031.0,2623.0
00211,unspecified,False,00211.wav,"Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?","Fearing traffic problems, how many people refused to leave Galveston before Hurricane Ike?","About 200,000 people left Galveston before Hurricane Ike.",forty percent,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,57,8.0,8,11,3.2,50.67,8.18,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.4828,0.7143,0.4828,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': ['200,000'], 'name_spans': ['Hurricane Ike'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,9627.0,11247.0,190.0,175.0,33.0,1037.0,862.0,9984.0,2208.0,3437.0,188.0,188.0,1.0,15.0,328.0,78.9,1.0,1851.0,3633.0
00233,unspecified,False,00233.wav,What were there periods of during the Triassic?,What were their periods of during the Triassic?,"I'm sorry, I don't know what you mean by 'their'. Can you please clarify who you are referring to?",increased rainfall,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,19,2,98,9.5,10,25,7.6,90.33,3.02,0.125,0.0435,8.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5726.0,7227.0,297.0,143.0,22.0,930.0,787.0,5999.0,2383.0,3448.0,130.0,257.0,2.0,26.0,320.0,87.3,1.0,2110.0,5015.0
00236,unspecified,False,00236.wav,What do the Chinese say is the total number of shocks after the quake?,What do the Chinese say is the total number of shocks after the quake?,I couldn't find any reliable information on what the Chinese say about the total number of shocks after a quake.,"42,719",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,1,112,20.0,20,27,8.0,59.64,9.91,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,8164.0,9899.0,252.0,245.0,28.0,1101.0,856.0,8469.0,2645.0,4044.0,294.0,294.0,1.0,23.0,325.0,91.0,1.0,2340.0,5735.0
00244,unspecified,False,00244.wav,"When did Madonna audition for a dance role in the show ""A Chorus Line?"" ",When did Madonna audition for a dance role in the show A Chorus Line?,I couldn't find any information on Madonna auditioning for a dance role in A Chorus Line.,February 1984,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,1,89,16.0,16,21,6.4,53.12,9.82,0.0,0.0,14.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.8563,0.6667,0.8563,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Chorus Line'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7622.0,9184.0,223.0,215.0,27.0,957.0,742.0,7960.0,-2599.0,-1409.0,228.0,228.0,1.0,21.0,326.0,93.9,1.0,-2938.0,4760.0
