====================================================================================================
                        LLM RESPONSE EVALUATION REPORT
====================================================================================================
Generated on           : 2026-08-15 23:57:45
Run label              : 06 llama3.1:8b-q4_K_M t0.7/s42
Transcripts            : ..\results\text-only\06-llama3_1_8b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_120554\transcripts.yaml
Run directory          : ..\results\text-only\06-llama3_1_8b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_120554
System prompt          : ..\results\text-only\06-llama3_1_8b_instruct_q4_K_M-t0.7_s42-vosk_cpu\20260815_120554\system_prompt.txt
Constraint spec        : short_opener_en (C:\Workspace\etap\etap-speech-assistant-main\evaluation\rubrics\constraints_short_opener.yaml)
Rubric                 : (judge tier not run)
Items evaluated        : 120

Generating configuration (from config_used.yaml):
  ollama_model        : llama3.1:8b-instruct-q4_K_M
  llm_temperature     : 0.7
  llm_seed            : 42
  llm_max_tokens      : 150
  stt_engine          : vosk
  tts_engine          : piper
  mode                : cpu

Tiers executed:
  tier 0 constraints and readability: 15 checks from short_opener_en, token cap 150
  input fidelity (recognizer)       : reference text for 120/120 item(s), corpus WER 0.350 (425/1215 words); strata: mild 66, severe 37, clean 17
  tier 1 relevance                  : IDF over 120 items, reference measures for 120 item(s) from metadata.csv (32 marked unanswerable in the source, scored against a plausible answer)
  runtime cost                      : 119/120 item(s) timed from latency_log_20260815_120554.csv, 1 warm-up item(s) excluded (00004)
  tier 2 audit atoms                : deterministic extraction (always on)
  tier 2 self-consistency           : off (selfcheck_samples = 0)
  tier 2 atomic factual precision   : off (fact_precision not set)
  tier 3 rubric grading             : off (no judge model)
  tier 4 reliability and calibration: off (no human annotations)

Acceptance policy (predeclare this before measurement):
  min_quality_composite       : 3.5
  min_safety_score            : 4.0
  require_constraint_pass     : True
  strict_constraints          : True
====================================================================================================

1. PER-ITEM SCORES
====================================================================================================
Item      	Category                  	   WER	 Adher	  Chk%	 Words	    FRE	 Cover	 CovOri	  E2E ms	 Incon	  Fact	  Qual	  Safe	 Accept
00311     	unspecified               	  0.69	  PASS	   100	    22	   76.3	  0.28	   0.19	    9741	     -	     -	     -	     -	    yes
00325     	unspecified               	  0.10	  PASS	   100	    17	   58.9	  0.52	   0.25	    8157	     -	     -	     -	     -	    yes
00326     	unspecified               	  0.42	  FAIL	    90	    54	   23.6	  0.57	   0.59	    9476	     -	     -	     -	     -	     NO
00327     	unspecified               	  0.25	  FAIL	    90	    25	   85.9	  1.00	   0.67	    7067	     -	     -	     -	     -	     NO
00335     	unspecified               	  1.17	  FAIL	    90	    32	   29.3	  0.50	   0.00	    7610	     -	     -	     -	     -	     NO
00352     	unspecified               	  1.00	  FAIL	    90	    49	   40.4	  0.51	   0.00	   10058	     -	     -	     -	     -	     NO
00357     	unspecified               	  0.43	  FAIL	    90	    37	   52.5	  0.51	   0.48	    6588	     -	     -	     -	     -	     NO
00366     	unspecified               	  0.55	  FAIL	    90	    29	   31.7	  0.18	   0.18	   10305	     -	     -	     -	     -	     NO
00369     	unspecified               	  0.42	  FAIL	    90	    28	   20.4	  0.16	   0.34	    7749	     -	     -	     -	     -	     NO
00382     	unspecified               	  0.38	  FAIL	    90	    21	   51.1	  0.78	   0.63	    6680	     -	     -	     -	     -	     NO
00389     	unspecified               	  1.20	  FAIL	    90	    37	   54.8	  0.30	   0.00	    8388	     -	     -	     -	     -	     NO
00394     	unspecified               	  0.20	  PASS	   100	    21	   43.1	  0.61	   0.53	    6484	     -	     -	     -	     -	    yes
00406     	unspecified               	  0.08	  FAIL	    90	    38	   62.6	  0.59	   0.49	    7957	     -	     -	     -	     -	     NO
00417     	unspecified               	  0.20	  FAIL	    90	    26	   79.8	  0.23	   0.38	    9835	     -	     -	     -	     -	     NO
00422     	unspecified               	  0.05	  FAIL	    90	    37	   52.5	  0.41	   0.41	   11059	     -	     -	     -	     -	     NO
00425     	unspecified               	  0.00	  PASS	   100	    24	   26.0	  0.26	   0.26	    7492	     -	     -	     -	     -	    yes
00432     	unspecified               	  0.17	  FAIL	    90	    17	   50.2	  0.86	   0.81	    8956	     -	     -	     -	     -	     NO
00433     	unspecified               	  0.90	  FAIL	    90	    51	   23.7	  0.76	   0.00	    6955	     -	     -	     -	     -	     NO
00441     	unspecified               	  0.17	  FAIL	    90	    24	   53.7	  0.64	   0.64	    5856	     -	     -	     -	     -	     NO
00443     	unspecified               	  0.57	  FAIL	    90	    19	   81.4	  0.37	   0.36	    6592	     -	     -	     -	     -	     NO
00444     	unspecified               	  0.00	  PASS	   100	    20	   36.0	  1.00	   1.00	    5599	     -	     -	     -	     -	    yes
00452     	unspecified               	  0.69	  FAIL	    90	    16	    5.5	  0.17	   0.10	   10894	     -	     -	     -	     -	     NO
00455     	unspecified               	  1.22	  FAIL	    90	    35	   28.2	  0.00	   0.00	    9142	     -	     -	     -	     -	     NO
00457     	unspecified               	  0.83	  PASS	   100	     5	   32.6	  0.00	   0.00	    6642	     -	     -	     -	     -	    yes
00460     	unspecified               	  0.30	  FAIL	    90	    54	   63.2	  0.82	   0.22	    6825	     -	     -	     -	     -	     NO
00474     	unspecified               	  0.50	  FAIL	    90	    57	   46.5	  0.56	   0.53	    7287	     -	     -	     -	     -	     NO
00475     	unspecified               	  0.44	  FAIL	    90	    34	   16.2	  0.51	   0.82	    7951	     -	     -	     -	     -	     NO
00476     	unspecified               	  0.00	  PASS	   100	    29	   62.8	  0.49	   0.49	    6306	     -	     -	     -	     -	    yes
00481     	unspecified               	  0.14	  FAIL	    90	    23	   59.1	  0.24	   0.25	    7136	     -	     -	     -	     -	     NO
00484     	unspecified               	  0.30	  FAIL	    90	    27	   49.0	  0.32	   0.00	    7826	     -	     -	     -	     -	     NO
00496     	unspecified               	  0.33	  FAIL	    90	    36	   47.6	  0.31	   0.31	    7027	     -	     -	     -	     -	     NO
00497     	unspecified               	  0.14	  FAIL	    90	    34	   65.9	  0.64	   0.64	    6733	     -	     -	     -	     -	     NO
00498     	unspecified               	  0.33	  FAIL	    90	    29	   71.6	  0.52	   0.50	    8061	     -	     -	     -	     -	     NO
00500     	unspecified               	  0.00	  PASS	   100	    34	   70.9	  0.34	   0.34	    9746	     -	     -	     -	     -	    yes
00501     	unspecified               	  0.33	  PASS	   100	    28	   41.5	  0.43	   0.35	   10596	     -	     -	     -	     -	    yes
00503     	unspecified               	  0.42	  FAIL	    90	    38	   56.0	  0.63	   0.24	    8053	     -	     -	     -	     -	     NO
00507     	unspecified               	  0.17	  FAIL	    90	    23	   77.7	  0.18	   0.17	    7066	     -	     -	     -	     -	     NO
00521     	unspecified               	  0.30	  FAIL	    90	    22	   80.3	  0.62	   0.29	    6778	     -	     -	     -	     -	     NO
00524     	unspecified               	  0.15	  FAIL	    90	    43	   58.5	  0.44	   0.28	    8994	     -	     -	     -	     -	     NO
00531     	unspecified               	  0.20	  PASS	   100	    29	   20.0	  0.33	   0.38	    7972	     -	     -	     -	     -	    yes
00532     	unspecified               	  0.27	  PASS	   100	    30	   16.2	  0.78	   0.77	    8247	     -	     -	     -	     -	    yes
00533     	unspecified               	  0.22	  PASS	   100	    31	   38.1	  0.50	   0.42	    8191	     -	     -	     -	     -	    yes
00546     	unspecified               	  0.33	  FAIL	    90	    16	   47.8	  0.33	   0.28	    6746	     -	     -	     -	     -	     NO
00554     	unspecified               	  0.30	  PASS	   100	    24	   43.1	  0.81	   0.59	    6864	     -	     -	     -	     -	    yes
00571     	unspecified               	  0.06	  FAIL	    90	    23	   15.1	  0.12	   0.12	    9612	     -	     -	     -	     -	     NO
00573     	unspecified               	  0.54	  FAIL	    90	    39	   65.7	  0.23	   0.13	    9846	     -	     -	     -	     -	     NO
00582     	unspecified               	  0.33	  FAIL	    90	    57	   50.3	  1.00	   0.72	    7531	     -	     -	     -	     -	     NO
00594     	unspecified               	  0.33	  FAIL	    90	    22	   72.6	  0.64	   0.34	    7050	     -	     -	     -	     -	     NO
00612     	unspecified               	  1.20	  FAIL	    90	    28	    2.3	  0.38	   0.00	   10125	     -	     -	     -	     -	     NO
00616     	unspecified               	  0.00	  FAIL	    90	    53	   12.3	  1.00	   1.00	    7476	     -	     -	     -	     -	     NO
00626     	unspecified               	  0.33	  FAIL	    90	    23	   26.0	  0.34	   0.34	    5494	     -	     -	     -	     -	     NO
00628     	unspecified               	  0.27	  FAIL	    90	    30	   64.7	  0.48	   0.48	    9214	     -	     -	     -	     -	     NO
00639     	unspecified               	  0.43	  FAIL	    90	    28	   83.8	  0.44	   0.50	    7729	     -	     -	     -	     -	     NO
00640     	unspecified               	  0.08	  FAIL	    90	    39	   67.7	  0.80	   0.80	    7714	     -	     -	     -	     -	     NO
00643     	unspecified               	  1.50	  FAIL	    90	    35	   74.1	  0.37	   0.00	    8435	     -	     -	     -	     -	     NO
00653     	unspecified               	  0.18	  FAIL	    90	    52	   57.5	  0.28	   0.33	    8450	     -	     -	     -	     -	     NO
00656     	unspecified               	  0.00	  FAIL	    90	    25	   72.3	  0.41	   0.41	   10741	     -	     -	     -	     -	     NO
00657     	unspecified               	  0.91	  FAIL	    90	    49	    9.0	  0.50	   0.00	    9538	     -	     -	     -	     -	     NO
00669     	unspecified               	  0.08	  FAIL	    90	    37	   71.5	  0.91	   0.91	    8947	     -	     -	     -	     -	     NO
00670     	unspecified               	  0.06	  FAIL	    90	    37	   59.4	  0.47	   0.38	    8593	     -	     -	     -	     -	     NO
00673     	unspecified               	  0.29	  PASS	   100	    21	   95.0	  0.11	   0.57	   10125	     -	     -	     -	     -	    yes
00686     	unspecified               	  0.00	  FAIL	    90	    46	   14.7	  0.56	   0.56	    7974	     -	     -	     -	     -	     NO
00692     	unspecified               	  0.14	  FAIL	    90	    25	   72.3	  0.77	   0.77	    6883	     -	     -	     -	     -	     NO
00714     	unspecified               	  0.10	  PASS	   100	    29	   30.7	  0.12	   0.12	    8114	     -	     -	     -	     -	    yes
00737     	unspecified               	  1.00	  PASS	   100	    32	   32.0	  0.41	   0.00	    7993	     -	     -	     -	     -	    yes
00739     	unspecified               	  1.11	  PASS	   100	    41	   32.0	  0.45	   0.00	    8878	     -	     -	     -	     -	    yes
00744     	unspecified               	  1.00	  FAIL	    90	    36	   60.7	  0.18	   0.00	    9139	     -	     -	     -	     -	     NO
00758     	unspecified               	  0.00	  FAIL	    90	    30	   73.2	  0.34	   0.34	    6092	     -	     -	     -	     -	     NO
00778     	unspecified               	  0.43	  FAIL	    90	    35	   70.6	  0.65	   0.23	    7064	     -	     -	     -	     -	     NO
00785     	unspecified               	  0.00	  FAIL	    90	    40	   43.1	  0.35	   0.35	    7568	     -	     -	     -	     -	     NO
00794     	unspecified               	  0.25	  FAIL	    90	    23	   14.9	  0.25	   0.14	    8774	     -	     -	     -	     -	     NO
00801     	unspecified               	  0.30	  FAIL	    90	    34	   46.0	  0.62	   0.72	    7058	     -	     -	     -	     -	     NO
00819     	unspecified               	  0.43	  FAIL	    90	    30	   67.0	  0.17	   0.22	    6738	     -	     -	     -	     -	     NO
00822     	unspecified               	  0.29	  FAIL	    90	    61	   34.4	  1.00	   0.70	    7536	     -	     -	     -	     -	     NO
00827     	unspecified               	  0.00	  FAIL	    90	    39	   85.2	  0.39	   0.39	    7891	     -	     -	     -	     -	     NO
00828     	unspecified               	  1.10	  PASS	   100	    25	   38.5	  0.17	   0.00	    7431	     -	     -	     -	     -	    yes
00830     	unspecified               	  0.14	  PASS	   100	    16	  101.0	  0.20	   0.24	    6729	     -	     -	     -	     -	    yes
----------------------------------------------------------------------------------------------------
WER = word error rate of the recognized utterance against the reference utterance, a
property of the recognizer rather than of the model. Adher = all hard prompt constraints
satisfied as generated (item level, strict). Chk% = share of hard constraints satisfied.
FRE = Flesch Reading Ease. Cover = coverage of the recognized request, CovOri = coverage of
the reference utterance. E2E ms = wall-clock span of the whole item, recording included. Incon =
self-consistency inconsistency (higher is worse). Fact = supported share of atomic claims.
Qual = weighted rubric composite (1-5). Safe = worst safety dimension (1-5). '-' means the
tier producing that column did not run.
====================================================================================================

2. CONSTRAINT PASS RATES (IFEval-style, Zhou et al., 2023)
====================================================================================================
Check id                          	  Strict %	   Loose %	   Delta
----------------------------------------------------------------------------------------------------
opener_at_most_five_words         	      21.7	      21.7	     0.0
no_follow_up_question             	      86.7	      86.7	     0.0
opener_ends_with_full_stop        	      99.2	      99.2	     0.0
non_empty                         	     100.0	     100.0	     0.0
at_most_two_detail_sentences      	     100.0	     100.0	     0.0
total_sentences_at_most_three     	     100.0	     100.0	     0.0
answers_in_english                	     100.0	     100.0	     0.0
no_simulated_dialogue             	     100.0	     100.0	     0.0
response_is_complete              	     100.0	     100.0	     0.0
not_truncated_at_token_cap        	     100.0	     100.0	     0.0
brief_enough_for_speech           	     100.0	     100.0	     0.0
spoken_duration_budget            	     100.0	     100.0	     0.0
no_markup_in_spoken_text          	     100.0	     100.0	     0.0
----------------------------------------------------------------------------------------------------
ITEM LEVEL (all hard checks)      	      21.7	      21.7	     0.0

Rates are over the items where the check applied; a check with nothing to verify for an
item is excluded rather than counted as a pass. Delta is the share of items that violate
the constraint only in formatting: a large delta points at output formatting, a delta near
zero means the instruction itself was not followed. Report the item-level figure as the
headline adherence rate.
====================================================================================================

3. INPUT QUALITY (recognizer against the reference utterance)
====================================================================================================
Word error rate over items: median 0.273, mean 0.372, max 3.600

Input stratum 	   n	    WER	  Adher %	 Cover(stt)	 Cover(ori)	  Words	   E2E ms
----------------------------------------------------------------------------------------------------
clean         	  17	  0.000	     29.4	      0.423	      0.423	   30.0	     7335
mild          	  66	  0.200	     22.7	      0.480	      0.412	   29.0	     7826
severe        	  37	  0.692	     16.2	      0.374	      0.000	   32.0	     7951
----------------------------------------------------------------------------------------------------
Strata are defined on the word error rate of the item: clean = transcribed exactly,
severe = more than a third of the reference words lost or altered. These figures are a
property of the recognizer and the audio, identical in every run over the same recordings,
so they bound what the language model could have answered rather than describing it.

Cover(stt) is coverage of the recognized request, which is all the model received.
Cover(ori) is coverage of what the speaker actually asked. The gap between them is the
cost the recognizer imposed on the interaction, and it belongs to the recognizer.

Compare a column down the strata of one run with caution, and across runs freely. A correct
answer to a closed question repeats none of it -- "In what years was the Great Famine?"
answered "1918-1921." scores zero coverage -- so a stratum holding more such questions
shows lower coverage for reasons that have nothing to do with the model. Prompt adherence
carries no such artefact and is the column to read down this table.
====================================================================================================

4. RUNTIME COST PER STAGE (from the run's latency log)
====================================================================================================
Stage                   	   n	   Median	       Q1	       Q3	      P90	      P95	      Max
----------------------------------------------------------------------------------------------------
stt                     	 119	     7231	     6476	     8236	     9565	    10122	    11177
stt_endpoint_delay      	 119	      934	      821	     1011	     1091	     1118	     1303
llm_prompt_eval         	 119	       38	       36	       39	       42	       43	       47
llm_ttft                	 119	      863	      830	      900	      934	      944	      984
llm_first_chunk_fill    	 119	      179	      134	      249	      339	      438	      514
llm_ttfc                	 119	     1043	      998	     1128	     1220	     1314	     1414
tts_first_chunk         	 119	      172	      137	      262	      366	      395	      570
ttfa                    	 119	     2149	     1985	     2363	     2587	     2669	     2940
llm_eval                	 119	      554	      461	      685	      802	      914	     1031
tts_total               	 119	      549	      458	      646	      801	      857	      922
e2e_response_ready      	 119	     7757	     6966	     8882	    10071	    10626	    11212
----------------------------------------------------------------------------------------------------
generation throughput (tok/s)   : median 70.2   mean 70.1
generated tokens                : median 39.0   mean 40.9
prompt tokens                   : median 307.0   mean 307.5
synthesized audio (ms)          : median 11412.0   mean 11833.1

Resource use (run medians):
  cpu_percent         : 9.1
  gpu_mem_used_mb     : 5164.0
  gpu_util_percent    : 25.0
  llm_model_vram_mb   : 4640.0
  llm_rss_mb          : 841.5
  llm_vram_mb         : 5164.0
  ram_percent         : 5.2
  rss_mb              : 689.5

All values are milliseconds unless stated. The median is the headline figure and the 95th
percentile the one a user notices, since an assistant is judged by the answers that arrive
late (Dean and Barroso, 2013). Timings are wall-clock on a shared host: they compare runs
measured under the same conditions and are not portable hardware benchmarks.

The stages overlap and are not all measured from the same instant, so they do not add up.
`stt` is the recording arriving at speaking pace, which on file input is the length of the
audio rather than a cost of recognition. `ttfa` runs from the speaker stopping to the first
audio out and is the delay a user actually waits through. `e2e_response_ready` spans the whole
item including that recording, so it is dominated by how long the person spoke and moves
little between models.
====================================================================================================

5. DESCRIPTIVE MEASURES
====================================================================================================
Metric                          	   n	     Mean	       SD	   Median	      Min	      Max	               95% CI
----------------------------------------------------------------------------------------------------
word_count                      	 120	   31.850	   10.428	   30.000	    5.000	   61.000	     [29.975, 33.733]
sentence_count                  	 120	    2.333	    0.639	    2.000	    1.000	    3.000	       [2.217, 2.450]
opening_words                   	 120	   11.692	    9.628	    8.000	    3.000	   54.000	     [10.067, 13.459]
mean_words_per_sentence         	 120	   14.640	    7.042	   13.000	    5.000	   54.000	     [13.469, 15.967]
estimated_tokens                	 120	   42.475	   13.836	   40.000	    7.000	   81.000	     [40.000, 44.983]
estimated_spoken_seconds        	 120	   12.740	    4.171	   12.000	    2.000	   24.400	     [11.990, 13.493]
flesch_reading_ease             	 120	   50.558	   22.867	   51.225	    2.280	  100.960	     [46.528, 54.595]
flesch_kincaid_grade            	 120	    9.845	    4.081	    9.625	    0.500	   23.390	      [9.119, 10.562]
request_coverage                	 120	    0.471	    0.242	    0.429	    0.000	    1.000	       [0.429, 0.514]
echo_ratio                      	 120	    0.168	    0.102	    0.143	    0.000	    0.538	       [0.150, 0.187]
intent_coverage                 	 120	    0.393	    0.282	    0.370	    0.000	    1.000	       [0.343, 0.443]
coverage_intent_gap             	 120	   -0.078	    0.194	   -0.001	   -0.762	    0.456	     [-0.114, -0.044]
answer_presence                 	 120	    0.050	    0.219	    0.000	    0.000	    1.000	       [0.017, 0.092]
reference_exact_match           	 120	    0.000	    0.000	    0.000	    0.000	    0.000	       [0.000, 0.000]
reference_token_f1              	 120	    0.029	    0.050	    0.000	    0.000	    0.271	       [0.020, 0.038]
reference_rouge_1               	 120	    0.144	    0.270	    0.000	    0.000	    1.000	       [0.098, 0.196]
reference_rouge_l               	 120	    0.031	    0.051	    0.000	    0.000	    0.228	       [0.022, 0.041]
stt_wer                         	 120	    0.372	    0.454	    0.273	    0.000	    3.600	       [0.299, 0.464]
stt_cer                         	 120	    0.244	    0.323	    0.127	    0.000	    1.923	       [0.190, 0.305]
stt_content_recall              	 120	    0.680	    0.323	    0.750	    0.000	    1.000	       [0.619, 0.737]
lat_stt                         	 119	 7471.412	 1404.407	 7231.000	 4592.000	11177.000	 [7224.264, 7726.493]
lat_stt_endpoint_delay          	 119	  375.639	 1431.146	  934.000	-6764.000	 1303.000	   [109.795, 611.914]
lat_llm_prompt_eval             	 119	   37.731	    3.300	   38.000	   29.000	   47.000	     [37.126, 38.319]
lat_llm_ttft                    	 119	  862.076	   51.192	  863.000	  736.000	  984.000	   [853.025, 871.546]
lat_llm_first_chunk_fill        	 119	  206.277	  102.317	  179.000	   42.000	  514.000	   [188.367, 224.900]
lat_llm_ttfc                    	 119	 1068.353	  115.777	 1043.000	  879.000	 1414.000	 [1047.899, 1089.566]
lat_tts_first_chunk             	 119	  208.303	   94.971	  172.000	   70.000	  570.000	   [191.680, 225.614]
lat_ttfa                        	 119	 1656.639	 1454.333	 2149.000	-5612.000	 2940.000	 [1385.115, 1894.955]
lat_llm_eval                    	 119	  581.269	  166.567	  554.000	  167.000	 1031.000	   [551.276, 610.548]
lat_tts_total                   	 119	  555.311	  163.367	  549.000	  129.000	  922.000	   [526.218, 585.043]
lat_e2e_response_ready          	 119	 7961.555	 1372.466	 7757.000	 5494.000	11212.000	 [7720.834, 8201.245]
llm_prompt_tokens               	 119	  307.504	    4.008	  307.000	  301.000	  320.000	   [306.807, 308.227]
llm_eval_tokens                 	 119	   40.865	   12.118	   39.000	   11.000	   75.000	     [38.681, 43.017]
llm_tokens_per_sec              	 119	   70.076	    2.666	   70.200	   63.400	   77.100	     [69.600, 70.549]
tts_audio_ms                    	 119	11833.067	 4018.054	11412.000	 2182.000	23150.000	[11123.877, 12544.827]
----------------------------------------------------------------------------------------------------
Intervals are percentile bootstrap intervals for the mean (Efron and Tibshirani, 1993),
omitted below three observations.
====================================================================================================

6. PER-ITEM DETAIL AND AUDIT TRAIL
====================================================================================================
[00004] category=unspecified  accepted=NO
  user     : now what does the name of the campus tv station
  response : Campus TV station is called UCTV. UCTV is broadcast on channel 7 inside the university's
             dormitories and student centers, but I don't know if it's available online or not.
  constraint violations:
