item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00089,unspecified,False,00089.wav,What company stated that Dell was preventing itself from innovating?,what company stated that del was preventing itself from innovating,"Dell made that statement about Del. They claimed it was hindering their innovation. It's an internal issue, not a technical one.",CNET,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,21,3,128,7.0,6,28,8.4,62.76,6.24,0.1,0.0149,10.0,1.0,1.0,0.0,0.0,False,0.8333,mild,0.1519,0.0909,0.1409,-0.011,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6863.0,6976.0,451.0,136.0,38.0,948.0,812.0,6956.0,977.0,2050.0,121.0,358.0,3.0,29.0,307.0,64.2,1.0,2319.0,6768.0
00093,unspecified,False,00093.wav,What decoy city was hit ,white de quoi city with hit,"You're asking about a white city that was bombed. I think you might be referring to the city of Dresden, which was heavily bombed during World War II, resulting in significant damage and loss of life. Would you like more information on this event?","The Chew Magna decoy town was hit by half-a-dozen bombs on 2 December 1940, and over a thousand incendiaries on 3 January 1941",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,44,3,247,14.666666666666666,9,59,17.6,68.89,7.29,0.8,0.3913,5.0,4.0,3.0,0.0,1.0,False,0.6667,severe,0.3647,0.1429,0.297,-0.0677,0.0937,0.0,0.0,22.0,0.1364,0.0993,"{'years': [], 'quantities': [], 'name_spans': ['World War'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,4518.0,5763.0,700.0,142.0,30.0,1021.0,879.0,4592.0,1194.0,2364.0,144.0,660.0,4.0,52.0,302.0,74.3,1.0,1894.0,13502.0
00100,unspecified,False,00100.wav,What was Xbox Live Free renamed as?,what was x box live free renamed does,"Xbox Live Free was renamed Xbox Live Gold. It's now required to play online games, but some free-to-play titles don't require it. Gold subscription started in 2013.",Xbox Live Silver,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,29,3,164,9.666666666666666,8,39,11.6,94.92,2.42,0.4286,0.1176,7.0,3.0,2.0,0.0,1.0,False,0.75,severe,0.7377,0.2381,1.0,0.2623,0.125,0.0,0.0,3.0,0.6667,0.1465,"{'years': ['2013'], 'quantities': [], 'name_spans': ['Xbox Live Free', 'Xbox Live Gold'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,6190.0,6452.0,554.0,157.0,34.0,968.0,811.0,6275.0,1045.0,2190.0,173.0,526.0,3.0,39.0,304.0,70.3,1.0,2414.0,10681.0
00113,unspecified,False,00113.wav,Which king of Prussia saw himself as the leader of the Enlightenment?,which king of prussia saw himself as a leader of the enlightenment,"Frederick the Great was a key figure. He ruled Prussia from 1740 to 1786 and promoted arts, science, and education, which aligns with Enlightenment values.",Frederick the Great,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,25,2,155,12.5,7,33,10.0,72.32,6.28,0.0833,0.0441,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3167,0.1333,0.3167,0.0,0.16,1.0,0.0,2.0,1.0,0.1886,"{'years': ['1740', '1786'], 'quantities': [], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,7212.0,7920.0,565.0,172.0,40.0,1072.0,900.0,7291.0,1026.0,2220.0,117.0,559.0,2.0,39.0,309.0,68.9,1.0,2220.0,11668.0
00118,unspecified,False,00118.wav,On what date did Frédéric begin his journey into Western Europe?,on what they did frederic chopin begin his journey into western europe,"Chopin was born in Poland. He began traveling to Western Europe as a young man, starting with trips to Vienna and Berlin in 1829, at the age of twenty-two. His journeys eventually took him to Paris, where he would settle for many years.",2 November 1830,False,True,True,1.0,1.0,,,44,3,236,14.666666666666666,5,59,17.6,74.66,6.49,0.2727,0.2063,11.0,3.0,2.0,0.0,1.0,False,0.7143,mild,0.6786,0.2,0.53,-0.1487,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': ['1829'], 'quantities': [], 'name_spans': ['Western Europe'], 'atom_count': 2}",,,True,,7537.0,8116.0,775.0,118.0,33.0,902.0,784.0,7618.0,971.0,1971.0,95.0,647.0,3.0,55.0,310.0,70.9,1.0,2289.0,14001.0
00124,unspecified,False,00124.wav,What percentage of copper is used in industrial machinery?,what percentage of offer is used in industrial machinery,"Many industries use 20 percent. This percentage can vary greatly depending on the specific application and sector, but it's a commonly cited figure that highlights the importance of lubricants in extending equipment life.",15%,False,True,True,1.0,1.0,,,33,2,221,16.5,5,44,13.2,36.27,12.3,0.1111,0.0526,9.0,1.0,1.0,0.0,0.0,False,0.8,mild,0.1828,0.05,0.1892,0.0065,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['20 percent'], 'name_spans': [], 'atom_count': 1}",,,True,,6283.0,6590.0,590.0,138.0,38.0,972.0,834.0,6337.0,986.0,2096.0,133.0,583.0,3.0,40.0,305.0,67.8,1.0,2443.0,12585.0
00130,unspecified,False,00130.wav,When was Renaissance Humanism developed?,it two thirds at the rhyme flows through the mass where does the other one third flow through,"Water flows through the soil and air too. The remaining third of water cycle involves evaporation from oceans, lakes, and rivers into the atmosphere. Some of this water then forms clouds that produce precipitation elsewhere.",1400,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,35,3,224,11.666666666666666,8,47,14.0,54.8,8.51,3.6,1.9231,5.0,18.0,5.0,0.0,13.0,False,0.0,severe,0.3927,0.1364,0.0,-0.3927,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,9255.0,9706.0,597.0,149.0,43.0,997.0,848.0,9311.0,878.0,2016.0,136.0,639.0,3.0,42.0,314.0,70.3,1.0,2215.0,12074.0
00149,unspecified,False,00149.wav,What is the name of the process being considered in Arizona that allows copper to be recovered?,what's the name of the process been considered in arizona the allows copper to prove cupboard,"Arizona has laws about copper mining, but I'm unsure which specific one you're referring to; can you clarify what kind of law or regulation is being considered?",in-situ leach process,False,False,False,0.8,0.8,opener_at_most_five_words;opener_ends_with_full_stop,opener_at_most_five_words;opener_ends_with_full_stop,27,1,160,27.0,27,36,10.8,38.43,14.61,0.3529,0.1809,17.0,6.0,5.0,1.0,0.0,False,0.8571,severe,0.3523,0.2,0.413,0.0607,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,"constraint violation: opener_at_most_five_words, opener_ends_with_full_stop",7351.0,7757.0,487.0,283.0,43.0,1232.0,949.0,7424.0,1074.0,2619.0,309.0,461.0,2.0,33.0,314.0,67.8,1.0,2391.0,9171.0
00170,unspecified,False,00170.wav,What does the Healthcare Advocates respect?,what does the health care advocates respect,Healthcare advocates typically respect patient autonomy and confidentiality. They also prioritize patient dignity and provide culturally sensitive care. This is based on standard healthcare ethics guidelines.,Robots Exclusion Standard,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,26,3,208,8.666666666666666,8,35,10.4,6.06,14.57,0.3333,0.0238,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,0.7696,0.1579,1.0,0.2304,0.069,0.0,0.0,3.0,0.3333,0.0805,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,7171.0,452.0,165.0,37.0,1035.0,870.0,6921.0,1009.0,2309.0,259.0,586.0,3.0,31.0,303.0,68.5,1.0,2328.0,12178.0
00178,unspecified,False,00178.wav,Locke's theory of natural rights influenced what French document?,locks theory of natural rights influenced what french document,"Jean-Jacques Rousseau's social contract was influenced by John Locke's theory of natural rights, which in turn affected the development of the French Declaration of Human Rights and Citizen Rights. This document was adopted in 1789 during the French Revolution. It built upon Enlightenment ideas about individual rights and freedoms.",French National Constituent Assembly's Declaration of the Rights of Man and of the Citizen,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,50,3,333,16.666666666666668,30,66,20.0,46.1,10.97,0.1111,0.0159,9.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.8375,0.303,1.0,0.1625,0.2712,0.0,0.0,12.0,0.6667,0.2278,"{'years': ['1789'], 'quantities': [], 'name_spans': ['Citizen Rights', 'French Declaration', 'French Revolution', 'Human Rights', 'Jacques Rousseau', 'John Locke'], 'atom_count': 7}",,,False,constraint violation: opener_at_most_five_words,7815.0,8885.0,940.0,427.0,42.0,1277.0,850.0,7876.0,1026.0,2684.0,376.0,856.0,4.0,62.0,305.0,65.9,1.0,2119.0,20120.0
00181,unspecified,False,00181.wav,What percentage of the GDP was public expenditure health after 2004?,what percentage of their gdp was public expenditure health after two thousand and four,"I found some data on that topic. According to the World Health Organization, in 2004, the average annual public spending on healthcare as a percentage of GDP for high-income countries was around twenty-six percent. However, this varies greatly between countries.",8.9,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,42,3,262,14.0,7,56,16.8,55.65,8.97,0.0714,0.3433,14.0,1.0,1.0,0.0,0.0,False,0.8571,mild,0.4482,0.1481,0.7185,0.2703,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': ['2004'], 'quantities': [], 'name_spans': ['World Health Organization'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,10184.0,10993.0,686.0,141.0,42.0,922.0,781.0,10271.0,958.0,2007.0,123.0,707.0,4.0,51.0,311.0,74.3,1.0,2024.0,15429.0
00197,unspecified,False,00197.wav,What led scientists to believe that plants should be classified according to something other than just sexual system?,what lead scientist to believe that prince should be classified according to something other than just sexual system,"It's believed Prince was reclassified due to its unusual flower structure. Studies have shown that Prince has both stamens and pistils in the same part of its flower, which doesn't fit into the typical male or female categories of the sexual system classification. This led some scientists to propose a new classification system for plants with these unique characteristics.",Increasing knowledge of plant anatomy,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,59,3,374,19.666666666666668,11,78,23.6,44.92,11.88,0.1667,0.0517,18.0,3.0,3.0,0.0,0.0,False,0.8,mild,0.4089,0.1765,0.5027,0.0938,0.0333,0.0,0.0,5.0,0.2,0.0392,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10033.0,10650.0,1011.0,213.0,44.0,951.0,738.0,10105.0,-6764.0,-5612.0,196.0,779.0,4.0,71.0,314.0,70.2,1.0,-5359.0,20154.0
00201,unspecified,False,00201.wav,What makes how one construes oneself now and in the future similar?,what makes how one can choose one oneself now and the teacher similar,"Autonomy is key similarity. Both individuals have control over their own choices, just like students learning from teachers who guide them but don't make decisions for them.",accumulated experiences,True,True,True,1.0,1.0,,,27,2,173,13.5,4,36,10.8,55.27,8.9,0.4167,0.303,12.0,5.0,2.0,1.0,2.0,False,0.7143,severe,0.1553,0.0667,0.0,-0.1553,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7537.0,7874.0,456.0,105.0,39.0,959.0,854.0,7593.0,906.0,1982.0,112.0,469.0,3.0,33.0,309.0,72.3,1.0,2225.0,9984.0
00206,unspecified,False,00206.wav,Which Sun staffers were arrested?,which son staffers were arrested,"Multiple Trump staffers have been arrested. Some arrests are related to investigations into campaign finance and lobbying practices during his presidency, while others involve charges of bribery, obstruction of justice, or financial crimes not directly linked to their roles in the White House.","crime editor Mike Sullivan, head of news Chris Pharo, former deputy editor Fergus Shanahan, and former managing editor Graham Dudman",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,43,2,294,21.5,6,57,17.2,37.45,13.38,0.2,0.0312,5.0,1.0,1.0,0.0,0.0,False,0.6667,mild,0.6398,0.1071,0.6398,0.0,0.0645,0.0,0.0,20.0,0.1,0.0345,"{'years': [], 'quantities': [], 'name_spans': ['Multiple Trump', 'White House'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,5261.0,5855.0,704.0,127.0,36.0,1030.0,903.0,5372.0,817.0,1988.0,136.0,637.0,3.0,49.0,301.0,69.5,1.0,2061.0,16346.0
00208,unspecified,False,00208.wav,"In the Bermuda land mass, how many islands are named ""Long Island""?",and the bermuda landmass how many islands are named long island's,"There is one notable Long Island, but several smaller ones exist. In Bermuda specifically, there are eight main islands and numerous smaller ones.",two,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,23,2,146,11.5,11,31,9.2,48.03,9.42,0.3333,0.0635,12.0,4.0,3.0,1.0,0.0,False,0.6667,mild,0.5779,0.25,0.5019,-0.076,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['In Bermuda', 'Long Island'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6065.0,6986.0,403.0,194.0,40.0,1054.0,860.0,6114.0,-2577.0,-1303.0,215.0,385.0,2.0,28.0,311.0,69.5,1.0,-2031.0,8301.0
